"PB010","PB020","PB030","PB040","PB060","PB100","PB110","PB120","PB130","PB140","PB150","PB190","PB200","PB220A","PE010","PE020","PE040","PL030","PL035","PL015","PL020","PL025","PL040","PL050","PL060","PL070","PL072","PL100","PL120","PL130","PL140","PL150","PL160","PL170","PL180","PL190","PL210A","PL210B","PL210C","PL210D","PL210E","PL210F","PL210G","PL210H","PL210I","PL210J","PL210K","PL210L","PH010","PH020","PH030","PH040","PH050","PH060","PH070","PY020N","PY035N","PY070N","PY010G","PY020G","PY031G","PY035G","PY050G","PY070G","PY080G","PY090G","PY100G","PY110G","PY120G","PY130G","PY140G","PY200G","PX030","PX040","PY021G","PY030G","PX020","PX050","PX010","PL110","PL111"
"2008","EE",1027372,123.100758853288,"NA","2","2008","10","3",1962,"1","5","3","EE","2","NA","2","1","NA","NA","NA","NA","3","8","40","12","0","NA","NA","13","1","2","2","NA","NA","20","1","1","1","1","1","1","1","1","1","1","1","1","2","1","2","2","NA","2","NA",0,0,0,8520,256,1,0,0,0,0,0,0,0,0,0,0,1,102737,"1",0,0,45,"1","1","i","g"
"2008","EE",1027373,123.100758853288,"NA","1","2008","23","1",1990,"2","1","3","EE","2","NA","2","4","NA","1","2","NA","3",,"NA","4","0","NA","NA","NA","1","NA","NA","NA","NA","NA","7","7","7","5","7","5","5","5","7","7","1","5","NA","2","3","1","NA","2","NA",0,0,16,0,0,1,0,0,0,0,0,0,0,0,0,0,1,102737,"1",0,0,17,"7","1","","NA"
"2008","EE",1027374,123.100758853288,"NA","2","2008","11","2",1935,"2","4","1","EE","2","NA","3","5","NA","NA","NA","NA","3","4","40","12","0","NA","NA","11","1","2","NA","NA","NA","17","1","1","1","1","NA","1","1","1","1","1","1","1","NA","2","2","2","NA","2","1",0,0,115,0,0,1,649,0,23,0,0,5873,0,0,0,0,1,102737,"1",0,0,72,"7","1","l","NA"
"2008","EE",1027531,123.100758853288,"NA","2","2008","5","1",1956,"2","5","1","Other","2","NA","3","1","NA","NA","NA","NA","2","5","40","NA","0","NA","NA","11","1","2","2","NA","NA","16","1","1","6","1","1","1","1","1","1","1","1","1","2","2","3","2","NA","2","NA",0,0,0,4778,0,1,0,0,0,0,0,0,0,0,1638,0,1,102753,"1",0,2772,51,"6","1","k","i"
"2008","EE",1027532,123.100758853288,"NA","2","2008","21","1",1956,"1","1","3","EE","2","NA","3","6","NA","1","NA","NA","3","9","NA","0","0","NA","NA","NA","1","2","NA","NA","10","NA","6","6","6","3","6","6","6","6","6","6","6","1","4","1","1","2","NA","2","1",0,0,55,0,0,1,0,0,0,0,0,0,0,0,2733,0,1,102753,"1",0,0,51,"6","1","","NA"
"2008","EE",1027533,123.100758853288,"NA","1","2008","16","4",1985,"2","3","3","EE","2","NA","4","1","NA","1","2","NA","3","2","NA","6","0","NA","NA","NA","1","2","NA","NA","NA","23","7","6","6","6","1","6","6","6","6","6","6","8","4","1","2","2","NA","2","NA",0,0,0,2660,0,1,0,0,47,0,0,0,0,0,0,0,1,102753,"1",0,2048,22,"6","1","","g"
"2008","EE",1027534,123.100758853288,"NA","1","2008","6","4",1991,"2",,"3",,"1","NA",,,"NA","2","2","NA","NA",,"NA","0","8","NA","NA","13","NA","2","NA","NA","NA","20","7","8","8","7","1","7","7","4","5","3","7","8","2","2","3","1","NA","2","1",0,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,1,102753,"1",0,4895,16,"1","1","",
"2008","EE",1028161,123.100758853288,"NA","2","2008","13","1",1976,"1","1","2","Other","2","NA","3","1","NA","1","2","NA","3","7","NA","0","0","NA","NA","NA","1","2","NA","NA","NA","17","6","5","2","6","6","6","8","6","6","6","2","6","3","2","2","2","NA","2","NA",0,0,0,2947,0,1,0,0,142,0,0,0,0,0,0,0,1,102816,"1",0,1869,31,"6","1","","b-e"
"2008","EE",1028162,123.100758853288,"NA","1","2008","20","1",1969,"2","2","1","Other","2","NA","3","1","NA","NA","NA","NA","3","5","40","12","0","NA","NA","12","1","NA","2","NA","NA","17","1","1","1","1","1","1","1","1","1","1","1","1","3","2","3","2","NA","2","NA",0,0,23,8921,0,1,0,0,11,0,0,0,0,0,0,0,1,102816,"1",0,2062,38,"1","1","","i"
"2008","EE",1028601,123.100758853288,"NA","1","2008","8","3",1946,"1","2","1","EE","1","NA","3","1","NA","NA","NA","NA","3","7","NA","12","0","NA","NA","13","1","2","2","NA","NA","21","1","1","1","1","1","1","1","1","1","1","1","1","2","2","2","2","NA","2","NA",0,0,71,11372,0,1,0,0,2,0,0,0,0,0,0,0,1,102860,"1",0,0,61,"6","1","g","f"
"2008","EE",1028602,123.100758853288,"NA","1","2008","21","3",1952,"2","5","2","EE","2","5","3","1","NA","NA","NA","NA","3","2","40","8","0","NA","NA","11","2","2","2","NA","NA","21","2","1","1","1","1","1","1","3","1","1","1","3","NA","2","3","2","NA","2","NA",0,0,10,11392,0,1,0,0,166,0,0,0,0,0,0,0,1,102860,"1",0,0,55,"1","1","h","a"
"2008","EE",1028603,123.100758853288,"NA","1","2008","13","2",1988,"1","1","1","EE","2","3","2","4","NA","NA","2","NA","3",,"NA","0","0","NA","NA","NA","1","NA","NA","NA","NA","19","7","7","8","8","7","7","5","1","8","7","7","7","NA","2","3","2","NA","2","NA",383,0,7,0,0,1,0,0,32,0,0,0,0,0,0,0,1,102860,"1",0,0,19,"1","1","f","NA"
"2008","EE",1028604,123.100758853288,"NA","1","2008","8","2",1990,"1","1","3","EE","1","NA","2","4","NA","1","2","NA","3",,"NA","0","0","NA","NA","NA","2","NA","NA","NA","NA","18","7","7","5","7","5","5","7","1","7","7","7","7","3","2","3","2","NA","2","NA",0,0,5,0,0,1,0,0,196,0,0,0,0,0,0,0,1,102860,"1",0,9577,17,"6","1","","NA"
"2008","EE",1028761,123.100758853288,"NA","1","2008","18","2",1974,"1","2","3","Other","2","NA","3","1","NA","NA","NA","NA","3","7","NA","12","0","NA","NA","8","1","2","2","NA","NA","19","1","1","1","1","1","1","3","1","2","1","NA","1","3","2","3","2","NA","2","NA",0,0,0,6270,171,1,0,0,0,0,0,0,0,186,0,0,1,102876,"1",0,3102,33,"1","1","a+b","f"
"2008","EE",1028762,123.100758853288,"NA","2","2008","7","2",1977,"2","1","1","EE","1","3","5","8","NA","2","2","NA","NA","2","20","0","0","NA","NA","NA","NA","NA","NA","1","NA","18","7","7","8","7","7","8","7","7","7","7","7","1","3","2","3","2","NA","1","NA",0,0,0,962,0,1,0,0,0,0,0,0,0,0,0,0,1,102876,"1",0,1533,30,"6","1","","NA"
"2008","EE",1028951,123.100758853288,"NA","1","2008","7","1",1960,"1","2","2","EE","2","NA","3","1","NA","1","NA","NA","3","8","40","12","0","NA","NA","12","1","2","2","NA","NA","18","1","1","1","1","3","1","1","7","1","1","1","2","3","2","3","2","NA","NA","NA",0,0,206,6450,0,1,0,0,100,0,0,0,0,0,0,0,1,102895,"1",0,2481,47,"5","1","k","f"
"2008","EE",1028952,123.100758853288,"NA","1","2008","21","1",1971,"2","2","2","EE","2","NA","3","8","NA","NA","2","NA","3","3","40","NA","0","NA","NA","NA","1","2","2","NA","NA","17","1","1","1","6","1","1","1","4","1","1","1","1","NA","2","3","2","NA","1","1",0,0,4,4418,218,1,0,0,182,0,0,0,0,0,0,0,1,102895,"1",218,0,36,"7","1","i","NA"
"2008","EE",1028953,123.100758853288,"NA","1","2008","16","1",1991,"1",,"1",,"2","NA",,,"NA","1","2","NA","2",,"20","12","0","NA","NA","NA","NA","NA","NA","NA","NA","17","7","5","8","1","1","7","2","7","7","7","7","7","2","2","3","2","NA","2","NA",0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,102895,"1",0,3886,16,"1","1","",
"2008","EE",1028961,123.100758853288,"NA","1","2008","9","2",1969,"2","1","2","EE","2","NA","5","1","NA","NA","NA","NA","3","2","40","12","0","NA","NA","13","1","2","2","NA","NA","18","1","1","1","1","1","1","1","1","1","1","1","1","2","1","2","2","NA","2","NA",125,0,0,0,0,1,0,8895,9,0,0,0,0,0,0,0,1,102896,"1",0,0,38,"1","1","m","g"
"2008","EE",1028962,123.100758853288,"NA","1","2008","14","2",1967,"1","5","3","EE","2","NA","5","1","NA","NA","NA","NA","3","0 - 1","40","12","0","NA","NA","12","1","2","2","NA","NA","16","1","3","1","1","1","1","1","1","1","1","1","1","2","2","3","2","NA","2","NA",1534,0,21,11681,0,1,0,0,61,0,0,0,0,0,0,0,1,102896,"1",0,0,40,"7","1","f","h"
"2008","EE",1029441,123.100758853288,"NA","3","2008","6","2",1960,"1","2","2","EE","2","NA","3","1","NA","NA","NA","NA","3","8","40","12","0","NA","NA","12","1","2","2","NA","NA","21","1","1","1","1","1","1","1","1","4","1","1","1","3","2","3","2","NA","2","NA",0,0,0,7276,0,1,230,0,0,0,0,0,0,0,0,0,1,102944,"1",0,6043,47,"1","1","o+p+q","h"
"2008","EE",1029442,123.100758853288,"NA","1","2008","17","1",1966,"2","2","1","EE","2","NA","3","1","NA","NA","2","NA","3","2","22","12","0","NA","NA","NA","NA","1","2","NA","3","15","1","1","1","1","1","6","1","1","2","1","1","1","2","2","3","2","NA","2","1",0,0,56,4582,0,1,0,0,0,0,0,0,0,0,0,0,1,102944,"1",0,2410,41,"6","1","c+d+e","b-e"
"2008","EE",1029443,123.100758853288,"NA","1","2008","14","3",1988,"1","1","1","EE","1","NA","2","4","NA","1","2","NA","3",,"NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","7","8","7","8","7","8","7","NA","8","8","8","5","2","2","3","2","NA","2","NA",301,0,0,0,0,1,0,0,140,0,0,0,0,0,0,0,1,102944,"1",0,894,19,"5","1","","NA"
"2008","EE",1029444,123.100758853288,"NA","1","2008","10","3",1987,"2","1","2","EE","2","NA","3","4","NA","1","NA","NA","3",,"NA","6","0","NA","NA","NA","1","2","NA","NA","NA","17","6","3","6","1","6","6","6","6","6","6","1","6","3","1","2","2","NA","2","NA",0,0,10,2305,0,1,230,0,0,0,0,0,0,0,0,0,1,102944,"1",0,3550,20,"1","1","","NA"
"2008","EE",1029851,123.100758853288,"NA","2","2008","15","3",1972,"1","1","1","EE","2","5","4","1","NA","NA","NA","NA","3","8","40","12","0","2","NA","13","1","NA","2","NA","NA","22","1","3","1","1","1","1","1","1","1","1","1","1","2","2","3","2","2","2","NA",0,0,41,11187,0,1,0,0,34,0,0,0,0,0,0,0,1,102985,"1",0,1392,35,"NA","1","c+d+e","h"
"2008","EE",1029852,123.100758853288,"NA","2","2008","22","4",1972,"2","2","1","EE","2","NA","4","1","NA","NA","NA","NA","3","2","40","12","0","NA","NA","11","1","2","2","1","NA","23","2","2","1","1","1","1","1","1","1","1","1","1","NA","2","3","2","NA","2","NA",0,375,0,12762,0,1,0,0,5,0,0,0,0,0,0,0,1,102985,"1",0,0,35,"1","1","i","p"
"2008","EE",1030001,123.100758853288,"NA","3","2008","7","2",1961,"1","2","3","EE","2","NA","3","1","NA","NA","NA","NA","3","4","40","12","0","NA","NA","13","1","NA","2","NA","NA","19","1","1","1","1","1","1","1","1","1","1","1","1","NA","2","3","1","NA","2","NA",0,0,14,17880,0,1,0,0,14,0,0,0,0,0,0,0,1,103000,"1",0,2518,46,"1","1","l","g"
"2008","EE",1030002,123.100758853288,"NA","2","2008","9","1",1949,"2","4","1","EE","2","NA","2","6","NA","1","2","NA","3","4","NA","0","0","NA","NA","NA","1","2","NA","NA","NA","18","6","6","6","8","6","3","6","6","3","4","6","6","3","1","1","2","6","2","NA",0,0,0,0,0,1,230,0,0,0,0,0,0,0,1825,0,1,103000,"1",0,0,58,"7","1","","NA"
"2008","EE",1030003,123.100758853288,"NA","1","2008","18","2",1973,"1","1","1","Other","2","NA","4","1","NA","1","NA","NA","3","0 - 1","40","4","7","NA","NA","12","NA","1","2","NA","1","16","1","6","6","1","1","5","1","1","1","1","1","6","3","1","3","2","NA","2","NA",0,0,10,4654,0,1,0,122,5,0,0,0,0,170,0,0,1,103000,"1",0,616,34,"7","1","","g"
"2008","EE",1030004,123.100758853288,"NA","1","2008","27","4",1986,"1","1","3","EE","2","NA","3","1","NA","NA","NA","NA","3","3","NA","12","2","NA","NA","13","1","2","NA","NA","NA","18","2","3","6","1","6","1","1","1","6","1","1","1","3","2","2","1","NA","2","NA",0,467,10,4741,0,1,0,0,5,0,0,0,0,0,0,0,1,103000,"1",0,3113,21,"1","1","","b-e"
"2008","EE",1030041,123.100758853288,"NA","1","2008","24","2",1988,"1","1","1","EE","2","NA","2","1","NA","NA","NA","NA","3","4","40","12","0","NA","4","NA","1","2","NA","NA","NA","19","6","1","1","6","5","1","1","1","1","1","6","1","4","2","3","2","NA","1","NA",0,153,21,4587,147,1,0,0,145,0,0,0,0,0,0,0,1,103004,"1",0,1533,19,"1","1","o+p+q","g"
"2008","EE",1030042,123.100758853288,"NA","1","2008","8","1",1963,"2","1","3","EE","2","NA","3","1","NA","NA","NA","NA","3","9","40","12","0","NA","NA","2","1","2","2","NA","4","17","1","1","1","1","3","1","1","1","1","1","1","1","NA","2","3","2","NA","2","NA",0,0,0,5790,0,1,0,0,176,0,0,0,0,0,0,0,1,103004,"1",0,0,44,"1","1","c+d+e","i"
"2008","EE",1030043,123.100758853288,"NA","2","2008","8","4",1960,"1","2","3","EE","2","5","5","2","NA","NA","NA","NA","3","9","20","12","0","NA","NA","11","1","2","2","NA","NA","22","1","1","1","1","2","2","1","1","1","2","1","1","4","2","2","2","NA","2","NA",0,0,267,0,0,1,0,862,0,0,0,0,0,0,2785,0,1,103004,"1",0,1246,47,"1","1","","b-e"
"2008","EE",1030044,123.100758853288,"NA","2","2008","4","4",1985,"1","1","1","Other","2","NA","2","1","NA","NA","NA","NA","3","7","40","12","6","NA","NA","13","1","2","2","1","NA","18","1","1","1","1","1","1","1","1","1","1","1","1","2","2","3","2","NA","2","NA",0,0,0,12291,0,1,0,0,0,0,0,0,0,0,0,0,1,103004,"1",0,2878,22,"5","1","k","f"
"2008","EE",1030291,123.100758853288,"NA","1","2008","10","4",1959,"1","5","2","Other","2","NA","3","1","NA","NA","NA","NA","3","7","40","12","0","NA","NA","13","NA","2","NA","NA","NA","17","1","1","1","1","1","1","1","1","1","1","1","1","NA","2","3","2","NA","2","NA",0,0,48,8469,1525,1,0,0,0,0,0,0,0,0,0,0,1,103029,"1",1017,0,48,"1","1","a+b","b-e"
"2008","EE",1030292,123.100758853288,"NA","2","2008","22","2",1927,"2","4","1","Other","2","NA","1","5","NA","1","NA","NA","3","8","NA","5","0","NA","NA","NA","1","2","2","NA","NA","20","6","6","6","6","6","6","6","8","6","6","5","6","2","2","3","2","NA","2","NA",0,0,10,0,0,1,0,0,246,0,0,2868,0,0,0,0,1,103029,"1",0,0,80,"6","1","","NA"
"2008","EE",1030293,123.100758853288,"NA","1","2008","5","2",1985,"1","1","2","EE","2","NA","2","3","NA","1","1","NA","NA",,"20","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","8","7","1","7","8","7","7","5","8","8","3","8","2","1","3","2","NA","2","NA",0,0,0,0,0,1,0,358,0,0,0,0,0,0,0,0,1,103029,"1",0,0,22,"7","1","","NA"
"2008","EE",1030294,123.100758853288,"NA","2","2008","23","1",1989,"2","1","1","EE","1","3","1","4","NA","2","NA","NA","NA",,"NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","16","7","8","7","7","7","8","7","7","8","7","5","8","2","2","3","2","NA","2","NA",0,0,0,0,0,1,224,0,0,0,0,0,0,0,0,0,1,103029,"1",0,0,18,"1","1","","NA"
"2008","EE",1030801,123.100758853288,"NA","1","2008","3","2",1969,"2","1","3","EE","2","NA","5","1","NA","NA","NA","NA","3","0 - 1","40","8","0","NA","NA","13","1","2","2","NA","NA","18","1","1","1","1","1","1","1","1","1","1","1","1","2","1","3","2","NA","1","NA",0,0,7,7115,0,1,0,50,0,0,0,0,0,0,0,0,1,103080,"1",0,0,38,"6","1","m","p"
"2008","EE",1030802,123.100758853288,"NA","1","2008","7","4",1968,"1","1","3","EE","2","NA","3","1","NA","NA","NA","NA","3","0 - 1","40","12","0","NA","NA","11","1","2","2","NA","NA","22","1","1","1","1","1","1","1","1","1","1","1","1","2","2","3","2","NA","2","NA",0,399,0,8423,0,1,383,0,0,0,0,0,0,0,0,0,1,103080,"1",0,0,39,"6","1","o+p+q","f"
"2008","EE",1030803,123.100758853288,"NA","2","2008","8","2",1990,"1","1","3","EE","2","NA","1","4","NA","2","1","NA","NA",,"NA","12","0","NA","NA","NA","NA","2","NA","NA","NA","18","5","7","7","8","8","8","5","8","7","7","7","NA","4","2","3","2","NA","2","NA",0,0,0,0,0,1,0,0,10,0,0,0,0,0,0,0,1,103080,"1",0,0,17,"1","1","","NA"
"2008","EE",1030831,123.100758853288,"NA","1","2008","10","2",1977,"1","1","1","EE","1","NA","2","1","NA","NA","NA","NA","3","8","84","12","0","NA","NA","12","1","2","2","NA","NA","21","1","1","1","1","1","1","1","1","1","1","1","3","2","2","3","2","NA","2","NA",0,0,50,21729,0,1,0,0,0,0,0,0,0,0,0,554,1,103083,"1",0,2490,30,"1","1","c+d+e","b-e"
"2008","EE",1030832,123.100758853288,"NA","2","2008","12","3",1954,"2","2","1","EE","2","NA","5","1","NA","NA","NA","NA","3","4","49","0","3","NA","NA","1","1","2","NA","NA","NA","17","6","1","2","1","6","1","6","1","1","2","6","1","4","1","3","2","NA","2","NA",192,0,59,2941,390,1,0,0,0,0,0,0,0,0,0,0,1,103083,"1",343,0,53,"6","1","c+d+e","o"
"2008","EE",1030833,123.100758853288,"NA","1","2008","20","3",1974,"2","1","2","EE","2","NA","3","1","NA","NA","NA","NA","3","3","40","12","0","NA","NA","12","1","2","1","NA","NA","23","1","1","1","1","1","1","1","1","1","1","6","1","2","2","3","2","NA","2","NA",0,0,56,5966,0,1,0,0,0,0,0,0,0,0,0,0,1,103083,"1",0,0,33,"1","1","","i"
"2008","EE",1030991,123.100758853288,"NA","3","2008","16","2",1964,"1","1","3","EE","2","NA","5","1","NA","NA","NA","NA","3","0 - 1","40","12","0","NA","NA","15","1","2","2","NA","10","18","6","1","1","1","1","1","1","1","1","3","1","1","2","2","3","2","NA","2","NA",0,0,0,25763,0,1,0,0,0,0,0,0,0,162,0,0,1,103099,"1",0,312,43,"1","1","l","f"
"2008","EE",1030992,123.100758853288,"NA","2","2008","3","3",1968,"2","1","2","EE","2","NA","3","1","NA","NA","NA","NA","3","7","40","12","0","NA","NA","3","1","2","2","NA","NA","20","1","1","1","1","1","1","1","4","1","8","1","1","NA","2","3","2","NA","2","NA",0,153,0,9578,1190,1,0,0,27,0,0,0,0,0,0,0,1,103099,"1",0,0,39,"1","1","f","b-e"
"2008","EE",1030993,123.100758853288,"NA","1","2008","8","4",1989,"1","1","2","EE","2","3","1","4","NA","2","NA","NA","3",,"NA","0","8","NA","NA","NA","NA","NA","NA","NA","NA","NA","5","7","8","7","1","7","7","7","8","8","7","1","2","1","3","2","NA","2","NA",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,103099,"1",0,1173,18,"1","1","","NA"
"2008","EE",1031211,123.100758853288,"NA","2","2008","18","4",1978,"1","1","2","EE","2","NA","3","1","NA","1","2","NA","3","2","NA","0","0","NA","NA","NA","1","2","NA","NA","NA","17","6","6","6","6","6","6","6","6","8","8","8","6","2","1","3","2","NA","2","1",0,0,4,1561,486,1,0,0,88,0,0,0,0,0,0,0,1,103121,"1",452,0,29,"1","1","","o"
"2008","EE",1031212,123.100758853288,"NA","1","2008","27","3",1984,"2","1","1","EE","2","NA","3","1","NA","1","NA","NA","2","4","40","12","0","NA","NA","NA","1","NA","2","NA","NA","33","1","1","1","1","1","6","1","1","1","1","6","6","2","2","2","2","NA","2","NA",0,0,3,3209,0,1,0,0,51,0,0,0,0,0,0,0,1,103121,"1",0,2625,23,"7","1","","i"
"2008","EE",1031381,123.100758853288,"NA","2","2008","8","2",1981,"1","1","2","EE","2","NA","3","1","NA","NA","NA","NA","3","7","30","12","0","NA","NA","11","1","2","2","NA","NA","17","1","3","1","1","1","1","3","1","1","1","1","1","NA","2","3","2","NA","2","NA",0,0,92,41575,0,1,0,0,79,0,0,0,0,0,0,0,1,103138,"1",0,0,26,"1","1","k","l-n"
"2008","EE",1031382,123.100758853288,"NA","1","2008","13","1",1983,"2","1","3","Other","2","NA","NA","NA","NA","NA","NA","NA","3",,"40","12","0","NA","NA","12","1","2","2","1","NA","18","1","1","1","1","1","1","1","2","1","1","1","1","2","1","3","1","NA","2","NA",0,0,0,7073,604,1,0,0,158,0,0,0,0,0,0,0,1,103138,"1",0,0,24,"7","1","c+d+e","NA"
"2008","EE",1031621,123.100758853288,"NA","1","2008","5","1",1972,"1","2","3","EE","2","NA","3","2","NA","NA","NA","NA","3","2","40","12","0","NA","NA","10","1","2","1","NA","3","16","1","1","1","1","1","1","1","1","1","1","1","1","2","2","3","2","NA","2","NA",0,0,60,17824,0,1,0,0,0,0,0,0,0,0,0,0,1,103162,"1",0,0,35,"1","1","m","j"
"2008","EE",1031622,123.100758853288,"NA","2","2008","9","1",1977,"2","1","1","EE","2","NA","5","1","NA","NA","NA","NA","3","5","40","12","0","NA","NA","11","1","2","2","NA","NA","18","1","1","1","1","1","1","1","2","1","1","1","1","NA","2","3","2","NA","2","1",128,0,0,8321,0,1,0,0,189,0,0,0,0,0,0,0,1,103162,"1",0,556,30,"1","1","m","o"
"2008","EE",1031671,123.100758853288,"NA","1","2008","5","2",1973,"1","1","3","EE","2","NA","5","1","NA","NA","NA","NA","3","2","40","9","0","NA","NA","12","1","2","2","NA","1","18","1","1","1","1","1","1","1","1","1","1","1","1","2","2","3","2","NA","2","NA",0,0,7,8971,407,1,0,0,0,0,0,0,0,0,0,0,1,103167,"1",0,0,34,"1","1","g","o"
"2008","EE",1031672,123.100758853288,"NA","1","2008","9","4",1973,"2","5","3","EE","2","NA","5","1","NA","NA","NA","NA","3","2","40","12","0","NA","NA","4","1","2","2","NA","NA","21","1","1","1","1","1","1","1","1","1","1","1","1","NA","2","2","2","NA","2","NA",0,0,0,6160,0,1,0,0,0,0,0,0,0,0,0,0,1,103167,"1",0,1186,34,"1","1","","l-n"
"2008","EE",1031673,123.100758853288,"NA","2","2008","4","4",1991,"1",,"3",,"1","5",,,"NA","2","2","NA","3",,"NA","0","0","NA","NA","NA","1","NA","NA","NA","NA","NA","7","8","8","5","7","7","8","8","8","8","8","5","2","2","2","2","NA","2","NA",0,0,0,0,0,1,96,0,283,0,0,0,0,0,0,0,1,103167,"1",0,831,16,"7","1","",
"2008","EE",1031841,123.100758853288,"NA","1","2008","19","3",1953,"1","2","1","EE","2","NA","3","2","NA","NA","NA","NA","3","3","40","12","0","NA","NA","11","1","2","2","7","NA","20","1","1","1","1","1","1","1","1","1","1","1","1","2","2","3","2","NA","2","NA",0,0,0,6008,0,1,0,0,96,0,0,0,0,0,0,0,1,103184,"1",0,3478,54,"5","1","c+d+e","l-n"
"2008","EE",1031842,123.100758853288,"NA","2","2008","25","1",1954,"2","2","3","Other","2","NA","5","1","NA","NA","NA","NA","3","5","40","0","0","NA","NA","NA","1","2","2","NA","NA","22","1","1","6","1","1","2","1","1","8","6","1","1","3","2","3","2","NA","2","4",0,0,0,4704,0,1,0,0,127,0,0,0,0,419,0,0,1,103184,"1",0,3214,53,"1","1","g","i"
"2008","EE",1031843,123.100758853288,"NA","2","2008","15","3",1979,"2","1","1","EE","2","NA","5","1","NA","NA","NA","NA","3","2","40","12","0","NA","NA","3","1","2","2","4","NA","18","1","1","1","1","1","1","1","1","1","1","1","1","2","2","3","2","NA","2","NA",96,0,0,15050,0,1,0,0,30,0,0,0,0,0,0,0,1,103184,"1",0,1996,28,"6","1","k","p"
"2008","EE",1031844,123.100758853288,"NA","1","2008","10","4",1981,"1","1","1","EE","2","NA","3","1","NA","NA","NA","NA","3","5","40","12","0","2","NA","15","1","2","2","NA","NA","21","1","1","1","1","1","1","1","1","3","1","1","1","3","2","2","2","NA","2","NA",0,0,0,8914,0,1,0,0,1,0,0,0,0,0,0,0,1,103184,"1",0,0,26,"6","1","f","o"
"2008","EE",1032671,123.100758853288,"NA","2","2008","18","4",1948,"1","5","1","EE","2","NA","3","1","NA","NA","NA","NA","3","7","40","12","4","NA","NA","11","1","2","2","NA","NA","17","1","1","1","1","1","1","1","1","1","1","1","1","1","1","3","2","NA","1","NA",128,0,72,5575,0,1,0,0,327,0,0,0,0,0,0,0,1,103267,"1",0,3793,59,"1","1","o+p+q","f"
"2008","EE",1032672,123.100758853288,"NA","2","2008","27","4",1948,"2","5","3","EE","2","NA","5","1","NA","NA","NA","NA","3","2","40","12","0","NA","NA","12","1","2","2","1","NA","20","1","1","1","1","1","1","1","1","1","1","1","1","3","2","3","2","NA","1","NA",1178,0,0,8991,1161,1,0,0,0,0,0,0,0,0,0,0,1,103267,"1",1138,0,59,"7","1","h","l-n"
"2008","EE",1032673,123.100758853288,"NA","1","2008","20","2",1979,"1","2","1","Other","2","NA","5","1","NA","NA","NA","NA","3","8","40","12","0","NA","NA","1","1","1","2","NA","NA","17","1","3","1","1","1","1","1","1","1","1","1","1","2","2","3","2","NA","2","NA",128,0,91,11292,572,1,0,0,0,0,0,0,0,0,0,0,1,103267,"1",0,0,28,"6","1","k","b-e"
"2008","EE",1032674,123.100758853288,"NA","1","2008","16","2",1989,"1","1","3","EE","1","NA","2","4","NA","2","2","NA","3",,"NA","0","0","NA","NA","NA","NA","NA","NA","NA","10","NA","3","7","7","3","8","8","5","7","7","7","8","8","2","2","3","2","NA","1","NA",0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,103267,"1",0,255,18,"7","1","","NA"
"2008","EE",1032811,123.100758853288,"NA","1","2008","12","1",1954,"1","2","3","EE","2","NA","5","1","NA","NA","NA","NA","3","2","40","12","0","NA","6","12","1","2","2","7","NA","20","1","2","1","1","1","1","1","1","1","1","1","1","2","2","2","2","4","2","NA",0,0,9,6237,0,1,0,0,0,0,0,0,0,0,0,0,1,103281,"1",0,619,53,"1","1","i","j"
"2008","EE",1032812,123.100758853288,"NA","1","2008","10","3",1957,"2","2","3","EE","1","NA","5","1","NA","1","2","1","3","2","NA","12","0","NA","NA","12","1","2","2","NA","NA","19","1","6","1","1","7","2","3","1","1","1","3","6","2","2","2","2","NA","2","NA",192,0,72,4711,0,1,0,0,125,0,0,0,0,0,0,0,1,103281,"1",0,2504,50,"1","1","","p"
"2008","EE",1032813,123.100758853288,"NA","1","2008","19","1",1935,"2","4","1","EE","2","5","3","5","NA","NA","2","NA","NA","4","NA","0","0","NA","7","NA","1","2","NA","NA","NA","NA","7","7","7","7","5","5","8","5","5","8","8","7","2","2","3","2","NA","1","NA",0,0,10,0,0,1,0,0,0,0,0,1653,0,0,0,0,1,103281,"1",0,0,72,"1","1","","NA"
"2008","EE",1032814,123.100758853288,"NA","1","2008","11","1",1981,"2","3","3","EE","2","NA","5","1","NA","NA","NA","NA","3","0 - 1","20","12","0","NA","NA","14","1","1","2","NA","2","24","1","1","1","1","1","1","1","1","1","1","1","1","2","2","3","2","NA","1","NA",0,0,0,7279,276,1,0,0,14,0,0,0,0,0,0,0,1,103281,"1",0,749,26,"1","1","n","g"
"2008","EE",1032901,123.100758853288,"NA","1","2008","4","1",1966,"2","2","1","Other","2","NA","3","8","NA","2","2","NA","NA","8","50","2","0","NA","NA","NA","1","2","NA","NA","NA","17","8","8","5","7","8","7","7","7","7","7","8","8","NA","2","2","2","NA","2","NA",0,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,1,103290,"1",0,0,41,"1","1","","NA"
