"HB010","HB020","HB030","HB050","HB060","HB100","HY010","HY020","HY022","HY023","HY025","HY030N","HY081N","HY100N","HY131N","HY145N","HY170N","HY030G","HY040G","HY050G","HY060G","HY070G","HY080G","HY081G","HY090G","HY100G","HY110G","HY120G","HY130G","HY131G","HY140G","HY170G","HS011","HS021","HS031","HS040","HS050","HS060","HS070","HS080","HS090","HS100","HS110","HS120","HS130","HS140","HS150","HS160","HS170","HS180","HS190","HH010","HH021","HH030","HH040","HH050","HH060","HH061","HH070","HH071","HH081","HH091","HX010","HX040","HX050","HX060","HX070","HX080","HX090","HX120","HC010","HC020","HC030","HC040","HC050","HC060","HC070","HC080","HC090","HC100","HC110","HC120","HC130","HC140","HC150","HC160"
"2012","EE",81055,"2","2012","22",19424,14269,0,0,,,,,,,,,0,0,0,0,0,,0,,0,5,0,,5150,,"3","3","NA","1","1","1","1","1","1","1","1","4","2000","2","2","2","1","2","1","4","1","4","2","1","NA","NA","345.3","257","1","1",,"3",1.8,,,,,,"1","16","1","1","1","1","2","4","3","2","3","3","3","NA","3","NA"
"2012","EE",81058,"1","2012","25",10200,1033,0,0,,,,,,,,,0,34,0,0,0,,59,,0,0,0,,9167,,"NA","3","3","1","1","1","1","1","1","1","1","4","1000","2","2","2","2","2","2","4","2","2","2","1","NA","NA","134","NA","1","1",,"3",2,,,,,,"1","62","1","1","1","1","1","3","4","3","2","NA","2","NA","3","NA"
"2012","EE",81062,"2","2012","26",30301,27843,0,0,,,,,,,,,0,6574,0,0,0,,0,,0,14,0,,2444,,"3","3","2","1","1","1","1","1","1","1","1","4","2500","2","2","2","2","2","1","4","2","4","2","1","NA","NA","91","NA","1","1",,"3",1.8,,,,,,"1","74","1","1","1","1","2","3","4","3","3","4","3","NA","3","NA"
"2012","EE",81142,"2","2012","6",14703,11380,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,3322,,"NA","3","3","2","1","1","1","1","1","1","3","3","1200","1","NA","2","2","2","1","4","5","2","2","1","NA","NA","156","NA","1","1",,"3",2,,,,,,"2","61","1","1","1","1","1","4","4","3","3","3","NA","NA","3","NA"
"2012","EE",81174,"2","2012","12",7871,3303,0,0,,,,,,,,,0,0,0,0,0,,0,,0,70,631,,3866,,"3","3","3","1","1","1","1","1","1","1","1","6","2000","3","1","2","2","2","2","4","2","3","2","1","NA","NA","493.8","159","1","1",,"3",1.8,,,,,,"1","230","1","1","1","1","1","4","3","3","3","3","3","NA","3","NA"
"2012","EE",81205,"1","2012","7",1,-1488,0,0,,,,,,,,,0,0,0,0,0,,1,,0,0,0,,1489,,"3","3","3","1","1","1","1","1","1","1","1","5","2000","2","NA","2","2","2","2","4","2","3","1","1","350","NA","424","NA","1","1",,"3",2,,,,,,"2","230","1","1","1","1","1","3","3","2","4","3","3","NA","3","NA"
"2012","EE",81216,"2","2012","11",38161,35369,0,0,,,,,,,,,0,201,0,0,0,,0,,0,66,0,,2726,,"NA","3","3","1","1","1","1","1","1","1","1","4","2000","2","NA","2","1","2","2","4","5","3","2","1","NA","NA","200","210","1","1",,"3",2,,,,,,"2","54","1","1","1","1","2","4","4","3","3","2","3","3","3","NA"
"2012","EE",81223,"1","2012","10",21270,21260,0,0,,,,,,,,,0,0,0,2411,0,,0,,0,9,0,,0,,"3","3","3","1","2","1","1","1","1","1","1","5","2000","1","3","2","2","2","2","1","3","5","1","1","NA","NA","493.8","NA","1","1",,"3",2,,,,,,"1","49","1","1","1","1","1","4","3","3","3","3","3","NA","3","NA"
"2012","EE",81234,"1","2012","18",23833,21080,0,0,,,,,,,,,0,3587,0,0,0,,0,,0,0,0,,2754,,"NA","3","NA","1","1","1","1","1","1","1","2","3","1500","2","2","1","2","1","2","3","2","3","2","1","NA","NA","482.25","NA","1","1",,"3",2,,,,,,"1","136","1","1","1","1","1","4","3","4","3","2","2","NA","3","NA"
"2012","EE",81239,"2","2012","22",17664,15709,0,0,,,,,,,,,0,25,0,0,0,,0,,0,62,0,,1894,,"3","3","NA","2","1","1","1","1","3","1","1","3","700","3","2","2","2","1","2","4","5","1","2","1","NA","NA","244.7","NA","1","1",,"3",2,,,,,,"2","50","1","1","2","1","2","2","1","2","2","3","3","NA","3","NA"
"2012","EE",81253,"2","2012","18",19159,19152,0,0,,,,,,,,,0,2429,0,0,0,,0,,0,0,0,,7,,"3","3","3","1","1","1","1","1","1","1","1","5","2000","2","NA","2","2","2","2","2","2","3","1","1","NA","NA","424","420","1","1",,"3",2,,,,,,"2","160","1","1","1","1","2","3","3","4","2","3","2","2","3","NA"
"2012","EE",81265,"1","2012","24",11004,10452,0,0,,,,,,,,,0,0,0,0,0,,5,,0,0,0,,552,,"NA","3","NA","1","1","1","1","1","1","1","1","6","3000","2","3","2","2","2","2","4","3","6","1","1","NA","NA","195","791","1","3",,"3",2,,,,,,"1","65","1","1","1","1","1","4","3","3","3","3","2","4","3","NA"
"2012","EE",81284,"2","2012","11",5174,2375,0,0,,,,,,,,,0,0,0,0,0,,14,,0,7,0,,2791,,"3","3","NA","1","1","1","1","1","1","1","1","5","1500","2","NA","1","2","2","2","3","1","3","2","1","NA","NA","176.86","NA","1","1",,"3",1.8,,,,,,"1","34","1","1","1","1","1","3","3","4","3","3","3","NA","3","NA"
"2012","EE",81287,"2","2012","11",5747,3726,0,0,,,,,,,,,0,0,0,0,0,,0,,0,24,0,,1996,,"NA","3","NA","1","1","1","1","1","1","1","1","5","1000","2","3","2","2","2","2","4","5","6","2","1","350","NA","272.76","256","1","1",,"3",2,,,,,,"1","65","1","1","1","1","1","4","3","3","3","3","3","NA","2","NA"
"2012","EE",81298,"2","2012","16",17944,16090,0,0,,,,,,,,,0,662,0,0,0,,0,,0,10,0,,1844,,"3","3","3","2","1","1","1","1","1","1","1","3","1500","2","3","2","2","2","2","4","1","1","2","1","NA","NA","130.4","70","1","1",,"3",2,,,,,,"1","100","1","1","1","1","1","3","4","4","3","4","3","4","3","NA"
"2012","EE",81318,"1","2012","14",12704,9965,0,0,,,,,,,,,0,168,0,0,0,,0,,0,17,0,,2723,,"2","3","NA","1","1","1","1","1","1","1","1","4","2500","1","NA","2","2","1","2","4","1","4","2","1","NA","NA","280.24","53","1","1",,"3",2,,,,,,"2","62","1","1","1","1","2","2","4","3","3","3","3","NA","3","NA"
"2012","EE",81347,"1","2012","13",6063,5625,0,0,,,,,,,,,0,0,0,0,0,,7,,0,19,0,,418,,"3","3","3","1","1","1","1","1","1","1","1","5","1700","2","3","2","2","2","2","4","2","5","2","1","NA","NA","83.37","NA","1","1",,"3",1.8,,,,,,"2","143","1","2","1","1","2","3","2","3","3","NA","3","NA","3","NA"
"2012","EE",81384,"1","2012","12",15079,13163,0,0,,,,,,,,,0,351,0,0,0,,0,,0,0,0,,1915,,"3","3","3","2","1","1","1","1","1","1","1","5","2000","2","NA","2","2","2","2","4","2","5","2","1","350","NA","394","291","1","1",,"3",2,,,,,,"2","49","1","1","1","1","1","3","2","2","3","3","2","NA","3","NA"
"2012","EE",81398,"2","2012","17",22763,21380,0,0,,,,,,,,,0,215,0,0,0,,0,,0,6,0,,1377,,"3","3","NA","1","1","1","1","1","1","1","1","1","2000","2","NA","2","2","2","2","4","3","6","1","1","350","NA","493.8","NA","1","1",,"3",1.8,,,,,,"2","72","1","1","1","1","2","3","3","3","1","3","3","NA","3","NA"
"2012","EE",81404,"2","2012","19",41025,36701,0,0,,,,,,,,,0,0,0,0,0,,0,,0,17,0,,4308,,"3","3","NA","1","1","1","1","3","1","1","1","4","1000","2","1","2","2","2","2","2","3","5","2","1","350","NA","493.8","NA","1","1",,"3",2,,,,,,"2","230","1","1","1","1","1","4","3","3","3","3","3","3","2","NA"
"2012","EE",81455,"1","2012","8",30789,26785,0,0,,,,,,,,,0,2944,0,0,0,,3,,0,38,0,,3967,,"3","3","3","1","1","1","1","1","1","1","1","5","2000","2","NA","2","2","1","2","4","2","4","2","1","NA","NA","1125.3","709","1","1",,"3",1.8,,,,,,"1","37","1","2","1","1","2","3","3","3","2","NA","3","3","3","NA"
"2012","EE",81464,"1","2012","19",18318,6257,0,0,,,,,,,,,0,952,0,0,0,,0,,0,46,0,,12015,,"3","3","NA","1","1","1","1","1","1","1","1","3","1500","2","2","2","2","2","2","4","2","6","2","1","NA","NA","741","134","1","1",,"3",1.8,,,,,,"2","108","1","1","1","1","1","3","3","3","3","3","3","NA","3","NA"
"2012","EE",81476,"1","2012","38",4704,-6079,70,70,,,,,,,,,70,0,212,0,0,,0,,0,30,0,,10753,,"NA","3","NA","1","1","1","1","1","2","1","3","1","500","2","3","2","2","2","2","4","1","3","2","1","NA","NA","267.91","NA","1","1",,"3",1.8,,,,,,"1","33","1","1","1","1","1","4","3","3","1","NA","3","NA","3","NA"
"2012","EE",81486,"1","2012","22",29435,26462,0,0,,,,,,,,,0,1283,0,0,0,,0,,0,16,0,,2958,,"3","3","3","1","1","2","1","1","1","1","1","3","2000","3","3","2","2","2","2","3","1","4","2","1","NA","NA","109","116","1","1",,"3",1.8,,,,,,"2","100","1","1","1","1","1","3","3","3","3","3","3","NA","3","NA"
"2012","EE",81515,"2","2012","20",19289,17595,0,0,,,,,,,,,0,0,0,0,0,,2,,0,5,0,,1689,,"3","3","3","2","1","2","1","1","1","1","1","3","2500","2","NA","2","2","2","2","4","2","3","2","1","NA","NA","222.15","122","1","3",,"3",2,,,,,,"1","300","1","1","1","1","2","2","3","NA","4","NA","3","NA","3","NA"
"2012","EE",81534,"1","2012","21",3041,1668,0,0,,,,,,,,,0,0,0,0,0,,4,,0,0,0,,1373,,"3","3","3","1","1","1","1","1","1","1","1","4","900","3","3","2","2","2","2","4","2","4","2","1","NA","NA","171","NA","1","1",,"3",1.6,,,,,,"1","380","1","1","1","1","2","4","3","4","3","4","3","NA","3","NA"
"2012","EE",81545,"2","2012","15",11403,8481,0,0,,,,,,,,,0,1374,0,0,0,,0,,0,33,0,,2889,,"3","3","3","1","1","1","1","1","1","1","1","5","2000","3","NA","2","2","2","2","4","2","5","2","1","NA","NA","493.8","159","1","1",,"3",1.8,,,,,,"2","87","1","1","1","1","1","4","3","4","1","3","3","NA","3","NA"
"2012","EE",81566,"1","2012","16",30394,27774,0,0,,,,,,,,,0,2995,0,0,0,,40,,0,15,0,,2606,,"3","3","3","2","1","1","1","1","1","1","1","6","1000","2","NA","2","2","2","2","1","2","5","2","1","NA","NA","493.8","159","1","1",,"3",2,,,,,,"2","160","1","1","1","1","1","4","3","2","1","3","3","NA","3","NA"
"2012","EE",81571,"2","2012","18",24307,22432,0,0,,,,,,,,,0,40,0,0,0,,1,,0,0,0,,1874,,"NA","2","3","1","1","2","1","1","1","1","1","4","800","1","2","2","2","2","1","3","1","1","1","1","NA","NA","176.16","103","3","1",,"3",2,,,,,,"1","41","1","1","2","1","1","3","4","3","2","4","3","NA","3","NA"
"2012","EE",81574,"2","2012","12",24727,20439,0,0,,,,,,,,,0,3481,0,0,0,,3,,0,42,0,,4245,,"3","3","NA","1","1","1","1","1","1","1","1","5","2000","3","3","2","2","2","2","4","2","3","2","1","NA","NA","90.8","256","1","1",,"3",2,,,,,,"2","230","1","1","1","1","1","4","3","2","4","3","3","2","3","NA"
"2012","EE",81613,"1","2012","26",24545,20423,0,0,,,,,,,,,0,7379,0,0,0,,0,,0,0,0,,4121,,"3","3","NA","2","1","1","1","1","1","1","1","5","1200","2","2","2","2","2","2","3","1","3","2","1","NA","NA","233.5","51","1","1",,"3",1.8,,,,,,"1","85","1","1","1","1","1","4","4","3","4","2","3","NA","3","NA"
"2012","EE",81616,"1","2012","31",18855,18852,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,3,,"3","3","NA","1","1","1","1","1","1","1","1","6","1000","2","3","2","2","2","2","2","3","6","2","1","NA","NA","493.8","NA","1","1",,"3",2,,,,,,"2","72","1","1","1","1","1","4","4","4","1","3","3","2","3","NA"
"2012","EE",81671,"2","2012","12",12352,11331,0,0,,,,,,,,,0,0,0,0,0,,20,,0,12,0,,1010,,"3","3","3","1","1","1","1","1","1","1","1","6","1000","2","1","2","2","2","2","4","3","3","1","1","NA","NA","272.76","NA","1","1",,"3",2,,,,,,"2","120","1","1","1","1","1","4","3","2","1","3","3","4","3","NA"
"2012","EE",81674,"2","2012","12",34325,31740,0,0,,,,,,,,,0,5243,0,0,0,,0,,0,80,1442,,1063,,"NA","3","3","1","1","1","1","1","1","1","1","1","1200","1","2","2","2","2","2","4","1","4","2","1","NA","NA","148","174","1","1",,"3",1.8,,,,,,"2","62","1","1","2","1","1","3","3","4","3","NA","3","4","2","NA"
"2012","EE",81735,"2","2012","20",15083,15078,0,0,,,,,,,,,0,0,0,0,0,,0,,0,5,0,,0,,"3","3","3","1","2","1","1","1","1","1","1","5","1000","3","NA","2","2","2","2","4","3","3","2","1","NA","NA","493.8","159","1","1",,"3",2,,,,,,"2","230","1","1","1","1","1","4","4","3","3","NA","2","4","3","NA"
"2012","EE",81736,"1","2012","28",21711,19827,0,0,,,,,,,,,0,8015,0,0,0,,0,,0,0,0,,1884,,"3","3","3","1","1","1","1","1","1","1","1","3","3000","3","3","2","1","2","2","4","2","3","2","1","NA","NA","301","626","1","1",,"3",1.6,,,,,,"2","109","1","2","1","1","1","4","4","3","2","3","3","NA","3","NA"
"2012","EE",81778,"2","2012","7",1280,-1466,0,0,,,,,,,,,0,0,0,0,0,,51,,0,40,0,,2706,,"3","3","2","1","1","1","1","1","1","1","1","3","2000","3","NA","2","2","2","2","1","1","6","1","1","NA","NA","293.5","109","1","1",,"3",1.8,,,,,,"2","80","1","1","1","1","2","4","3","4","3","4","3","NA","3","NA"
"2012","EE",81847,"1","2012","11",61454,60928,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,526,,"3","3","3","1","2","1","1","1","1","1","1","4","700","2","1","2","2","2","2","1","3","4","2","1","NA","NA","156","51","1","1",,"3",1.8,,,,,,"2","51","1","1","1","1","1","3","4","4","3","NA","3","NA","2","NA"
"2012","EE",81890,"1","2012","13",84372,83000,0,0,,,,,,,,,0,12064,0,0,0,,3,,0,109,0,,1264,,"3","3","3","1","2","1","1","1","1","1","1","5","1000","2","NA","2","2","1","2","1","2","5","2","1","350","NA","493.8","256","1","1",,"3",2,,,,,,"2","120","1","1","1","1","1","4","3","2","3","3","3","NA","3","NA"
"2012","EE",81892,"2","2012","39",23240,21858,0,0,,,,,,,,,0,0,0,0,0,,1,,0,6,0,,1376,,"3","2","3","1","1","2","1","1","1","1","1","3","2500","2","2","2","2","2","1","3","2","5","2","1","NA","NA","214.8","165","1","1",,"3",1.8,,,,,,"2","75","1","1","1","1","1","3","4","3","3","3","3","4","3","NA"
"2012","EE",81899,"1","2012","8",26891,22372,0,0,,,,,,,,,0,3528,0,0,0,,1,,0,15,1370,,3133,,"NA","3","NA","1","1","1","1","1","1","1","1","4","1500","2","2","2","1","2","2","3","2","4","2","1","NA","NA","173.1","109","1","1",,"3",2,,,,,,"2","51","1","1","1","1","1","3","3","3","4","3","4","NA","3","NA"
"2012","EE",81902,"2","2012","17",3805,3365,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,440,,"3","3","NA","1","1","1","1","1","1","1","1","5","2000","3","2","2","2","2","2","4","2","3","2","1","NA","NA","345.3","182","1","1",,"3",2,,,,,,"2","75","1","1","1","1","2","3","2","3","3","2","2","NA","3","NA"
"2012","EE",81973,"1","2012","29",10868,9926,2328,2328,,,,,,,,,2328,0,0,0,0,,0,,0,942,0,,0,,"3","3","NA","1","1","1","1","1","1","1","1","6","1000","2","NA","2","2","2","2","4","2","5","1","1","NA","NA","90.8","256","1","1",,"3",1.8,,,,,,"2","120","1","1","1","1","1","3","4","3","3","3","3","2","3","NA"
"2012","EE",81974,"1","2012","17",21520,21511,0,0,,,,,,,,,0,0,0,41,243,,4,,0,0,0,,9,,"NA","3","NA","1","1","1","1","1","1","1","1","4","2100","1","2","2","2","2","1","4","3","6","1","1","NA","NA","138.3","171","1","1",,"3",2,,,,,,"2","60","1","1","1","1","2","3","4","4","3","NA","4","4","3","NA"
"2012","EE",81976,"1","2012","19",14155,8166,0,0,,,,,,,,,0,4251,0,0,0,,0,,0,23,0,,5965,,"3","3","3","1","1","1","1","1","1","1","1","3","1500","1","3","2","1","2","1","4","2","2","2","1","NA","NA","286","NA","1","1",,"3",1.8,,,,,,"1","140","1","1","1","1","1","4","3","3","4","3","3","NA","3","NA"
"2012","EE",81977,"1","2012","16",11116,6169,0,0,,,,,,,,,0,0,0,0,0,,0,,0,99,0,,4848,,"3","3","NA","2","1","1","1","1","1","1","1","5","1400","2","NA","2","2","2","2","1","2","3","2","1","350","NA","493.8","NA","1","1",,"3",1.8,,,,,,"2","220","1","1","1","1","1","3","3","2","3","3","2","NA","3","NA"
"2012","EE",82008,"1","2012","17",40828,36274,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,4554,,"NA","3","3","2","1","2","1","1","1","1","1","3","2000","2","3","2","2","2","2","3","1","6","1","1","NA","NA","107.4","NA","1","1",,"3",2,,,,,,"2","54","1","1","1","1","1","3","3","2","4","3","3","3","3","NA"
"2012","EE",82024,"1","2012","40",599,-3726,0,0,,,,,,,,,0,0,599,0,0,,0,,0,13,0,,4312,,"3","3","NA","2","1","1","1","1","1","1","1","5","1000","2","1","2","2","2","2","1","1","5","1","1","NA","NA","166","159","1","1",,"3",2,,,,,,"1","65","1","1","2","1","1","4","3","3","3","3","3","NA","3","NA"
"2012","EE",82030,"1","2012","17",35550,34657,0,0,,,,,,,,,0,0,0,0,0,,49,,0,0,0,,893,,"NA","3","NA","2","1","2","1","1","1","1","1","3","1550","3","NA","2","2","2","2","4","1","3","2","1","NA","NA","156","NA","1","1",,"3",2,,,,,,"1","85","1","1","1","1","1","2","4","4","2","2","3","NA","3","NA"
"2012","EE",82035,"1","2012","16",130,-7741,0,0,,,,,,,,,0,0,0,0,0,,130,,0,422,0,,7449,,"NA","3","3","1","1","1","1","1","1","1","1","3","2000","2","2","2","2","1","2","4","2","2","2","1","NA","NA","605.7","80","1","1",,"3",1.8,,,,,,"2","62","1","2","1","1","1","4","3","3","4","3","3","NA","3","NA"
"2012","EE",82059,"1","2012","17",20854,19158,0,0,,,,,,,,,0,0,0,0,0,,29,,0,0,0,,1696,,"NA","3","3","1","1","1","1","3","1","1","1","5","700","2","3","2","2","2","2","4","1","4","2","1","NA","NA","134","68","1","3",,"3",2,,,,,,"1","200","1","1","1","1","1","3","3","2","NA","3","4","NA","3","NA"
"2012","EE",82093,"1","2012","23",23619,21628,0,0,,,,,,,,,0,141,0,0,461,,0,,0,0,0,,1992,,"2","3","3","2","1","2","1","1","1","1","1","4","1500","1","NA","2","2","2","2","1","2","6","2","1","NA","NA","161","68","1","1",,"3",2,,,,,,"2","200","1","1","1","1","1","3","4","4","2","NA","3","NA","3","NA"
"2012","EE",82109,"2","2012","40",10016,9916,0,0,,,,,,,,,0,0,0,0,0,,256,,0,1,0,,100,,"3","3","3","1","1","1","1","1","1","1","1","6","2000","2","NA","2","2","2","2","1","3","3","2","1","350","NA","493.8","NA","1","1",,"3",2,,,,,,"2","49","1","1","1","1","2","3","2","2","3","3","3","NA","3","NA"
"2012","EE",82142,"1","2012","25",16192,11793,0,0,,,,,,,,,0,0,0,0,0,,92,,0,0,0,,4399,,"3","3","3","1","1","1","1","1","1","1","1","5","2000","3","3","2","2","2","2","1","2","5","2","1","NA","NA","493.8","791","1","1",,"3",2,,,,,,"2","160","1","2","1","1","1","3","3","3","1","3","3","NA","2","NA"
"2012","EE",82150,"1","2012","15",19622,13868,0,0,,,,,,,,,0,6618,0,0,0,,0,,0,74,0,,5680,,"NA","2","3","1","1","1","1","1","1","1","1","4","2000","3","2","2","2","2","2","4","2","6","2","1","NA","NA","318.94","125","1","1",,"3",1.8,,,,,,"2","43","1","1","1","1","1","3","3","3","2","3","3","4","3","NA"
"2012","EE",82175,"2","2012","31",34031,34030,0,0,,,,,,,,,0,12589,0,0,0,,1,,0,1,0,,0,,"3","3","3","1","1","1","1","1","1","1","1","5","2200","2","3","2","2","2","1","4","2","6","2","1","NA","NA","382.5","165","1","1",,"3",2,,,,,,"1","63","1","1","1","1","1","3","3","4","3","3","3","NA","3","NA"
"2012","EE",82218,"2","2012","14",39219,38930,0,0,,,,,,,,,0,0,0,0,0,,1,,0,5,0,,284,,"3","3","NA","2","1","1","1","1","1","1","1","3","1500","2","2","2","2","2","2","3","2","2","2","1","NA","NA","233.5","647","1","1",,"3",2,,,,,,"2","43","1","1","1","2","2","3","3","3","2","NA","3","NA","3","NA"
"2012","EE",82225,"2","2012","10",29943,28764,0,0,,,,,,,,,0,0,0,0,0,,3,,0,9,0,,1169,,"3","2","3","1","1","1","1","1","1","1","3","3","2000","2","2","2","1","2","1","1","2","2","2","1","NA","NA","1197","125","1","1",,"3",1.8,,,,,,"1","75","1","1","1","1","2","4","3","3","3","2","3","NA","3","NA"
"2012","EE",82230,"2","2012","14",457,203,0,0,,,,,,,,,0,60,0,0,0,,0,,0,28,0,,226,,"NA","3","3","1","1","1","1","1","1","1","1","3","1500","2","2","2","2","2","2","4","2","4","2","1","200","NA","223.09","NA","1","1",,"3",1.8,,,,,,"1","80","1","1","1","1","1","2","3","4","3","2","3","NA","3","NA"
"2012","EE",82253,"2","2012","18",3851,-4657,0,0,,,,,,,,,0,184,0,0,0,,0,,0,111,1731,,6666,,"NA","3","3","1","1","1","1","1","1","1","1","3","3000","3","3","2","2","2","2","4","2","4","2","1","NA","NA","339.38","NA","1","1",,"3",1.8,,,,,,"2","117","1","1","1","1","2","3","3","4","3","3","2","NA","3","NA"
"2012","EE",82264,"1","2012","42",20684,20354,0,0,,,,,,,,,0,0,0,0,0,,0,,0,1,0,,328,,"NA","3","NA","1","1","1","1","1","1","1","1","5","2200","2","2","2","2","2","1","3","5","2","2","1","NA","NA","339.38","NA","1","1",,"3",2,,,,,,"2","95","1","1","1","1","1","4","4","3","3","3","3","4","3","NA"
"2012","EE",82297,"2","2012","20",14549,10129,0,0,,,,,,,,,0,0,0,0,0,,1,,0,271,1339,,2809,,"3","3","NA","1","1","1","1","1","1","1","1","6","2000","2","2","2","2","2","2","1","2","5","2","1","NA","NA","195","NA","1","1",,"3",1.8,,,,,,"2","72","1","1","1","1","1","1","3","3","1","3","3","2","3","NA"
"2012","EE",82302,"1","2012","13",5185,-145,0,0,,,,,,,,,0,0,0,0,0,,0,,0,5330,0,,0,,"3","3","3","1","1","1","1","1","1","1","1","4","1000","2","3","2","2","2","2","1","2","5","2","1","NA","NA","394","791","1","1",,"3",2,,,,,,"1","160","1","1","1","1","1","4","3","2","3","3","3","NA","3","NA"
"2012","EE",82340,"2","2012","22",22173,18646,0,0,,,,,,,,,0,756,0,0,0,,0,,0,0,0,,3527,,"3","3","3","2","1","1","1","1","1","1","1","6","1000","2","NA","2","2","2","2","1","2","5","2","1","350","NA","516","159","1","1",,"3",2,,,,,,"2","87","1","1","1","1","1","3","2","2","3","3","3","2","3","NA"
"2012","EE",82350,"2","2012","26",7308,1399,0,0,,,,,,,,,0,109,0,0,0,,0,,0,177,0,,5732,,"NA","3","3","1","1","2","1","1","1","1","1","5","1200","2","2","2","2","2","2","1","1","2","2","1","NA","NA","423","NA","1","1",,"3",2,,,,,,"2","34","1","1","1","1","1","3","3","4","3","3","2","NA","2","NA"
"2012","EE",82357,"1","2012","35",26312,22490,0,0,,,,,,,,,0,5336,0,0,0,,0,,0,31,0,,3791,,"3","3","3","1","1","1","1","1","1","1","1","6","1000","3","NA","2","2","2","2","1","2","3","2","1","NA","NA","90.8","NA","1","3",,"3",2,,,,,,"2","49","1","1","1","1","1","3","3","3","3","NA","3","2","3","NA"
"2012","EE",82358,"1","2012","13",17500,16791,0,0,,,,,,,,,0,0,0,0,0,,0,,0,23,0,,685,,"3","3","3","1","1","1","1","1","1","1","1","4","1500","3","1","2","2","2","2","1","2","5","2","1","NA","NA","69","208","1","1",,"3",2,,,,,,"1","143","1","1","1","1","1","3","4","2","4","3","4","NA","3","NA"
"2012","EE",82380,"2","2012","22",8359,6152,0,0,,,,,,,,,0,576,0,0,0,,0,,0,18,0,,2189,,"3","3","3","1","1","1","1","1","1","1","1","5","1000","2","3","2","2","2","2","1","3","2","1","1","350","NA","394","159","1","1",,"3",1.8,,,,,,"2","49","1","1","1","1","1","3","3","2","3","3","3","4","3","NA"
"2012","EE",82385,"1","2012","20",3426,1660,203,203,,,,,,,,,203,0,0,0,0,,348,,0,7,0,,1760,,"NA","3","NA","1","1","2","1","1","1","1","1","5","2000","2","NA","2","2","2","2","1","2","2","2","1","350","NA","394","NA","1","1",,"3",1.8,,,,,,"2","72","1","1","1","1","1","4","3","3","3","3","3","NA","3","NA"
"2012","EE",82430,"2","2012","33",12366,9947,0,0,,,,,,,,,0,3268,0,0,162,,0,,0,12,0,,2407,,"1","3","3","1","1","1","1","1","1","1","1","2","2000","2","2","2","2","2","2","4","1","3","2","1","NA","NA","393.33","NA","1","1",,"3",1.6,,,,,,"1","101","2","1","1","1","1","4","3","4","4","3","3","NA","3","NA"
"2012","EE",82440,"1","2012","30",28268,25501,0,0,,,,,,,,,0,0,0,0,0,,0,,0,6,0,,2761,,"3","3","3","1","1","2","1","1","1","1","1","3","2000","1","2","2","2","2","2","4","1","3","1","1","NA","NA","179.7","NA","1","1",,"3",2,,,,,,"1","70","1","1","1","1","2","4","4","2","3","4","3","NA","2","NA"
"2012","EE",82463,"2","2012","43",18916,15339,0,0,,,,,,,,,0,0,0,0,0,,0,,0,47,0,,3530,,"3","3","NA","1","1","1","1","1","1","1","1","5","900","2","3","2","1","1","2","4","2","3","2","1","NA","NA","118.7","626","1","1",,"3",1.8,,,,,,"2","16","1","1","1","1","1","4","2","3","2","2","3","3","2","NA"
"2012","EE",82464,"1","2012","39",20191,17753,0,0,,,,,,,,,0,0,0,0,0,,1,,0,12,0,,2427,,"3","3","NA","1","1","1","1","1","1","1","1","4","1500","2","2","2","2","2","2","3","2","3","2","1","NA","NA","501","NA","1","1",,"3",2,,,,,,"1","100","1","1","1","2","1","4","3","4","3","3","2","3","3","NA"
"2012","EE",82495,"2","2012","18",24587,19448,0,0,,,,,,,,,0,520,0,0,0,,0,,0,28,0,,5111,,"NA","3","3","1","1","1","1","1","1","1","1","6","1000","3","NA","1","2","2","2","1","2","3","2","1","NA","NA","493.8","159","1","1",,"3",2,,,,,,"1","160","1","1","1","1","1","4","4","3","4","3","2","2","3","NA"
"2012","EE",82515,"1","2012","15",31213,29170,0,0,,,,,,,,,0,0,0,0,0,,0,,0,2043,0,,0,,"3","3","NA","2","1","1","1","1","1","1","1","4","500","2","2","2","2","2","1","1","1","5","1","1","NA","NA","176.16","NA","1","1",,"3",2,,,,,,"2","NA","1","1","2","1","1","3","3","3","3","3","3","4","3","NA"
"2012","EE",82529,"2","2012","18",5838,2889,0,0,,,,,,,,,0,226,0,0,1641,,0,,0,20,0,,2929,,"NA","3","3","1","1","1","1","1","1","1","1","4","900","1","3","2","2","2","2","1","2","2","2","1","NA","NA","200","125","1","1",,"3",1.8,,,,,,"2","53","1","1","1","1","1","4","4","3","3","3","4","NA","3","NA"
"2012","EE",82536,"2","2012","20",12156,5477,0,0,,,,,,,,,0,0,0,0,0,,1,,0,7,0,,6672,,"NA","3","NA","1","1","2","1","1","1","1","1","4","800","1","2","1","2","2","2","1","1","2","2","1","NA","NA","205","86","1","1",,"3",1.8,,,,,,"1","49","1","1","1","1","2","3","4","4","4","3","3","NA","3","NA"
