"PB010","PB020","PB030","PB040","PB060","PB100","PB110","PB120","PB130","PB140","PB150","PB190","PB200","PB220A","PE010","PE020","PE040","PL030","PL035","PL015","PL020","PL025","PL040","PL050","PL060","PL070","PL072","PL100","PL120","PL130","PL140","PL150","PL160","PL170","PL180","PL190","PL210A","PL210B","PL210C","PL210D","PL210E","PL210F","PL210G","PL210H","PL210I","PL210J","PL210K","PL210L","PH010","PH020","PH030","PH040","PH050","PH060","PH070","PY020N","PY035N","PY070N","PY010G","PY020G","PY021G","PY030G","PY035G","PY050G","PY070G","PY080G","PY090G","PY100G","PY110G","PY120G","PY130G","PY140G","PY200G","PX030","PX040","PX020","PX050","PX010","PY031G","PL110"
"2007","EE",1055261,111.406917994559,"NA","2","2007","19","2",1968,"2","2","3","EE","2","NA","3","1","NA","1","NA","NA","3","0 - 1","40","0","0","NA","NA","NA","1","2","2","NA","10","19","1","6","1","1","2","3","6","6","1","6","1","6","2","1","1","2","NA","2","NA",0,0,13,3542,201,0,638,0,0,148,0,0,0,0,0,0,0,1,105526,"1",38,"1","15.6466",1,"b-e"
"2007","EE",1055262,111.406917994559,"NA","NA","2007","10","1",1973,"2","2","2","EE","2","NA","5","1","NA","NA","NA","NA","3","3","NA","12","0","NA","NA","NA","1","2","NA","NA","NA","18","6","6","1","1","1","6","6","1","3","6","6","6","4","2","3","2","2","2","NA",0,0,0,0,0,0,3183,0,3735,53,0,0,0,0,0,0,0,1,105526,"1",33,"2","15.6466",1,"g"
"2007","EE",1055301,111.406917994559,"NA","3","2007","6","1",1968,"1","1","3","EE","2","NA","3","1","NA","NA","NA","NA","3","7","44","12","0","NA","NA","12","1","2","2","NA","NA","18","8","6","1","1","1","6","1","2","6","6","1","1","5","2","1","2","2","2","1",0,0,1,2821,83,0,1543,0,0,109,0,0,0,0,30,0,0,1,105530,"1",38,"4","15.6466",1,"b-e"
"2007","EE",1055302,111.406917994559,"NA","2","2007","6","1",1972,"2","1","1","EE","2","5","4","1","NA","1","NA","NA","3","2","30","12","0","NA","NA","12","1","2","2","1","1","14","6","6","6","1","5","1","1","1","6","1","7","1","3","2","3","2","NA","2","1",0,0,15,3584,0,0,0,0,0,80,0,0,0,0,0,0,0,1,105530,"1",34,"1","15.6466",1,"b-e"
"2007","EE",1055701,111.406917994559,"NA","2","2007","11","1",1956,"2","5","3","Other","1","NA","3","1","NA","NA","NA","NA","3","9","56","12","0","NA","NA","11","1","2","2","NA","NA","20","1","1","1","1","1","1","1","1","1","1","1","1","2","2","3","2","NA","2","5",0,303,15,6790,1072,0,0,0,0,15,0,0,0,0,0,0,0,1,105570,"1",50,"1","15.6466",1,"l-n"
"2007","EE",1055702,111.406917994559,"NA","2","2007","14","4",1957,"1","2","3","EE","2","NA","5","1","NA","1","NA","NA","3","7","NA","0","12","NA","NA","11","1","2","2","NA","NA","20","6","6","2","1","6","1","3","1","2","1","1","1","2","2","3","2","NA","2","NA",265,0,8,2994,0,0,0,0,0,43,0,0,0,0,0,0,0,1,105570,"1",49,"4","15.6466",1,"l-n"
"2007","EE",1055703,111.406917994559,"NA","1","2007","7","1",1977,"1","1","1","EE","2","NA","5","1","NA","NA","2","NA","3","2","20","0","0","NA","NA","14","1","2","NA","NA","NA","20","6","8","6","6","7","1","6","1","6","1","1","7","3","1","3","2","NA","2","NA",0,0,53,2929,538,0,1716,0,0,0,0,0,0,0,0,0,0,1,105570,"1",29,"3","15.6466",1,"o"
"2007","EE",1055704,111.406917994559,"NA","2","2007","39","1",1989,"2","1","1","EE","2","5","2","4","NA","1","2","NA","NA",,"NA","2","0","NA","NA","NA","NA","2","NA","NA","10","19","8","6","7","8","7","8","5","8","5","5","8","1","2","2","2","2","NA","1","NA",0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,105570,"1",17,"1","15.6466",1,"NA"
"2007","EE",1055731,111.406917994559,"NA","3","2007","8","1",1959,"1","5","1","EE","2","NA","3","1","NA","NA","NA","NA","3","7","34","12","0","NA","NA","6","1","2","2","NA","NA","23","1","1","1","1","1","1","1","1","1","1","1","1","3","1","3","2","NA","2","NA",0,0,127,5935,0,0,0,0,0,0,0,0,0,0,0,0,0,1,105573,"1",47,"3","15.6466",1,"b-e"
"2007","EE",1055732,111.406917994559,"NA","1","2007","10","1",1965,"2","2","3","EE","2","NA","4","1","NA","NA","NA","NA","3","5","40","12","0","20","NA","13","2","2","2","NA","NA","16","1","1","1","1","1","1","1","1","1","1","1","1","2","1","3","2","NA","2","NA",0,0,0,5667,0,0,1546,0,0,13,0,0,0,0,0,0,0,1,105573,"1",41,"3","15.6466",1,"l-n"
"2007","EE",1055733,111.406917994559,"NA","2","2007","16","3",1987,"1","1","2","Other","2","NA","2","4","NA","NA","2","NA","3",,"40","12","0","NA","NA","NA","NA","2","NA","NA","NA","NA","8","8","7","8","3","8","3","7","7","NA","7","2","2","2","3","2","NA","2","NA",0,0,10,1038,0,0,4951,0,0,0,0,0,0,0,0,0,0,1,105573,"1",19,"3","15.6466",1,"NA"
"2007","EE",1055951,111.406917994559,"NA","2","2007","18","4",1953,"2","2","1","EE","2","NA","3","1","NA","1","NA","1","3","4","40","0","0","NA","NA","NA","1","2","2","NA","3","25","6","1","1","1","1","2","1","6","6","3","1","2","2","1","1","2","NA","2","NA",0,0,151,4306,0,0,3016,0,0,128,0,0,0,0,0,0,0,1,105595,"1",53,"1","15.6466",1,"i"
"2007","EE",1055952,111.406917994559,"NA","2","2007","8","3",1936,"1","4","3","Other","2","NA","5","5","NA","NA","NA","NA","3","0 - 1","NA","0","0","NA","NA","13","1","2","2","NA","NA","18","1","1","6","1","1","5","2","1","6","1","1","1","3","2","3","2","NA","2","NA",100,0,13,0,0,0,2227,0,0,52,0,0,3171,0,0,0,0,1,105595,"1",70,"1","15.6466",1,"NA"
"2007","EE",1055953,111.406917994559,"NA","1","2007","21","4",1984,"1","1","2","EE","2","NA","3","1","NA","1","NA","NA","3","3","40","0","0","NA","NA","11","1","2","2","NA","NA","15","6","6","6","3","1","6","1","7","3","1","1","6","3","2","3","2","3","2","NA",0,0,97,3196,0,0,0,0,0,0,0,0,0,0,0,0,0,1,105595,"1",22,"1","15.6466",1,"g"
"2007","EE",1055954,111.406917994559,"NA","2","2007","10","4",1986,"2","1","1","EE","2","3","2","8","NA","2","NA","NA","3",,"20","0","0","NA","NA","10","NA","NA","NA","NA","NA","NA","7","7","7","5","5","8","8","7","7","1","8","7","2","2","3","2","NA","2","NA",0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,1,105595,"1",20,"3","15.6466",1,"NA"
"2007","EE",1056591,111.406917994559,"NA","2","2007","24","3",1941,"1","4","3","EE","2","NA","3","1","NA","NA","NA","NA","3","7","40","12","0","NA","NA","11","1","2","2","NA","NA","18","1","1","1","1","1","1","1","1","1","1","1","2","2","2","3","2","7","2","NA",0,0,0,5287,0,0,3461,0,0,10,0,0,2268,0,0,0,0,1,105659,"1",65,"1","15.6466",1,"g"
"2007","EE",1056592,111.406917994559,"NA","2","2007","15","1",1939,"2","4","3","Other","2","NA","3","5","NA","1","2","NA","3","3","NA","5","0","NA","NA","NA","1","2","2","NA","NA","19","6","6","6","6","1","6","NA","1","6","6","6","6","5","2","3","2","NA","2","NA",0,0,90,0,0,0,1024,0,0,0,0,0,2292,0,0,0,0,1,105659,"1",67,"3","15.6466",1,"NA"
"2007","EE",1056593,111.406917994559,"NA","2","2007","5","3",1965,"2","2","1","EE","2","NA","5","1","NA","NA","NA","NA","3","3","35","12","0","NA","NA","11","1","2","2","NA","NA","19","1","1","1","1","1","1","6","NA","1","1","1","1","1","2","NA","2","NA","2","NA",0,0,6,7544,0,0,2159,230,0,0,0,0,0,0,0,0,0,1,105659,"1",41,"1","15.6466",1,"l-n"
"2007","EE",1056801,111.406917994559,"NA","1","2007","8","4",1965,"2","5","1","Other","2","NA","5","1","NA","NA","NA","NA","3","3","40","12","0","NA","NA","11","1","2","2","NA","NA","18","1","1","7","1","1","1","1","1","1","1","1","1","2","2","3","2","NA","2","NA",0,0,0,8046,0,0,9857,0,0,3,0,0,0,0,0,0,0,1,105680,"1",41,"1","15.6466",1,"g"
"2007","EE",1056802,111.406917994559,"NA","2","2007","20","3",1961,"1","2","1","EE","2","NA","4","1","NA","NA","NA","NA","3","3","40","12","0","NA","NA","11","1","2","2","NA","NA","18","1","5","1","6","1","6","1","1","6","6","6","1","2","2","2","2","2","2","NA",0,0,69,3472,0,0,1667,0,0,4,0,0,0,0,0,0,0,1,105680,"1",45,"1","15.6466",1,"g"
"2007","EE",1056803,111.406917994559,"NA","2","2007","8","3",1936,"2","4","3","EE","2","NA","3","5","NA","1","2","NA","3","3","NA","0","0","NA","NA","NA","1","2","NA","NA","NA","21","8","6","6","6","6","1","6","6","6","6","6","6","3","2","3","2","NA","2","NA",383,0,20,0,0,0,1887,0,0,18,0,0,1316,0,0,0,0,1,105680,"1",70,"1","15.6466",1,"NA"
"2007","EE",1056804,111.406917994559,"NA","2","2007","9","1",1985,"1","1","1","EE","2","NA","3","2","NA","NA","NA","NA","3","3","40","12","0","25","NA","13","1","NA","2","NA","NA","17","NA","2","1","1","1","1","3","1","1","1","1","1","3","1","3","2","NA","2","NA",0,0,63,3978,0,0,1012,0,0,0,0,0,0,0,0,0,727,1,105680,"1",21,"3","15.6466",1,"g"
"2007","EE",1056831,111.406917994559,"NA","2","2007","9","1",1961,"2","2","2","EE","2","NA","3","1","NA","NA","NA","NA","3","5","40","12","0","NA","NA","NA","1","2","2","NA","NA","18","6","6","6","1","1","1","1","1","6","1","6","1","3","1","3","1","NA","2","NA",0,0,3,2633,1036,0,2937,0,0,3,0,0,0,0,0,0,0,1,105683,"1",45,"1","15.6466",1,"h"
"2007","EE",1056832,111.406917994559,"NA","2","2007","23","2",1960,"1","5","1","Other","2","NA","3","6","NA","NA","2","NA","NA","8","NA","0","0","NA","NA","NA","1","NA","NA","NA","NA","20","8","7","7","5","8","7","2","7","7","8","7","7","1","1","3","NA","NA","2","NA",123,0,4,0,0,0,0,0,0,0,0,0,0,0,0,723,0,1,105683,"1",46,"1","15.6466",1,"NA"
"2007","EE",1056833,111.406917994559,"NA","3","2007","7","2",1980,"1","1","1","EE","2","NA","2","3","NA","2","NA","NA","NA","9","NA","0","0","NA","NA","10","1","2","NA","NA","NA","22","9","7","8","7","7","7","7","5","5","7","8","5","1","2","3","2","NA","2","NA",0,0,133,0,0,0,1766,0,0,15,0,0,0,0,0,0,0,1,105683,"1",26,"1","15.6466",1,"NA"
"2007","EE",1056834,111.406917994559,"NA","1","2007","7","4",1981,"2","2","3","EE","2","NA","NA","NA","NA","1","2","NA","3",,"NA","0","0","NA","NA","NA","1","2","NA","NA","NA","21","2","1","6","6","5","8","6","6","6","6","8","1","4","2","2","2","2","2","1",0,0,3,2394,0,0,0,0,0,146,0,0,0,0,0,0,0,1,105683,"1",25,"1","15.6466",1,"NA"
"2007","EE",1056991,111.406917994559,"NA","2","2007","12","1",1961,"1","2","2","Other","2","NA","5","1","NA","NA","NA","NA","3","8","40","12","0","NA","NA","13","1","2","1","NA","NA","19","NA","1","1","1","1","1","1","1","1","1","1","1","2","2","3","2","NA","2","NA",0,0,0,6716,1806,0,1142,0,0,5,0,0,0,0,105,0,0,1,105699,"1",45,"4","15.6466",1,"i"
"2007","EE",1056992,111.406917994559,"NA","3","2007","7","3",1962,"2","5","1","EE","2","NA","5","1","NA","NA","NA","NA","3","2","40","12","0","NA","NA","12","1","2","2","1","NA","19","1","1","1","1","1","1","1","1","1","3","1","1","2","1","3","2","NA","2","NA",0,0,0,11579,0,0,0,0,0,0,0,0,0,0,0,0,0,1,105699,"1",44,"1","15.6466",1,"l-n"
"2007","EE",1056993,111.406917994559,"NA","2","2007","21","4",1989,"1","1","3","Other","2","NA","0","4","NA","NA","NA","NA","3",,"NA","5","0","NA","NA","NA","2","NA","2","NA","NA","19","7","7","7","7","7","7","7","7","8","7","7","7","1","2","3","2","NA","2","NA",0,0,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,105699,"1",17,"4","15.6466",1,"NA"
"2007","EE",1057341,111.406917994559,"NA","2","2007","5","2",1960,"1","2","2","EE","2","NA","NA","NA","NA","NA","NA","NA","3",,"50","12","0","NA","NA","11","NA","2","2","1","NA","20","1","1","5","1","1","1","1","1","1","1","1","1","3","1","3","2","NA","2","NA",0,0,2,9995,0,0,0,0,0,0,0,0,0,0,0,0,0,1,105734,"1",46,"1","15.6466",1,"NA"
"2007","EE",1057342,111.406917994559,"NA","2","2007","4","3",1962,"2","2","3","EE","2","NA","5","1","NA","NA","NA","NA","3","8","40","12","0","NA","NA","11","NA","1","2","NA","NA","23","1","1","1","1","1","1","1","1","1","3","1","1","1","1","3","2","NA","2","NA",0,0,24,12542,0,0,2503,0,0,44,0,0,0,0,0,0,0,1,105734,"1",44,"1","15.6466",1,"b-e"
"2007","EE",1057343,111.406917994559,"NA","2","2007","8","2",1986,"1","2","2","EE","1","NA","2","4","NA","1","2","NA","3",,"30","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","5","1","8","7","8","7","7","8","7","7","8","6","2","2","3","2","NA","2","NA",141,0,0,0,0,0,4951,0,0,0,0,0,0,0,0,0,0,1,105734,"1",20,"3","15.6466",1,"NA"
"2007","EE",1057344,111.406917994559,"NA","1","2007","12","2",1988,"1","1","3","EE","1","3","2","4","NA","2","2","NA","3",,"NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","8","8","7","7","7","8","8","8","8","7","7","8","3","2","3","2","NA","2","NA",0,830,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,1,105734,"1",18,"1","15.6466",1,"NA"
"2007","EE",1057411,111.406917994559,"NA","1","2007","23","3",1966,"1","5","1","EE","2","NA","3","3","NA","NA","2","NA","3","7","40","12","0","NA","NA","12","1","2","2","NA","NA","19","1","1","1","1","1","1","1","1","1","1","1","1","1","2","3","2","NA","2","NA",0,0,14,0,0,0,925,0,0,133,0,16018,0,0,0,0,0,1,105741,"1",40,"3","15.6466",1,"NA"
"2007","EE",1057412,111.406917994559,"NA","1","2007","12","2",1966,"2","2","2","EE","2","NA","3","8","NA","2","2","NA","NA","4","NA","0","0","NA","1","NA","NA","NA","2","NA","4","19","5","8","7","8","7","7","5","8","7","5","8","5","4","2","3","1","NA","1","NA",0,230,0,0,0,0,1515,0,0,143,0,0,0,0,0,0,0,1,105741,"1",40,"3","15.6466",1,"NA"
"2007","EE",1057413,111.406917994559,"NA","2","2007","29","1",1984,"2","1","1","EE","2","NA","3","1","NA","NA","NA","NA","3","5","40","12","0","NA","NA","13","1","2","2","1","NA","20","1","7","1","1","1","1","1","1","1","1","3","1","2","2","3","2","NA","2","NA",0,0,0,5237,0,0,0,0,0,0,0,0,0,0,0,0,0,1,105741,"1",22,"4","15.6466",1,"g"
"2007","EE",1057414,111.406917994559,"NA","2","2007","18","1",1989,"2","1","3","EE","2","NA","1","4","NA","NA","2","NA","3",,"NA","0","0","NA","NA","NA","NA","NA","2","NA","NA","NA","8","7","7","7","4","8","7","2","8","2","7","7","2","1","3","2","NA","2","1",0,0,125,0,0,0,169,0,0,0,0,0,0,0,0,0,0,1,105741,"1",17,"1","15.6466",1,"NA"
"2007","EE",1057621,111.406917994559,"NA","1","2007","25","1",1967,"2","1","3","EE","2","5","3","1","NA","NA","NA","NA","3","5","40","12","0","NA","NA","13","1","NA","2","NA","NA","22","3","1","1","1","1","2","1","1","1","1","1","1","3","1","3","2","NA","2","NA",0,0,0,5969,59,0,0,0,0,2,0,0,0,0,570,0,0,1,105762,"1",39,"4","15.6466",1,"i"
"2007","EE",1057622,111.406917994559,"NA","2","2007","12","1",1960,"1","5","2","Other","2","NA","2","3","NA","NA","2","NA","NA","0 - 1","NA","0","0","NA","NA","NA","1","2","2","NA","NA","NA","7","8","7","7","7","8","7","3","6","7","5","7","2","2","3","2","NA","2","NA",0,0,20,0,0,0,0,0,0,108,0,0,0,0,0,0,0,1,105762,"1",46,"1","15.6466",1,"NA"
"2007","EE",1057623,111.406917994559,"NA","1","2007","6","2",1987,"1","1","2","EE","2","NA","2","4","NA","1","NA","NA","3",,"40","12","0","NA","NA","2","1","2","NA","NA","NA","15","1","1","1","6","6","1","6","1","5","1","6","1","2","2","2","2","2","2","NA",0,0,65,0,0,0,3589,0,0,150,0,0,0,2615,0,0,0,1,105762,"1",19,"1","15.6466",1,"NA"
"2007","EE",1057624,111.406917994559,"NA","2","2007","14","3",1989,"1","1","1","Other","1","NA","1","4","NA","2","2","NA","NA",,"NA","0","0","NA","NA","NA","NA","2","NA","NA","10","NA","3","7","7","8","8","7","7","8","7","7","7","8","2","2","2","2","NA","2","NA",80,0,46,0,0,0,0,230,0,7,0,0,0,0,0,0,0,1,105762,"1",17,"NA","15.6466",1,"NA"
"2007","EE",1057761,111.406917994559,"NA","1","2007","13","3",1947,"2","2","2","EE","2","NA","5","1","NA","NA","NA","NA","3","6","40","12","0","NA","NA","13","1","2","2","NA","NA","22","1","1","1","3","1","1","1","1","1","1","2","1","2","2","3","2","NA","2","NA",0,0,0,5032,0,0,0,0,0,0,0,0,0,0,0,0,0,1,105776,"1",59,"1","15.6466",1,"a"
"2007","EE",1057762,111.406917994559,"NA","2","2007","13","1",1934,"1","1","3","EE","2","NA","3","5","NA","2","2","NA","NA","2","NA","0","0","NA","NA","NA","1","2","NA","NA","NA","17","7","5","7","7","8","8","5","2","3","7","5","3","2","2","3","1","NA","2","1",0,0,0,0,0,0,0,0,0,0,0,0,1062,0,0,0,0,1,105776,"1",72,"3","15.6466",1,"NA"
"2007","EE",1057763,111.406917994559,"NA","2","2007","12","2",1985,"1","1","3","EE","1","3","1","4","NA","1","2","NA","3",,"NA","0","0","NA","NA","NA","NA","2","NA","NA","NA","NA","8","3","8","7","7","5","5","5","3","5","7","8","2","2","3","2","NA","2","NA",211,0,302,0,0,0,1277,0,0,9,0,0,0,0,0,0,0,1,105776,"1",21,"4","15.6466",1,"NA"
"2007","EE",1057764,111.406917994559,"NA","2","2007","32","3",1926,"2","4","1","EE","2","NA","2","5","NA","1","2","NA","3","9","40","0","0","NA","NA","NA","1","2","NA","NA","NA","20","6","6","1","6","5","6","6","6","6","6","1","6","3","2","3","2","4","1","NA",0,0,0,0,0,0,604,0,0,76,0,0,2173,0,0,0,0,1,105776,"1",80,"2","15.6466",1,"NA"
"2007","EE",1058441,111.406917994559,"NA","2","2007","4","1",1962,"1","2","3","EE","2","NA","3","1","NA","1","NA","NA","3","3","40","12","0","NA","NA","13","1","2","2","NA","NA","21","1","1","1","1","1","1","1","1","1","8","1","1","2","2","3","2","NA","2","NA",0,0,137,4643,0,0,0,0,0,231,0,0,0,0,0,0,0,1,105844,"1",44,"4","15.6466",1,"f"
"2007","EE",1058442,111.406917994559,"NA","1","2007","10","1",1964,"2","2","3","EE","2","NA","4","1","NA","NA","NA","NA","3","0 - 1","40","7","0","NA","NA","11","1","2","2","NA","NA","19","1","2","1","1","1","1","1","1","1","1","1","6","1","2","3","2","NA","2","NA",0,0,101,4368,750,0,1348,0,0,186,0,0,0,0,37,0,0,1,105844,"1",42,"4","15.6466",1,"o"
"2007","EE",1058443,111.406917994559,"NA","2","2007","23","4",1988,"1","1","3","EE","1","NA","1","4","NA","2","2","NA","3",,"NA","0","0","NA","1","NA","NA","NA","NA","NA","NA","NA","3","7","7","7","7","2","1","7","5","7","3","8","2","1","3","2","NA","2","NA",0,0,29,0,0,0,3320,307,0,59,0,0,0,0,0,0,0,1,105844,"1",18,"3","15.6466",1,"NA"
"2007","EE",1058444,111.406917994559,"NA","2","2007","14","2",1990,"2",,"3",,"2","NA",,,"NA","2","NA","NA","3",,"40","0","0","NA","NA","NA","NA","NA","NA","NA","NA","16","7","7","5","4","7","5","8","5","7","7","8","8","2","2","3","2","NA","2","NA",0,0,0,0,0,0,1091,0,0,0,0,0,0,0,0,0,0,1,105844,"1",16,"4","15.6466",1,
"2007","EE",1058731,111.406917994559,"NA","2","2007","11","4",1959,"1","5","3","EE","1","NA","5","6","NA","1","2","NA","3",,"NA","0","0","NA","NA","NA","1","NA","NA","NA","NA","NA","7","7","7","7","7","7","7","7","8","8","8","8","3","2","2","2","NA","2","NA",0,0,0,0,0,0,848,0,0,0,0,0,0,0,0,946,0,1,105873,"1",47,"3","15.6466",1,"NA"
"2007","EE",1058732,111.406917994559,"NA","2","2007","20","1",1963,"2","1","1","EE","2","NA","4","6","NA","1","2","NA","2","4","NA","0","0","NA","NA","NA","2","2","NA","NA","2","16","6","6","1","6","1","6","8","1","1","5","6","8","4","1","1","1","NA","2","NA",0,0,0,0,0,0,2449,0,0,117,0,0,0,0,0,1746,0,1,105873,"1",43,"1","15.6466",1,"NA"
"2007","EE",1058733,111.406917994559,"NA","1","2007","15","1",1988,"1","1","2","EE","2","3","2","4","NA","2","2","NA","3",,"NA","0","0","NA","NA","NA","NA","NA","NA","NA","1","NA","7","7","7","7","7","5","8","8","7","7","7","8","3","2","2","2","NA","2","NA",0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,1,105873,"1",18,"1","15.6466",1,"NA"
"2007","EE",1058734,111.406917994559,"NA","2","2007","13","3",1989,"1","1","2","EE","1","NA","2","4","NA","1","2","NA","NA",,"NA","0","0","NA","NA","NA","NA","NA","1","NA","NA","17","5","7","7","5","7","5","8","8","5","5","7","7","3","2","3","2","NA","NA","NA",0,0,0,622,0,0,403,0,0,23,0,0,0,0,0,0,0,1,105873,"1",17,"1","15.6466",1,"NA"
"2007","EE",1058821,111.406917994559,"NA","1","2007","23","3",1971,"1","2","3","EE","2","NA","3","1","NA","NA","NA","NA","3","3","49","12","NA","NA","NA","12","1","1","2","NA","NA","15","1","1","1","1","1","1","1","1","1","1","1","1","3","2","3","1","NA","2","NA",0,0,0,26615,0,0,3183,0,0,30,0,0,0,0,0,0,0,1,105882,"1",35,"3","15.6466",1,"b-e"
"2007","EE",1058822,111.406917994559,"NA","2","2007","9","2",1975,"2","1","3","EE","2","NA","3","8","NA","2","NA","NA","3","6","NA","0","0","NA","NA","NA","NA","NA","2","NA","NA","18","3","3","8","8","NA","7","7","5","8","4","7","8","2","1","2","2","NA","2","1",64,230,5,0,0,0,0,0,0,10,0,0,0,0,0,0,0,1,105882,"1",31,"3","15.6466",1,"NA"
"2007","EE",1059201,111.406917994559,"NA","2","2007","17","2",1977,"1","2","2","EE","2","NA","5","1","NA","NA","NA","NA","3","0 - 1","40","12","0","NA","NA","13","1","2","2","NA","NA","23","1","1","1","1","1","1","1","1","1","1","1","1","2","2","3","2","NA","2","NA",0,0,56,17337,0,0,562,0,0,0,0,0,0,0,0,0,0,1,105920,"1",29,"3","15.6466",1,"i"
"2007","EE",1059202,111.406917994559,"NA","1","2007","4","3",1975,"2","5","1","Other","2","NA","3","1","NA","NA","NA","NA","3","3","40","12","0","NA","NA","3","1","2","2","NA","NA","19","1","1","1","1","1","1","1","1","1","1","1","1","2","2","1","2","NA","2","NA",0,0,7,8474,0,0,0,0,0,0,0,0,0,0,0,0,0,1,105920,"1",31,"3","15.6466",1,"k"
"2007","EE",1059281,111.406917994559,"NA","1","2007","9","2",1960,"1","4","1","Other","2","NA","5","1","NA","NA","NA","NA","3","9","40","12","0","NA","NA","13","1","2","2","1","NA","18","1","1","1","1","7","2","1","1","1","1","1","1","3","2","1","2","NA","2","NA",192,0,0,6175,0,0,1376,0,0,18,0,0,0,0,0,0,0,1,105928,"1",46,"4","15.6466",1,"g"
"2007","EE",1059282,111.406917994559,"NA","3","2007","22","2",1959,"2","5","1","EE","2","NA","5","1","NA","NA","NA","NA","3","2","40","12","0","NA","NA","15","1","1","1","1","NA","19","1","1","5","1","1","1","1","1","1","1","1","NA","3","1","2","2","NA","2","1",0,0,5,6544,21,0,0,0,0,19,0,0,0,0,0,0,0,1,105928,"1",47,"1","15.6466",1,"k"
"2007","EE",1059283,111.406917994559,"NA","1","2007","18","1",1982,"2","1","3","EE","2","NA","5","1","NA","NA","2","NA","3","3","40","12","0","NA","NA","2","1","2","2","NA","NA","18","1","6","1","1","5","1","6","6","1","1","3","6","3","1","3","2","NA","2","NA",0,0,171,3600,0,0,2908,0,0,20,0,0,0,0,0,0,0,1,105928,"1",24,"1","15.6466",1,"j"
"2007","EE",1059284,111.406917994559,"NA","2","2007","15","4",1984,"2","1","1","EE","2","NA","3","1","NA","1","2","NA","3","8","30","0","0","NA","NA","NA","1","2","NA","NA","NA","19","6","NA","1","6","6","6","6","8","6","6","6","6","3","2","3","2","NA","2","NA",0,301,118,2136,0,0,1248,0,0,0,0,0,0,0,0,0,0,1,105928,"1",22,"1","15.6466",1,"b-e"
"2007","EE",1059291,111.406917994559,"NA","1","2007","13","2",1953,"1","2","3","EE","2","NA","5","1","NA","1","NA","NA","3","3","NA","12","0","NA","NA","11","1","2","2","NA","NA","19","6","1","6","4","1","6","6","1","1","6","1","2","2","1","2","2","NA","2","NA",0,0,45,3334,84,0,1348,0,0,31,0,0,0,0,0,0,0,1,105929,"1",53,"2","15.6466",1,"k"
"2007","EE",1059292,111.406917994559,"NA","2","2007","8","4",1956,"2","2","2","EE","2","NA","4","1","NA","NA","NA","NA","3","5","40","12","0","NA","NA","NA","1","2","2","NA","NA","16","1","1","1","1","1","5","1","1","3","2","1","1","2","1","3","1","NA","2","NA",0,0,0,0,0,0,1148,0,6060,19,0,0,0,0,0,0,0,1,105929,"1",50,"1","15.6466",1,"o"
"2007","EE",1059293,111.406917994559,"NA","2","2007","13","4",1985,"2","1","2","EE","2","NA","2","1","NA","NA","2","NA","3","3","49","12","0","NA","NA","12","1","1","1","NA","NA","19","1","1","1","1","1","1","1","1","1","3","1","1","2","2","3","2","NA","2","2",153,0,191,9105,0,0,0,0,210,77,0,0,0,0,0,0,0,1,105929,"1",21,"1","15.6466",1,"f"
"2007","EE",1059294,111.406917994559,"NA","2","2007","12","3",1987,"1","1","1","EE","2","NA","2","8","NA","2","2","NA","1",,"NA","0","0","NA","NA","NA","1","2","NA","NA","NA","22","8","7","8","8","7","7","7","7","7","8","8","7","2","2","3","2","NA","2","NA",0,0,42,53,12,0,2908,0,0,1,0,0,0,0,0,0,0,1,105929,"1",19,"1","15.6466",1,"NA"
"2007","EE",1059411,111.406917994559,"NA","2","2007","14","1",1973,"2","1","1","EE","2","NA","3","1","NA","NA","NA","NA","3","9","NA","12","0","NA","NA","11","1","2","2","NA","NA","16","1","1","1","1","1","1","1","1","1","1","1","1","3","NA","2","2","NA","2","NA",0,0,0,4009,0,0,0,0,0,46,0,0,0,0,421,0,0,1,105941,"1",33,"1","15.6466",1,"b-e"
"2007","EE",1059531,111.406917994559,"NA","1","2007","17","2",1965,"2","2","1","Other","2","5","3","1","NA","NA","2","NA","3","8","50","0","0","NA","NA","14","1","2","NA","NA","NA","15","1","1","1","1","1","1","6","1","1","1","6","6","3","2","3","1","4","2","NA",0,0,6,4037,0,0,0,0,0,30,0,0,0,0,0,0,0,1,105953,"1",41,"1","15.6466",1,"b-e"
"2007","EE",1059532,111.406917994559,"NA","2","2007","5","2",1965,"1","5","1","EE","2","NA","2","3","NA","NA","2","NA","3","9","NA","0","0","NA","NA","11","1","2","NA","NA","NA","21","8","3","8","6","6","6","6","6","8","6","6","6","2","1","2","2","NA","2","NA",0,0,115,1117,0,0,0,0,1117,73,0,0,0,0,0,0,0,1,105953,"1",41,"1","15.6466",1,"NA"
