an_sondaj,tara,id_gospodarie,venit_total,venit_munca,numar_membri,marime_echivalenta,numar_camere,grad_urbanizare
2013,EE,89724,20818,22615.0,5.0,1.8,1,1.0
2013,EE,89753,34633,23300.0,4.0,2.0,1,3.0
2013,EE,89801,36949,28612.0,3.0,2.0,1,3.0
2013,EE,89807,7609,2820.0,2.0,2.0,1,4.0
2013,EE,89825,44957,44954.0,5.0,2.0,1,4.0
2013,EE,89870,23432,22668.0,4.0,2.0,1,4.0
2013,EE,89884,28966,17713.0,4.0,2.0,1,4.0
2013,EE,89940,25040,22327.0,4.0,1.8,1,4.0
2013,EE,89943,19498,13411.0,5.0,1.8,1,1.0
2013,EE,90044,20704,20704.0,6.0,2.0,1,1.0
2013,EE,90075,22606,20016.0,4.0,2.0,1,2.0
2013,EE,90108,12140,8427.0,2.0,2.0,1,4.0
2013,EE,90124,14744,14720.0,4.0,1.8,1,1.0
2013,EE,90128,23428,21883.0,4.0,1.8,1,4.0
2013,EE,90157,20315,14624.0,3.0,2.0,1,4.0
2013,EE,90183,6380,-219.0,2.0,1.8,2,3.0
2013,EE,90196,9872,9843.0,3.0,1.8,1,4.0
2013,EE,90253,7030,7020.0,5.0,1.8,1,1.0
2013,EE,90266,20068,19049.0,5.0,2.0,1,4.0
2013,EE,90285,3015,1799.0,4.0,1.8,2,4.0
2013,EE,90335,7520,-6768.0,4.0,2.0,2,1.0
2013,EE,90373,17529,14079.0,5.0,1.8,1,1.0
2013,EE,90397,21692,19744.0,3.0,2.0,1,2.0
2013,EE,90405,12827,10047.0,4.0,1.8,1,1.0
2013,EE,90414,12781,4521.0,4.0,1.8,1,4.0
2013,EE,90436,6198,4003.0,6.0,1.8,1,4.0
2013,EE,90443,21145,18124.0,6.0,1.8,1,2.0
2013,EE,90449,6814,6766.0,4.0,2.0,1,1.0
2013,EE,90486,73166,72905.0,6.0,2.0,1,4.0
2013,EE,90492,23038,22578.0,3.0,2.0,1,1.0
2013,EE,90510,22220,20645.0,5.0,2.0,1,4.0
2013,EE,90518,10127,8507.0,4.0,2.0,2,3.0
2013,EE,90524,21676,17185.0,5.0,1.8,1,1.0
2013,EE,90615,20984,15975.0,6.0,1.8,1,3.0
2013,EE,90633,15035,9993.0,4.0,2.0,2,4.0
2013,EE,90635,19439,18522.0,4.0,1.8,1,4.0
2013,EE,90674,21564,21416.0,3.0,1.6,1,1.0
2013,EE,90681,30036,26580.0,2.0,2.0,1,4.0
2013,EE,90687,19925,17686.0,6.0,2.0,2,4.0
2013,EE,90689,16256,12663.0,6.0,1.8,1,4.0
2013,EE,90731,23334,19859.0,6.0,2.0,2,4.0
2013,EE,90740,20061,14026.0,2.0,1.8,1,1.0
2013,EE,90765,10996,8249.0,3.0,2.0,1,2.0
2013,EE,90769,29642,22804.0,4.0,2.0,1,4.0
2013,EE,90811,37371,37038.0,4.0,2.0,2,1.0
2013,EE,90815,17329,6167.0,3.0,2.0,1,1.0
2013,EE,90823,27149,25247.0,4.0,1.8,1,4.0
2013,EE,90824,12100,11966.0,5.0,1.8,2,4.0
2013,EE,90853,15011,14299.0,3.0,2.0,1,4.0
2013,EE,90857,24651,21274.0,4.0,2.0,2,4.0
2013,EE,90878,23140,19595.0,6.0,1.8,1,1.0
2013,EE,90898,31708,24569.0,6.0,2.0,1,4.0
2013,EE,90910,33336,36408.0,4.0,2.0,1,4.0
2013,EE,90929,9198,2923.0,3.0,2.0,2,4.0
2013,EE,90954,8800,6957.0,4.0,1.8,1,4.0
2013,EE,90957,12414,9705.0,4.0,2.0,1,4.0
2013,EE,91043,11306,11293.0,4.0,2.0,1,1.0
2013,EE,91045,20959,18360.0,2.0,2.0,1,4.0
2013,EE,91055,16204,14351.0,5.0,2.0,1,4.0
2013,EE,91070,12954,8556.0,3.0,1.8,1,1.0
2013,EE,91117,10888,2781.0,6.0,2.0,1,4.0
2013,EE,91133,17599,14663.0,3.0,2.0,1,2.0
2013,EE,91164,20587,16201.0,5.0,2.0,1,1.0
2013,EE,91167,13536,13089.0,5.0,2.0,1,4.0
2013,EE,91206,36387,34850.0,6.0,2.0,1,4.0
2013,EE,91229,17394,16699.0,3.0,1.8,1,2.0
2013,EE,91257,32802,32276.0,4.0,2.0,1,1.0
2013,EE,91291,43806,43180.0,3.0,2.0,1,4.0
2013,EE,91294,27551,18506.0,6.0,1.8,1,4.0
2013,EE,91305,14244,13546.0,2.0,1.8,1,1.0
2013,EE,91310,19293,16227.0,6.0,2.0,2,1.0
2013,EE,91319,27797,19350.0,2.0,2.0,1,4.0
2013,EE,91327,25381,20886.0,4.0,2.0,1,4.0
2013,EE,91362,47964,43734.0,3.0,1.8,1,1.0
2013,EE,91365,37307,34762.0,3.0,2.0,1,4.0
2013,EE,91373,19194,15273.0,2.0,2.0,1,4.0
2013,EE,91401,30672,29083.0,4.0,2.0,1,1.0
2013,EE,91416,16394,16145.0,3.0,2.0,1,4.0
2013,EE,91417,5799,2824.0,5.0,1.8,1,4.0
2013,EE,91497,31460,29766.0,6.0,1.8,1,4.0
2013,EE,91510,27129,22304.0,6.0,2.0,2,4.0
2013,EE,91515,26971,20156.0,4.0,2.0,1,4.0
2013,EE,91585,26744,21381.0,5.0,2.0,1,2.0
2013,EE,91614,1393,206.0,2.0,2.0,1,1.0
2013,EE,91668,8539,8308.0,6.0,2.0,1,2.0
2013,EE,91674,22033,18755.0,2.0,1.8,1,4.0
2013,EE,91684,25676,25583.0,3.0,1.8,1,4.0
2013,EE,91694,13970,13226.0,4.0,2.0,1,1.0
2013,EE,91701,21019,20493.0,3.0,1.8,1,1.0
2013,EE,91716,14256,11703.0,5.0,2.0,1,1.0
2013,EE,91726,7627,2893.0,4.0,2.0,1,4.0
2013,EE,91728,90948,90070.0,3.0,2.0,2,4.0
2013,EE,91771,13167,10073.0,3.0,1.8,1,1.0
2013,EE,91778,37942,33544.0,5.0,1.8,1,4.0
2013,EE,91779,40910,36249.0,2.0,2.0,1,4.0
2013,EE,91784,7294,6636.0,4.0,1.8,1,3.0
2013,EE,91894,4290,4234.0,4.0,2.0,1,4.0
2013,EE,91904,2605,2586.0,6.0,1.8,2,4.0
2013,EE,91936,13419,7051.0,2.0,2.0,1,4.0
2013,EE,91946,6730,3997.0,2.0,1.8,1,4.0
2013,EE,92004,13197,13185.0,4.0,2.0,1,4.0
2013,EE,92009,8527,8041.0,3.0,1.8,1,1.0
2013,EE,92012,12919,9885.0,3.0,1.8,1,4.0
2013,EE,92030,22804,20153.0,3.0,2.0,1,4.0
2013,EE,92045,22736,17672.0,5.0,2.0,1,4.0
2013,EE,92088,24433,23387.0,4.0,1.8,1,4.0
2013,EE,92115,20907,18135.0,4.0,2.0,1,4.0
2013,EE,92128,29013,25715.0,4.0,2.0,1,4.0
2013,EE,92134,12223,10358.0,5.0,1.8,1,4.0
2013,EE,92163,7084,4150.0,6.0,1.8,1,1.0
2013,EE,92170,17423,13127.0,4.0,1.8,2,4.0
2013,EE,92178,11013,8706.0,6.0,1.8,1,1.0
2013,EE,92183,20883,20880.0,4.0,2.0,2,2.0
2013,EE,92186,35100,25946.0,5.0,1.8,1,4.0
2013,EE,92188,11246,9511.0,4.0,2.0,1,1.0
2013,EE,92245,3830,1016.0,5.0,1.8,1,1.0
2013,EE,92253,22038,17504.0,5.0,2.0,2,4.0
2013,EE,92254,14698,11069.0,4.0,2.0,1,1.0
2013,EE,92262,15176,14247.0,6.0,2.0,1,3.0
2013,EE,92269,10018,662.0,3.0,2.0,1,4.0
2013,EE,92280,32257,30282.0,2.0,2.0,1,4.0
2013,EE,92285,8715,6725.0,4.0,1.8,1,4.0
2013,EE,92305,12505,8826.0,4.0,2.0,1,2.0
2013,EE,92307,7131,3265.0,6.0,2.0,2,4.0
2013,EE,92324,16780,14132.0,4.0,1.8,1,1.0
2013,EE,92354,15247,10555.0,4.0,1.8,1,1.0
2013,EE,92362,25813,20200.0,4.0,2.0,1,2.0
2013,EE,92396,13749,11788.0,5.0,1.8,1,4.0
2013,EE,92499,22652,18530.0,4.0,1.8,1,4.0
2013,EE,92529,10865,10826.0,4.0,2.0,1,2.0
2013,EE,92557,35380,34945.0,6.0,2.0,1,4.0
2013,EE,92568,17695,20537.0,5.0,2.0,2,1.0
2013,EE,92602,908,-898.0,5.0,1.8,1,1.0
2013,EE,92604,16658,14814.0,3.0,2.0,1,4.0
2013,EE,92615,18373,15803.0,5.0,2.0,1,4.0
2013,EE,92637,18611,18457.0,5.0,2.0,1,4.0
2013,EE,92646,10561,8078.0,4.0,2.0,1,2.0
2013,EE,92658,14930,9026.0,5.0,2.0,2,4.0
2013,EE,92661,20946,17860.0,4.0,2.0,1,4.0
2013,EE,92688,1866,-1972.0,4.0,2.0,1,1.0
2013,EE,92708,17306,11442.0,3.0,1.8,1,4.0
2013,EE,92717,7191,5802.0,2.0,1.8,1,4.0
2013,EE,92738,5309,5286.0,4.0,1.8,1,1.0
2013,EE,92752,9970,7032.0,4.0,2.0,1,4.0
2013,EE,92757,8512,4047.0,4.0,2.0,1,4.0
2013,EE,92775,19157,9908.0,3.0,2.0,2,1.0
2013,EE,92825,16845,16850.0,6.0,2.0,1,1.0
2013,EE,92828,9765,9454.0,5.0,1.8,1,1.0
2013,EE,92843,45413,39146.0,3.0,2.0,1,4.0
2013,EE,92858,7461,5719.0,6.0,2.0,1,1.0
2013,EE,92863,1442,-3672.0,4.0,1.8,1,4.0
2013,EE,92875,49305,47883.0,2.0,2.0,1,4.0
2013,EE,92880,19823,17428.0,5.0,2.0,1,4.0
2013,EE,92888,28922,27462.0,2.0,1.8,1,4.0
2013,EE,92890,17617,15480.0,5.0,2.0,1,1.0
2013,EE,92912,14887,14607.0,3.0,2.0,2,4.0
2013,EE,92952,39894,35513.0,6.0,1.8,1,4.0
2013,EE,92962,14399,14390.0,3.0,2.0,1,1.0
2013,EE,92993,428,-1878.0,3.0,1.8,2,4.0
2013,EE,93029,8039,6110.0,4.0,1.8,1,3.0
2013,EE,93066,25003,21561.0,5.0,1.8,1,4.0
2013,EE,93130,33883,32405.0,4.0,2.0,1,1.0
2013,EE,93149,26699,21974.0,3.0,1.8,1,1.0
2013,EE,93163,22357,19122.0,4.0,2.0,1,4.0
2013,EE,93168,20330,16524.0,4.0,2.0,1,4.0
2013,EE,93185,20114,25919.0,2.0,2.0,1,2.0
2013,EE,93195,7743,7741.0,3.0,2.0,1,1.0
2013,EE,93198,45179,43271.0,5.0,1.8,1,4.0
2013,EE,93250,14349,12057.0,6.0,1.8,1,3.0
2013,EE,93275,25874,28352.0,5.0,2.0,1,4.0
2013,EE,93277,12149,8627.0,2.0,1.8,1,4.0
2013,EE,93305,12278,11064.0,2.0,2.0,2,1.0
2013,EE,93327,17451,11167.0,3.0,2.0,2,1.0
2013,EE,93366,34625,31754.0,3.0,1.8,1,1.0
2013,EE,93369,27704,22703.0,5.0,2.0,1,1.0
2013,EE,93370,55,53.0,6.0,1.8,2,1.0
2013,EE,93400,19238,15174.0,3.0,2.0,1,4.0
2013,EE,93419,12639,12583.0,3.0,2.0,1,2.0
2013,EE,93439,19747,18366.0,3.0,1.8,2,4.0
2013,EE,93449,15741,14694.0,3.0,2.0,1,3.0
2013,EE,93475,11065,2950.0,4.0,1.8,1,1.0
2013,EE,93481,15253,11537.0,6.0,2.0,1,1.0
2013,EE,93493,16777,11458.0,5.0,2.0,1,2.0
2013,EE,93528,11147,9574.0,2.0,2.0,1,4.0
2013,EE,93550,4971,4197.0,4.0,2.0,1,4.0
2013,EE,93557,4989,2251.0,4.0,2.0,1,4.0
2013,EE,93577,42273,39281.0,6.0,2.0,1,1.0
2013,EE,93591,51009,49056.0,4.0,1.8,1,1.0
2013,EE,93602,8067,7156.0,4.0,1.8,2,3.0
2013,EE,93603,14691,7506.0,4.0,2.0,1,1.0
2013,EE,93615,12086,6867.0,4.0,2.0,1,4.0
2013,EE,93624,11476,6551.0,3.0,1.8,1,1.0
2013,EE,93633,48709,47194.0,4.0,1.8,1,4.0
2013,EE,93645,2324,-1005.0,3.0,1.8,2,1.0
2013,EE,93646,35854,32330.0,5.0,2.0,1,2.0
2013,EE,93650,8559,265.0,6.0,1.8,1,4.0
2013,EE,93668,8051,6341.0,4.0,1.8,1,1.0
2013,EE,93681,16541,10994.0,2.0,1.8,2,4.0
2013,EE,93696,26705,16992.0,4.0,1.8,1,2.0
2013,EE,93701,26048,24020.0,3.0,2.0,1,1.0
2013,EE,93705,18328,15889.0,4.0,1.8,1,4.0
2013,EE,93719,17682,15395.0,3.0,1.8,2,1.0
2013,EE,93728,17004,12771.0,3.0,2.0,1,4.0
2013,EE,93763,56051,50583.0,6.0,2.0,1,2.0
2013,EE,93775,30346,27419.0,4.0,2.0,1,4.0
2013,EE,93780,33794,32874.0,5.0,2.0,1,1.0
2013,EE,93875,16469,9299.0,6.0,2.0,1,1.0
2013,EE,93903,15707,8480.0,3.0,2.0,1,1.0
2013,EE,93942,19390,17888.0,5.0,1.8,1,4.0
2013,EE,93951,24302,13598.0,5.0,1.8,1,4.0
2013,EE,93956,6775,4893.0,2.0,1.8,1,4.0
2013,EE,94013,25871,25080.0,4.0,2.0,1,4.0
2013,EE,94023,24137,20595.0,6.0,2.0,2,1.0
2013,EE,94025,24883,13661.0,4.0,2.0,1,4.0
2013,EE,94062,53463,45402.0,4.0,1.8,2,4.0
2013,EE,94070,29032,20392.0,5.0,2.0,1,4.0
2013,EE,94081,10913,9057.0,6.0,2.0,1,1.0
2013,EE,94087,18824,18165.0,5.0,2.0,1,1.0
2013,EE,94091,30746,21788.0,5.0,1.8,1,2.0
2013,EE,94170,14670,12478.0,3.0,2.0,1,1.0
2013,EE,94216,10681,5468.0,6.0,1.8,1,4.0
2013,EE,94223,7280,2747.0,3.0,1.8,1,4.0
2013,EE,94239,52726,51613.0,6.0,1.8,1,1.0
2013,EE,94316,8831,7880.0,4.0,2.0,1,2.0
2013,EE,94349,12362,10640.0,4.0,2.0,2,1.0
2013,EE,94365,10694,10226.0,4.0,2.0,1,1.0
2013,EE,94391,20147,11523.0,6.0,2.0,1,1.0
2013,EE,94393,45456,43573.0,5.0,1.8,1,4.0
2013,EE,94413,18147,16682.0,4.0,2.0,1,1.0
2013,EE,94420,40950,38108.0,3.0,1.8,1,4.0
2013,EE,94426,11787,10456.0,2.0,1.8,1,1.0
2013,EE,94429,1369,1195.0,3.0,1.8,1,2.0
2013,EE,94435,16155,8297.0,5.0,2.0,1,1.0
2013,EE,94452,5776,-2695.0,4.0,1.8,1,4.0
2013,EE,94461,16061,13840.0,2.0,2.0,2,2.0
2013,EE,94465,27817,27729.0,2.0,2.0,2,4.0
2013,EE,94505,45004,37918.0,6.0,2.0,1,1.0
2013,EE,94515,7086,-1996.0,5.0,1.6,1,1.0
2013,EE,94535,25575,21131.0,6.0,1.8,1,4.0
2013,EE,94541,26034,23385.0,3.0,1.8,1,2.0
2013,EE,94548,12425,6897.0,3.0,2.0,2,1.0
2013,EE,94567,21459,18819.0,5.0,1.8,1,4.0
2013,EE,94572,19921,16482.0,5.0,1.8,1,4.0
2013,EE,94667,24829,20743.0,6.0,1.8,1,4.0
2013,EE,94680,31085,29891.0,5.0,1.8,1,2.0
2013,EE,94717,19662,19380.0,4.0,2.0,1,4.0
2013,EE,94719,25895,21062.0,6.0,2.0,2,1.0
2013,EE,94727,26993,25837.0,6.0,1.8,1,1.0
2013,EE,94735,24400,21549.0,6.0,2.0,2,4.0
2013,EE,94770,18683,16283.0,3.0,2.0,1,1.0
2013,EE,94784,6220,4770.0,4.0,2.0,1,4.0
2013,EE,94797,25598,20237.0,4.0,2.0,1,3.0
2013,EE,94805,11982,7805.0,3.0,2.0,1,3.0
2013,EE,94842,3297,764.0,6.0,1.8,1,1.0
2013,EE,94900,9621,9173.0,4.0,2.0,1,4.0
2013,EE,94944,25840,25144.0,2.0,2.0,1,4.0
2013,EE,94966,19639,15109.0,3.0,2.0,1,1.0
2013,EE,94983,34608,31233.0,4.0,2.0,1,4.0
2013,EE,94995,34096,31261.0,6.0,2.0,1,4.0
2013,EE,95047,46605,44602.0,4.0,2.0,1,4.0
2013,EE,95056,28536,27736.0,2.0,2.0,1,1.0
2013,EE,95066,9122,5654.0,3.0,2.0,1,4.0
2013,EE,95074,28830,21260.0,5.0,2.0,1,4.0
2013,EE,95081,1,-16.0,5.0,2.0,1,1.0
2013,EE,95166,31388,17783.0,6.0,2.0,1,1.0
2013,EE,95202,16277,15670.0,3.0,2.0,1,4.0
2013,EE,95209,10410,8717.0,4.0,1.8,1,4.0
2013,EE,95312,8603,1429.0,5.0,1.6,1,4.0
2013,EE,95316,26471,23532.0,6.0,1.8,1,4.0
2013,EE,95317,7600,4531.0,2.0,1.8,1,4.0
2013,EE,95325,198,-678.0,6.0,2.0,1,1.0
2013,EE,95354,14475,12257.0,6.0,1.8,1,4.0
2013,EE,95444,15188,12656.0,6.0,2.0,1,4.0
2013,EE,95468,12104,-2314.0,4.0,2.0,1,3.0
2013,EE,95485,32046,31348.0,4.0,2.0,2,4.0
2013,EE,95508,24309,19525.0,6.0,1.8,1,4.0
2013,EE,95527,4859,3990.0,3.0,1.8,1,1.0
2013,EE,95537,9332,11634.0,2.0,2.0,2,4.0
2013,EE,95545,3903,2185.0,2.0,2.0,1,1.0
2013,EE,95556,31724,28277.0,3.0,2.0,1,2.0
2013,EE,95573,20452,18761.0,3.0,2.0,1,1.0
2013,EE,95575,50037,48862.0,6.0,1.8,1,4.0
2013,EE,95591,24499,17650.0,2.0,1.8,1,4.0
2013,EE,95593,3836,422.0,5.0,2.0,1,4.0
2013,EE,95612,19890,16488.0,3.0,2.0,1,4.0
2013,EE,95631,13487,8800.0,2.0,1.8,1,4.0
2013,EE,95654,47395,45529.0,3.0,2.0,1,4.0
2013,EE,95660,10973,10971.0,5.0,2.0,1,1.0
2013,EE,95753,51053,50607.0,2.0,1.8,1,4.0
2013,EE,95760,25005,24450.0,6.0,2.0,1,4.0
2013,EE,95765,1686,-3362.0,4.0,1.8,1,4.0
2013,EE,95788,44031,41638.0,4.0,2.0,1,1.0
2013,EE,95793,19878,10244.0,3.0,1.8,1,4.0
2013,EE,95798,9576,6546.0,4.0,2.0,1,1.0
2013,EE,95800,42012,41483.0,5.0,2.0,1,4.0
2013,EE,95818,18556,12894.0,6.0,1.8,1,1.0
2013,EE,95851,6919,6156.0,3.0,2.0,1,1.0
2013,EE,95868,20926,15046.0,3.0,2.0,1,4.0
2013,EE,95876,2944,-1763.0,6.0,1.8,1,4.0
2013,EE,95927,58633,50663.0,3.0,1.8,1,1.0
2013,EE,95928,21333,10881.0,4.0,2.0,1,4.0
2013,EE,95982,12763,10879.0,5.0,2.0,1,1.0
2013,EE,95987,21227,15340.0,6.0,2.0,1,1.0
2013,EE,96030,11235,11226.0,5.0,2.0,1,1.0
2013,EE,96088,11984,11035.0,5.0,2.0,1,4.0
2013,EE,96090,1969,-2404.0,3.0,1.8,1,2.0
2013,EE,96118,28192,30827.0,4.0,1.8,1,4.0
2013,EE,96136,22794,22390.0,6.0,2.0,1,4.0
2013,EE,96161,12784,8224.0,6.0,2.0,1,4.0
2013,EE,96177,31475,24536.0,3.0,1.8,1,4.0
2013,EE,96231,40806,38224.0,4.0,1.8,1,4.0
2013,EE,96243,393,-3598.0,3.0,1.8,2,4.0
2013,EE,96251,25953,19691.0,2.0,1.8,1,2.0
2013,EE,96276,47539,32369.0,6.0,2.0,1,4.0
2013,EE,96290,8765,4120.0,3.0,1.8,1,1.0
2013,EE,96334,15256,11664.0,3.0,1.8,1,1.0
2013,EE,96340,12086,12057.0,3.0,1.6,1,4.0
2013,EE,96343,5644,3958.0,5.0,2.0,1,4.0
2013,EE,96367,17908,14605.0,4.0,2.0,1,4.0
2013,EE,96385,15397,9414.0,2.0,1.8,1,1.0
2013,EE,96403,18485,18373.0,6.0,2.0,2,4.0
2013,EE,96408,27502,26540.0,3.0,1.8,1,4.0
2013,EE,96431,0,-16.0,3.0,1.6,1,4.0
2013,EE,96439,5072,1856.0,5.0,1.8,1,1.0
2013,EE,96445,17342,9126.0,5.0,2.0,1,4.0
2013,EE,96476,9754,8627.0,5.0,1.8,1,4.0
2013,EE,96480,13116,9512.0,5.0,2.0,1,4.0
2013,EE,96512,35106,28861.0,3.0,2.0,1,4.0
2013,EE,96544,14640,16007.0,3.0,2.0,2,2.0
2013,EE,96559,17824,11661.0,4.0,2.0,1,2.0
2013,EE,96568,52744,51762.0,3.0,2.0,2,4.0
2013,EE,96625,36803,33735.0,4.0,2.5,1,1.0
2013,EE,96661,17469,-3302.0,5.0,2.1,1,1.0
2013,EE,96664,8851,-12418.0,4.0,2.1,1,1.0
2013,EE,96667,5986,4347.0,5.0,2.5,1,1.0
2013,EE,96672,33769,29343.0,6.0,2.3,2,4.0
2013,EE,96702,6922,2037.0,2.0,2.1,1,3.0
2013,EE,96733,36392,30467.0,4.0,2.3,1,1.0
2013,EE,96749,14412,14330.0,5.0,2.5,1,4.0
2013,EE,96759,35020,29793.0,4.0,2.5,1,2.0
2013,EE,96769,18412,15954.0,2.0,2.1,1,4.0
2013,EE,96827,28002,23975.0,4.0,2.5,1,1.0
2013,EE,96877,3767,-899.0,2.0,2.1,1,4.0
2013,EE,96889,17681,15685.0,3.0,2.1,1,4.0
2013,EE,96893,10790,10042.0,3.0,2.3,1,4.0
2013,EE,96898,11359,-2836.0,4.0,2.3,1,2.0
2013,EE,96899,31323,28653.0,5.0,2.5,1,4.0
2013,EE,96910,38911,37942.0,2.0,2.1,2,4.0
2013,EE,96914,31396,29849.0,4.0,2.5,1,4.0
2013,EE,96929,27783,22350.0,3.0,2.3,1,4.0
2013,EE,96931,24999,15189.0,6.0,2.1,1,1.0
2013,EE,96973,36915,32601.0,4.0,1.9,1,4.0
2013,EE,96989,22060,19823.0,3.0,2.1,1,4.0
2013,EE,96994,22321,20232.0,3.0,2.3,1,4.0
2013,EE,97049,15987,5076.0,6.0,2.3,1,3.0
2013,EE,97068,16915,4059.0,5.0,2.5,1,1.0
2013,EE,97098,17367,14926.0,3.0,2.5,1,3.0
2013,EE,97101,23600,21636.0,5.0,2.3,1,4.0
2013,EE,97127,23152,22237.0,6.0,2.3,1,4.0
2013,EE,97161,28881,24677.0,3.0,2.1,1,4.0
2013,EE,97172,90966,85891.0,3.0,2.3,1,4.0
2013,EE,97197,12627,12206.0,2.0,2.5,1,1.0
2013,EE,97201,33947,29679.0,5.0,2.3,1,1.0
2013,EE,97232,7674,5247.0,5.0,2.3,1,1.0
2013,EE,97267,23677,17435.0,6.0,2.5,1,4.0
2013,EE,97277,35794,28965.0,5.0,2.5,1,4.0
2013,EE,97279,112540,109958.0,3.0,2.5,1,4.0
2013,EE,97282,19514,15424.0,2.0,2.3,1,4.0
2013,EE,97284,18051,14195.0,2.0,2.3,1,1.0
2013,EE,97287,26166,21663.0,4.0,2.5,1,4.0
2013,EE,97292,14030,11589.0,6.0,2.1,1,4.0
2013,EE,97360,34986,30141.0,6.0,2.3,1,4.0
2013,EE,97410,53685,53143.0,4.0,2.5,1,4.0
2013,EE,97449,17882,14823.0,3.0,2.3,1,4.0
2013,EE,97450,9385,5100.0,3.0,2.5,2,4.0
2013,EE,97474,18812,18052.0,5.0,2.5,1,4.0
2013,EE,97479,21971,12045.0,4.0,2.3,2,4.0
2013,EE,97504,63128,60542.0,2.0,2.5,1,4.0
2013,EE,97520,2171,-1192.0,3.0,1.9,1,1.0
2013,EE,97570,12245,9956.0,4.0,2.5,2,4.0
2013,EE,97584,32080,20437.0,4.0,2.1,1,1.0
2013,EE,97597,24648,11148.0,5.0,2.3,1,4.0
2013,EE,97602,43743,43429.0,4.0,2.3,1,4.0
2013,EE,97674,54158,52171.0,4.0,2.1,1,1.0
2013,EE,97752,3662,3628.0,4.0,2.1,1,4.0
2013,EE,97757,17372,4624.0,3.0,2.1,1,1.0
2013,EE,97795,37253,34770.0,3.0,2.5,1,1.0
2013,EE,97813,21128,16692.0,6.0,2.1,2,1.0
2013,EE,97822,32109,29994.0,3.0,2.1,2,4.0
2013,EE,97858,38802,37613.0,4.0,2.5,1,1.0
2013,EE,97885,11100,10077.0,5.0,2.5,1,4.0
2013,EE,97893,19969,3803.0,3.0,2.1,2,3.0
2013,EE,97910,7651,11030.0,2.0,2.3,2,4.0
2013,EE,97930,15948,14302.0,4.0,2.3,1,1.0
2013,EE,97960,28474,23903.0,5.0,2.1,2,1.0
2013,EE,97978,34939,33239.0,3.0,2.5,2,4.0
2013,EE,97991,13621,7572.0,5.0,2.3,1,1.0
2013,EE,97992,15994,11155.0,2.0,2.5,1,4.0
2013,EE,98001,38660,31260.0,3.0,2.5,1,1.0
2013,EE,98019,22208,20190.0,3.0,2.3,1,1.0
2013,EE,98100,22281,18614.0,5.0,2.1,1,4.0
2013,EE,98141,6505,-12242.0,4.0,2.1,1,1.0
2013,EE,98153,5537,4398.0,5.0,2.1,1,4.0
2013,EE,98174,26727,25094.0,2.0,2.1,1,1.0
2013,EE,98181,48523,44559.0,5.0,2.5,1,4.0
2013,EE,98215,45263,39483.0,3.0,2.3,1,4.0
2013,EE,98224,13475,5822.0,2.0,2.5,1,4.0
2013,EE,98286,20945,17071.0,4.0,2.3,1,1.0
2013,EE,98298,24508,21206.0,3.0,2.1,1,4.0
2013,EE,98323,33631,30355.0,6.0,2.5,2,1.0
2013,EE,98324,31376,29877.0,5.0,2.3,1,4.0
2013,EE,98362,17642,17163.0,4.0,2.5,1,4.0
2013,EE,98386,87560,84488.0,3.0,2.3,1,4.0
2013,EE,98394,25275,17516.0,5.0,2.5,1,2.0
2013,EE,98431,15791,13752.0,6.0,2.3,1,4.0
2013,EE,98435,24751,21222.0,2.0,2.1,1,1.0
2013,EE,98470,21795,14532.0,3.0,2.1,1,3.0
2013,EE,98498,48786,42425.0,6.0,2.3,1,2.0
2013,EE,98528,34237,25476.0,6.0,2.1,1,4.0
2013,EE,98562,11945,9589.0,5.0,2.5,1,4.0
2013,EE,98574,25182,20386.0,4.0,2.3,1,1.0
2013,EE,98578,43982,53231.0,2.0,2.5,1,4.0
2013,EE,98586,7587,4095.0,4.0,2.3,1,4.0
2013,EE,98614,16621,16569.0,4.0,2.5,1,1.0
2013,EE,98640,22762,14579.0,4.0,2.5,1,4.0
2013,EE,98661,21932,19505.0,5.0,2.1,1,4.0
2013,EE,98663,16949,11333.0,4.0,2.3,1,1.0
2013,EE,98669,43138,36646.0,4.0,2.5,1,1.0
2013,EE,98678,18205,17478.0,2.0,2.3,1,4.0
2013,EE,98718,15623,15493.0,5.0,2.1,1,1.0
2013,EE,98745,38416,23969.0,4.0,2.1,1,2.0
2013,EE,98750,22821,16846.0,3.0,2.1,1,4.0
2013,EE,98757,18341,15994.0,4.0,2.5,2,4.0
2013,EE,98793,28261,25867.0,4.0,2.1,1,1.0
2013,EE,98809,27146,15606.0,3.0,2.3,1,4.0
2013,EE,98811,26446,15453.0,6.0,2.1,1,1.0
2013,EE,98868,23342,19631.0,3.0,2.5,2,1.0
2013,EE,98870,38792,31142.0,6.0,2.5,1,4.0
2013,EE,98879,39968,35602.0,5.0,2.1,2,4.0
2013,EE,98890,4597,4347.0,4.0,2.1,1,4.0
2013,EE,98903,29150,27874.0,3.0,2.3,1,1.0
2013,EE,98923,12957,7468.0,3.0,2.1,1,4.0
2013,EE,98987,33348,26076.0,4.0,2.3,1,4.0
2013,EE,98998,29438,28590.0,4.0,2.1,1,4.0
2013,EE,98999,33505,29861.0,6.0,2.5,1,1.0
2013,EE,99005,21212,19126.0,4.0,2.5,1,1.0
2013,EE,99023,4166,926.0,4.0,2.5,1,2.0
2013,EE,99041,31662,22772.0,5.0,2.5,1,1.0
2013,EE,99047,12887,11588.0,4.0,2.1,1,2.0
