"PB010","PB020","PB030","PB040","PB060","PB100","PB110","PB120","PB130","PB140","PB150","PB190","PB200","PB220A","PE010","PE020","PE040","PL030","PL035","PL015","PL020","PL025","PL040","PL050","PL060","PL070","PL072","PL100","PL110","PL120","PL130","PL140","PL150","PL160","PL170","PL180","PL190","PL210A","PL210B","PL210C","PL210D","PL210E","PL210F","PL210G","PL210H","PL210I","PL210J","PL210K","PL210L","PH010","PH020","PH030","PH040","PH050","PH060","PH070","PY020N","PY035N","PY070N","PY010G","PY020G","PY035G","PY050G","PY070G","PY080G","PY090G","PY100G","PY110G","PY120G","PY130G","PY140G","PY200G","PM005","PM010","PM020","PM030","PM035","PM040","PM050","PM060","PM070","PM080","PM090","PM100","PX030","PX040","PX020","PX050","PX010"
"2005","EE",934022,133.558407291917,"NA","3","2005","18","3",1958,"1","2","1","EE","2","NA","4","1","NA","NA","NA","NA","3","9","NA","12","0","NA","i","NA","11","1","2","2","NA","NA","18","1","1","1","1","1","1","1","1","2","7","1","1","2","2","2","2","NA","2","1",0,0,1,3465,1353,0,0,1,0,0,0,0,0,0,0,1,"31.05434","NA","1925","1925","5","2","3","NA","92","1","NA","3",93402,"1",46,"1","15.6466"
"2005","EE",934023,133.558407291917,"NA","2","2005","20","3",1981,"2","1","1","EE","2","NA","3","4","NA","NA","2","NA","3","3","40","12","0","NA",,"NA","13","1","2","NA","NA","NA","18","1","6","6","1","6","1","8","1","6","3","6","1","4","1","2","2","NA","2","NA",0,0,1,0,0,0,0,1,0,0,0,0,0,0,1852,1,"NA","1","NA","NA","2","2","2","1","NA","1","NA","NA",93402,"1",23,"3","15.6466"
"2005","EE",934024,133.558407291917,"NA","2","2005","14","3",1982,"2","1","3","EE","2","NA","3","8","NA","2","2","NA","3","5","NA","0","1","NA",,"NA","2","NA","2","NA","NA","NA","18","8","7","8","7","8","5","5","5","7","7","7","7","2","2","3","2","NA","2","NA",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,"91.41122","NA","1926","NA","NA","NA","NA","1","NA","NA","41","4",93402,"1",22,"4","15.6466"
"2005","EE",934151,133.558407291917,"NA","3","2005","4","2",1949,"1","2","3","EE","1","NA","3","1","NA","NA","NA","NA","3","8","40","12","0","NA","i","NA","13","1","2","2","NA","NA","22","1","1","1","1","1","1","1","1","1","1","1","1","2","2","3","2","NA","2","NA",0,0,1,6535,0,0,0,1,0,0,0,0,0,0,0,1,"166.9694","1","1937","1952","1","4","1","1","NA","1","72","3",93415,"1",55,"1","15.6466"
"2005","EE",934152,133.558407291917,"NA","2","2005","19","1",1956,"2","2","3","EE","2","NA","5","1","NA","NA","NA","NA","3","8","40","6","0","NA","o","NA","13","1","2","2","NA","NA","18","1","1","1","1","1","1","2","1","1","3","1","1","2","2","3","2","NA","2","NA",0,0,1,6071,0,0,0,1,0,0,0,0,0,0,0,1,"NA","1","1946","1925","2","2","4","NA","83","NA","NA","NA",93415,"1",48,"1","15.6466"
"2005","EE",934153,133.558407291917,"NA","2","2005","11","1",1980,"2","1","3","EE","2","NA","3","1","NA","NA","NA","NA","3","4","20","0","12","NA","g","NA","NA","1","2","NA","NA","NA","18","6","2","3","6","1","6","1","6","1","1","6","1","2","1","2","2","NA","2","NA",0,0,1,2060,0,0,0,1,0,0,0,0,0,0,0,1,"87.15076","NA","NA","NA","5","NA","1","NA","NA","NA","NA","NA",93415,"1",24,"1","15.6466"
"2005","EE",934154,133.558407291917,"NA","2","2005","30","3",1983,"1","5","3","EE","2","NA","2","1","NA","2","2","1","3","8","NA","0","0","NA","g","NA","NA","NA","2","NA","NA","NA","19","7","7","7","8","7","5","5","8","7","5","7","7","1","1","2","1","NA","2","NA",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,"111.3408","1","NA","NA","NA","1","NA","NA","NA","1","NA","NA",93415,"1",21,"4","15.6466"
"2005","EE",934471,133.558407291917,"NA","2","2005","22","1",1972,"1","2","3","EE","2","NA","3","1","NA","NA","NA","NA","3","4","40","12","0","NA","g","NA","13","1","2","1","NA","NA","17","1","1","1","1","1","1","1","1","1","1","1","1","3","2","2","2","NA","2","NA",0,0,1,0,0,0,6179,1,0,0,0,0,0,0,0,1,"113.0217","1","1944","NA","NA","NA","0","1","NA","1","41","3",93447,"1",32,"4","15.6466"
"2005","EE",934472,133.558407291917,"NA","2","2005","14","2",1975,"2","1","3","EE","2","4","4","1","NA","NA","NA","NA","3","8","40","12","0","NA","b-e","NA","2","1","1","2","NA","NA","22","1","1","1","1","1","1","1","3","1","3","1","1","2","2","3","2","NA","2","NA",0,0,1,9877,0,307,0,1,0,0,0,0,0,0,0,1,"95.55391","1","1931","1925","1","NA","5","1","23","1","61","NA",93447,"1",29,"3","15.6466"
"2005","EE",934741,133.558407291917,"NA","2","2005","18","4",1972,"2","5","3","EE","2","NA","3","3","NA","1","2","NA","3","5","40","2","12","NA",,"NA","NA","1","NA","NA","NA","1","17","8","8","7","6","6","6","6","7","7","6","6","6","2","2","2","2","NA","2","NA",0,0,1,696,0,0,0,1,0,0,0,0,0,0,0,1,"NA","NA","1925","NA","1","NA","3","1","NA","NA","61","5",93474,"1",32,"1","15.6466"
"2005","EE",934742,133.558407291917,"NA","2","2005","20","3",1967,"1","1","3","EE","2","NA","3","8","NA","NA","NA","NA","3","8","50","12","0","NA",,"NA","11","1","2","2","NA","3","18","1","1","1","1","1","1","1","1","1","1","1","1","2","1","3","2","NA","2","1",0,0,1,0,0,0,0,1,0,0,0,0,0,8695,0,1,"181.2343","1","NA","1927","2","3","5","1","82","1","52","3",93474,"1",37,"1","15.6466"
"2005","EE",934961,133.558407291917,"NA","2","2005","16","1",1964,"2","5","1","EE","2","NA","5","1","NA","NA","NA","NA","3","3","40","12","0","NA","l-n","NA","13","1","2","2","NA","NA","18","1","1","1","1","1","1","1","1","1","1","1","1","4","1","3","2","NA","2","NA",0,0,1,3200,0,0,0,1,0,0,0,0,0,0,0,1,"190.039","2","1925","1955","3","4","3","1","NA","NA","31","4",93496,"1",40,"4","15.6466"
"2005","EE",934962,133.558407291917,"NA","2","2005","9","4",1986,"2","1","1","EE","2","NA","2","4","NA","2","2","NA","NA",,"NA","0","0","NA",,"NA","NA","1","NA","2","NA","NA","NA","7","7","7","2","7","7","7","5","8","7","7","7","2","2","3","2","NA","2","NA",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,"477.8009","NA","1954","NA","NA","NA","NA","1","NA","NA","NA","5",93496,"1",18,"1","15.6466"
"2005","EE",934963,133.558407291917,"NA","3","2005","17","1",1988,"2",,"1",,"1","3",,,"NA","1","NA","NA","NA",,"NA","0","0","NA",,"NA","2","NA","2","NA","NA","NA","NA","5","7","7","8","8","5","7","8","5","8","5","5","2","2","3","2","NA","2","NA",0,0,1,0,0,19,0,1,0,0,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","NA","92","1","33","4",93496,"1",16,"3","15.6466"
"2005","EE",934964,133.558407291917,"NA","2","2005","12","1",1975,"1","2","1","EE","2","NA","5","1","NA","NA","NA","NA","3","2","40","12","0","NA","l-n","NA","13","1","1","2","NA","NA","23","1","1","1","1","7","1","1","1","1","1","1","1","3","2","3","2","NA","2","NA",0,0,1,4299,0,0,0,1,0,0,0,0,0,0,0,1,"154.3936","1","1928","1931","1","4","NA","1","NA","1","51","3",93496,"1",29,"1","15.6466"
"2005","EE",935101,133.558407291917,"NA","2","2005","51","1",1961,"1","2","1","EE","2","NA","5","1","NA","NA","NA","NA","3","0 - 1","45","12","0","NA","k","NA","13","1","2","2","NA","NA","24","1","1","1","1","1","1","1","1","1","3","3","1","2","2","3","2","NA","2","NA",0,0,1,32047,0,0,0,1,0,0,0,0,0,0,0,1,"NA","1","1941","1931","2","5","5","1","71","1","NA","3",93510,"1",43,"3","15.6466"
"2005","EE",935102,133.558407291917,"NA","2","2005","90","3",1964,"2","2","1","EE","2","NA","5","1","NA","NA","NA","NA","3","2","40","12","0","NA","l-n","NA","11","1","2","2","NA","NA","19","1","8","1","1","1","1","1","1","1","1","1","1","2","2","3","2","NA","2","NA",0,0,1,5349,0,0,0,1,0,0,0,0,0,0,0,1,"55.63453","1","1925","1944","NA","NA","5","1","72","1","82","4",93510,"1",40,"3","15.6466"
"2005","EE",935103,133.558407291917,"NA","2","2005","22","2",1986,"2","1","3","EE","1","NA","2","4","NA","1","2","NA","3",,"NA","0","0","NA",,"NA","NA","1","NA","NA","NA","NA","NA","7","7","7","7","8","7","5","8","8","7","7","7","2","2","3","2","NA","2","NA",0,230,1,0,0,0,0,1,0,0,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","2",93510,"1",18,"1","15.6466"
"2005","EE",935631,133.558407291917,"NA","2","2005","19","1",1960,"1","2","2","Other","1","NA","5","1","NA","NA","NA","NA","3","7","40","12","0","10","b-e","NA","6","1","2","2","NA","NA","24","1","1","1","1","1","3","1","2","1","1","1","1","2","2","3","2","NA","2","NA",0,0,1,8393,0,0,0,1,0,0,0,0,0,0,0,1,"NA","1","1942","1939","2","5","2","NA","12","1","NA","4",93563,"1",44,"1","15.6466"
"2005","EE",935632,133.558407291917,"NA","2","2005","15","1",1962,"2","1","3","EE","2","NA","3","1","NA","1","NA","NA","3","9","NA","12","0","NA","a","NA","12","1","2","NA","NA","NA","18","1","6","1","6","6","6","6","1","6","6","7","6","2","1","3","2","NA","2","NA",0,0,1,2391,0,0,0,1,0,0,0,0,0,0,0,1,"NA","1","NA","NA","0","NA","NA","NA","NA","1","NA","3",93563,"1",42,"3","15.6466"
"2005","EE",936321,133.558407291917,"NA","3","2005","16","1",1971,"1","2","3","EE","2","NA","5","1","NA","NA","NA","NA","3","2","40","12","0","NA","k","NA","13","1","2","2","NA","NA","23","1","1","1","1","1","1","1","1","1","1","1","1","2","2","3","2","NA","2","NA",1534,0,1,8579,0,0,0,1,0,0,0,0,0,0,0,1,"207.8382","1","1935","NA","1","NA","5","1","NA","1","82","NA",93632,"1",33,"1","15.6466"
"2005","EE",936322,133.558407291917,"NA","3","2005","35","4",1970,"2","2","3","EE","2","NA","5","8","NA","1","NA","NA","3","0 - 1","NA","0","0","NA",,"NA","8","NA","2","2","NA","NA","17","1","5","3","8","8","6","6","7","6","6","1","6","2","1","3","2","NA","2","NA",0,0,1,248,0,0,0,1,0,336,0,0,0,0,0,1,"NA","2","1925","1925","NA","3","0","NA","NA","1","NA","1",93632,"1",34,"1","15.6466"
"2005","EE",936351,133.558407291917,"NA","2","2005","76","3",1972,"1","1","2","Other","2","NA","5","1","NA","NA","NA","NA","3","9","40","0","0","NA","b-e","NA","12","1","1","2","NA","NA","18","1","1","1","1","1","1","1","1","3","1","1","1","2","2","3","2","NA","2","NA",0,0,1,5662,0,0,0,1,0,0,0,0,0,0,0,1,"252.584","1","NA","1927","1","NA","5","1","73","1","82","2",93635,"1",32,"1","15.6466"
"2005","EE",936352,133.558407291917,"NA","3","2005","11","4",1975,"2","2","1","Other","2","NA","5","8","NA","2","NA","NA","NA",,"NA","0","0","NA",,"NA","NA","1","NA","NA","NA","NA","NA","8","7","8","7","5","5","7","5","8","5","7","7","2","2","3","2","NA","2","NA",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,"118.8973","NA","NA","1945","NA","1","1","NA","72","NA","34","1",93635,"1",29,"3","15.6466"
"2005","EE",936981,133.558407291917,"NA","3","2005","47","4",1974,"2","5","2","EE","2","NA","3","1","NA","NA","NA","NA","3","5","NA","0","0","NA","g","NA","13","1","2","2","NA","NA","17","1","6","1","8","1","1","1","1","1","2","6","1","2","2","1","2","NA","2","NA",0,0,1,2825,0,0,0,1,0,0,0,0,185,0,0,1,"143.7395","NA","1931","NA","NA","NA","4","1","NA","NA","NA","NA",93698,"1",30,"1","15.6466"
"2005","EE",937071,133.558407291917,"NA","2","2005","18","4",1969,"2","5","3","EE","2","NA","5","1","NA","NA","NA","NA","3","2","60","12","0","NA","l-n","NA","8","1","2","2","NA","2","17","1","1","1","1","1","1","1","1","1","1","1","1","3","1","2","2","NA","2","NA",0,0,1,4672,587,0,0,1,0,0,0,0,0,0,0,1,"364.4729","2","1945","NA","1","NA","NA","NA","83","1","82","2",93707,"1",35,"3","15.6466"
"2005","EE",937072,133.558407291917,"NA","2","2005","32","1",1934,"2","1","1","EE","2","3","1","5","NA","NA","2","NA","3","8","NA","0","0","NA",,"NA","NA","NA","2","1","NA","NA","17","6","6","6","6","6","6","8","8","8","8","6","1","2","1","3","2","NA","2","1",0,0,1,0,0,0,0,1,0,0,1584,0,0,0,0,1,"NA","2","1931","1925","NA","NA","NA","NA","72","1","34","NA",93707,"1",70,"1","15.6466"
"2005","EE",937073,133.558407291917,"NA","2","2005","18","4",1964,"1","1","1","EU","2","NA","2","1","NA","NA","NA","NA","3","7","40","12","0","NA","g","NA","NA","1","2","2","NA","NA","18","1","1","1","1","1","1","1","1","1","1","1","3","2","2","3","2","NA","2","NA",0,230,1,7065,0,0,0,1,0,0,0,0,0,0,0,1,"434.0652","1","1925","1925","1","2","5","1","NA","1","21","1",93707,"1",40,"1","15.6466"
"2005","EE",937411,133.558407291917,"NA","3","2005","21","4",1964,"2","2","3","EE","1","NA","4","8","NA","1","2","NA","NA","8","NA","0","0","NA",,"NA","NA","1","2","NA","NA","NA","NA","7","5","7","7","5","7","3","5","7","5","7","7","2","2","3","2","NA","2","NA",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,"295.0047","NA","1949","NA","NA","NA","3","NA","82","NA","24","2",93741,"1",40,"4","15.6466"
"2005","EE",937501,133.558407291917,"NA","2","2005","6","2",1935,"1",,"1",,"2","NA",,,"NA","2","2","NA","3",,"40","0","0","NA",,"NA","NA","NA","2","NA","NA","NA","19","7","5","8","7","7","7","7","5","5","5","8","5","1","2","3","2","NA","2","NA",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,"NA","NA","1925","1926","1","NA","NA","NA","83","NA","23","2",93750,"1",69,"1","15.6466"
"2005","EE",937502,133.558407291917,"NA","2","2005","16","4",1934,"2","2","2","EE","2","NA","5","5","NA","1","NA","NA","3","2","40","0","0","NA",,"NA","11","1","2","1","NA","NA","17","6","5","1","1","6","8","6","6","6","1","1","3","4","2","2","2","NA","2","1",0,0,1,0,0,0,0,1,0,0,2582,0,0,0,0,1,"NA","NA","1935","1925","NA","5","3","NA","83","NA","NA","NA",93750,"1",70,"1","15.6466"
"2005","EE",937503,133.558407291917,"NA","2","2005","16","3",1963,"2","5","1","EE","2","NA","5","1","NA","NA","NA","NA","1","2","NA","12","0","NA","o","NA","12","1","2","2","NA","NA","23","1","1","1","1","1","1","1","1","1","1","1","1","3","2","2","1","2","2","NA",0,0,1,8626,0,0,0,1,0,0,0,0,0,0,0,1,"321.8822","1","NA","1936","2","NA","3","1","31","1","92","4",93750,"1",41,"1","15.6466"
"2005","EE",937504,133.558407291917,"NA","2","2005","16","2",1974,"1","1","3","Other","2","NA","4","1","NA","NA","NA","NA","3","0 - 1","40","12","0","NA","g","NA","13","1","NA","2","NA","NA","21","3","1","1","1","1","1","1","1","8","1","1","1","2","2","3","2","NA","2","NA",0,0,1,15869,0,0,0,1,0,0,0,0,0,0,0,1,"238.4783","1","NA","1925","NA","3","NA","NA","72","NA","34","3",93750,"1",30,"4","15.6466"
"2005","EE",937571,133.558407291917,"NA","3","2005","22","3",1969,"1","1","1","EE","2","NA","3","1","NA","NA","NA","NA","3","3","48","12","0","NA","b-e","NA","15","1","2","2","NA","NA","19","1","1","1","1","1","1","1","1","1","1","5","1","3","2","3","2","NA","2","NA",0,0,1,9182,0,0,0,1,0,0,0,0,0,0,0,1,"311.5307","1","1929","1938","1","2","4","1","81","1","52","NA",93757,"1",35,"3","15.6466"
"2005","EE",937572,133.558407291917,"NA","3","2005","30","4",1971,"2","2","2","Other","2","3","3","8","NA","2","2","NA","3",,"NA","0","0","NA",,"NA","NA","NA","NA","NA","NA","NA","20","7","7","7","7","2","8","7","8","5","8","7","3","3","2","2","2","NA","2","1",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,"NA","NA","1925","NA","NA","1","3","NA","71","1","NA","5",93757,"1",33,"1","15.6466"
"2005","EE",937641,133.558407291917,"NA","2","2005","21","3",1949,"1","5","1","EE","2","NA","3","6","NA","1","2","NA","3","6","NA","0","0","NA",,"NA","NA","1","2","NA","NA","NA","NA","6","6","6","1","1","6","3","6","6","6","8","2","2","2","2","2","NA","2","NA",0,0,1,0,0,0,0,1,0,0,0,0,0,617,0,1,"149.4125","1","1928","1925","NA","NA","NA","NA","NA","1","NA","3",93764,"1",55,"1","15.6466"
"2005","EE",937642,133.558407291917,"NA","2","2005","29","4",1948,"2","2","3","EE","2","NA","2","1","NA","1","2","NA","3","0 - 1","40","12","0","NA","b-e","NA","NA","1","2","2","7","NA","15","6","6","1","3","1","1","6","1","1","6","6","1","2","1","1","2","NA","1","1",0,0,1,2561,0,0,0,1,0,0,0,0,0,0,0,1,"NA","1","NA","NA","3","1","5","1","92","NA","NA","4",93764,"1",56,"3","15.6466"
"2005","EE",937644,133.558407291917,"NA","2","2005","29","2",1924,"2","4","3","EE","2","5","1","5","NA","NA","2","NA","3","9","NA","0","0","NA",,"NA","NA","1","2","NA","NA","4","NA","6","6","1","6","5","6","8","5","6","6","7","8","5","1","2","2","NA","2","NA",0,0,1,0,0,0,0,1,0,0,1732,0,0,0,0,1,"150.7884","NA","NA","1928","NA","1","1","NA","61","NA","21","2",93764,"1",80,"2","15.6466"
"2005","EE",937971,133.558407291917,"NA","3","2005","17","4",1956,"1","2","1","EE","2","NA","3","1","NA","NA","2","NA","3","8","40","0","0","NA","a","NA","NA","1","2","NA","NA","NA","17","6","1","1","6","6","6","1","6","5","1","1","6","3","2","1","2","NA","2","NA",0,0,1,1983,0,0,0,1,0,0,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","1","71","1","NA","3",93797,"1",48,"3","15.6466"
"2005","EE",937972,133.558407291917,"NA","2","2005","11","1",1957,"2","2","1","EE","2","NA","3","1","NA","1","NA","NA","3","5","16","12","0","NA","g","NA","NA","1","2","NA","NA","NA","20","1","6","6","1","1","1","6","6","6","6","1","1","2","1","3","2","NA","2","NA",0,0,1,2224,0,0,0,1,0,0,0,0,0,0,0,1,"223.7769","1","1930","1939","NA","NA","NA","NA","NA","1","24","2",93797,"1",47,"1","15.6466"
"2005","EE",937973,133.558407291917,"NA","3","2005","15","1",1982,"2","1","1","EE","2","NA","3","3","NA","1","2","NA","3","3","NA","0","0","NA",,"NA","NA","NA","2","2","NA","NA","18","7","8","8","7","7","7","8","8","7","5","7","5","2","2","3","2","NA","2","NA",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,"140.4109","1","NA","1947","NA","NA","2","NA","12","NA","61","NA",93797,"1",22,"3","15.6466"
"2005","EE",937974,133.558407291917,"NA","2","2005","7","3",1986,"1","1","1","EE","2","NA","2","4","NA","NA","2","NA","NA",,"NA","0","0","NA",,"NA","NA","NA","2","NA","1","NA","16","7","7","5","7","7","3","7","5","7","2","8","8","2","2","3","2","NA","2","NA",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,"115.8066","1","NA","NA","2","NA","3","NA","NA","NA","NA","4",93797,"1",18,"1","15.6466"
"2005","EE",937991,133.558407291917,"NA","2","2005","16","3",1951,"1","2","3","EE","2","NA","5","1","NA","NA","NA","NA","3","2","40","12","0","NA","k","NA","11","1","2","2","NA","NA","18","3","6","1","1","1","1","1","1","3","1","1","3","2","2","3","2","NA","2","NA",256,0,1,8593,0,0,0,1,0,0,0,0,0,0,0,1,"155.8361","2","1947","1925","1","3","4","1","NA","1","23","5",93799,"1",53,"3","15.6466"
"2005","EE",937992,133.558407291917,"NA","3","2005","18","3",1960,"2","2","2","EE","2","2","5","1","NA","2","2","NA","3","2","40","0","0","NA","l-n","7","NA","1","NA","2","NA","NA","16","7","7","8","8","7","7","5","7","7","8","8","8","2","2","2","2","NA","2","NA",0,0,1,367,0,0,0,1,0,0,0,0,0,0,0,1,"NA","NA","1925","NA","1","NA","NA","1","NA","1","NA","NA",93799,"1",44,"3","15.6466"
"2005","EE",937993,133.558407291917,"NA","2","2005","10","2",1981,"1","1","1","EE","2","NA","1","6","NA","2","2","NA","3","7","NA","0","0","NA",,"4","NA","1","1","NA","NA","NA","16","6","6","7","1","5","5","6","1","1","5","6","8","4","2","1","2","NA","1","NA",0,0,1,0,0,0,0,1,0,0,0,0,0,1130,0,1,"NA","NA","NA","1925","2","NA","1","1","12","1","NA","3",93799,"1",23,"1","15.6466"
"2005","EE",937994,133.558407291917,"NA","3","2005","3","4",1986,"2","1","3","EE","2","NA","2","4","NA","2","2","NA","3","5","NA","0","0","NA",,"NA","12","NA","NA","NA","NA","NA","16","7","7","4","8","7","7","7","5","7","5","7","7","2","2","3","2","NA","2","NA",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,"29.78955","1","1933","NA","NA","2","NA","NA","NA","6","NA","NA",93799,"1",18,"1","15.6466"
"2005","EE",938111,133.558407291917,"NA","2","2005","41","2",1955,"1","1","2","EE","2","NA","4","1","NA","NA","NA","NA","3","7","40","12","0","NA","b-e","NA","15","1","2","2","NA","NA","17","1","1","1","1","1","1","1","1","1","1","1","1","2","2","3","2","NA","2","NA",0,0,1,6906,0,0,0,1,0,0,0,0,0,0,0,1,"95.55391","2","NA","1952","0","5","1","1","12","1","21","4",93811,"1",49,"1","15.6466"
"2005","EE",938112,133.558407291917,"NA","2","2005","13","4",1955,"2","4","2","Other","2","NA","5","1","NA","NA","1","NA","3","5","40","12","0","NA","p-q","NA","11","NA","2","2","NA","NA","19","1","1","1","1","5","2","1","2","1","1","1","1","3","2","3","2","NA","2","NA",0,0,1,4528,0,0,0,1,0,0,0,0,75,0,0,1,"148.0432","NA","1925","1935","1","5","NA","1","74","NA","93","4",93811,"1",49,"1","15.6466"
"2005","EE",938113,133.558407291917,"NA","2","2005","20","4",1980,"1","1","3","EE","1","5","5","4","NA","2","1","NA","NA",,"NA","0","0","NA",,"NA","NA","1","NA","NA","NA","NA","NA","5","8","8","8","7","8","7","5","8","5","7","7","2","2","3","1","NA","2","NA",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,"NA","NA","NA","NA","NA","3","3","NA","83","NA","NA","2",93811,"1",24,"1","15.6466"
"2005","EE",938114,133.558407291917,"NA","2","2005","25","1",1983,"1","1","3","EE","2","NA","3","4","NA","1","2","NA","3",,"NA","0","0","NA",,"NA","13","2","2","NA","NA","1","22","1","8","6","6","8","6","7","6","6","6","6","7","3","1","3","1","NA","2","NA",0,0,1,512,0,0,0,1,0,0,0,0,0,0,0,1,"NA","1","NA","1925","NA","NA","2","1","NA","1","34","1",93811,"1",21,"1","15.6466"
"2005","EE",938531,133.558407291917,"NA","2","2005","8","3",1964,"1","2","3","EE","2","NA","3","1","NA","NA","NA","NA","3","8","40","12","0","5","b-e","NA","11","1","2","2","NA","NA","18","5","1","1","1","1","1","1","1","1","1","1","1","2","2","3","2","NA","1","NA",0,0,1,4418,0,0,0,1,0,0,0,9730,0,0,0,1,"116.5024","NA","NA","1948","1","3","5","1","NA","6","23","4",93853,"1",40,"3","15.6466"
"2005","EE",938532,133.558407291917,"NA","2","2005","14","2",1968,"2","1","1","Other","2","NA","5","1","NA","1","2","NA","3","2","NA","12","0","NA","g","NA","NA","1","2","2","NA","NA","19","6","2","6","1","8","6","1","1","2","6","6","6","3","1","2","2","NA","2","NA",0,115,1,2155,0,0,0,1,0,0,0,0,0,0,0,1,"140.8015","NA","NA","NA","0","NA","NA","NA","61","NA","NA","3",93853,"1",36,"3","15.6466"
"2005","EE",938991,133.558407291917,"NA","3","2005","18","3",1965,"1","2","1","EE","2","NA","3","1","NA","NA","NA","NA","3","7","40","12","4","NA","b-e","NA","13","1","1","2","NA","NA","18","1","1","1","1","1","1","1","1","1","1","1","1","2","2","3","2","NA","2","NA",0,0,1,0,0,0,2935,1,0,0,0,2885,0,0,0,1,"148.0235","1","NA","1937","1","5","5","NA","12","NA","23","1",93899,"1",39,"2","15.6466"
"2005","EE",938992,133.558407291917,"NA","2","2005","12","1",1964,"2","2","3","EE","2","NA","3","1","NA","NA","1","NA","3","5","40","12","0","NA","l-n","NA","12","2","2","2","NA","NA","22","1","1","1","3","3","1","1","1","1","1","1","1","2","2","3","2","NA","2","1",0,0,1,3905,0,0,0,1,0,0,0,0,254,0,0,1,"351.6607","1","1925","1925","1","2","1","NA","NA","NA","51","3",93899,"1",40,"1","15.6466"
"2005","EE",938993,133.558407291917,"NA","3","2005","20","2",1986,"2","1","1","EE","2","3","3","4","NA","2","2","NA","3",,"NA","0","0","NA",,"NA","NA","NA","NA","NA","NA","NA","NA","7","7","7","8","8","5","8","7","7","2","5","5","3","2","2","2","1","1","1",0,0,1,0,0,0,0,1,0,0,0,199,0,0,0,1,"95.30078","1","1940","NA","NA","NA","NA","1","93","1","52","5",93899,"1",18,"3","15.6466"
"2005","EE",938994,133.558407291917,"NA","3","2005","14","3",1987,"2","1","3","EE","2","NA","1","4","NA","1","2","NA","NA",,"NA","0","0","NA",,"NA","NA","1","NA","NA","NA","NA","NA","5","5","8","7","7","9","5","7","7","5","7","7","3","2","3","2","NA","2","1",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,"222.8807","NA","NA","1949","NA","NA","NA","NA","NA","NA","NA","4",93899,"1",17,"1","15.6466"
"2005","EE",939111,133.558407291917,"NA","2","2005","18","4",1969,"2","2","2","EE","2","NA","3","1","NA","2","2","NA","NA","3","NA","0","0","NA","l-n","NA","NA","NA","2","NA","NA","NA","16","8","7","8","5","7","7","8","7","7","7","7","7","1","2","3","1","NA","2","1",128,0,1,156,0,0,0,1,0,0,0,0,0,0,0,1,"NA","NA","1925","NA","1","3","2","1","NA","NA","NA","5",93911,"1",35,"1","15.6466"
"2005","EE",939112,133.558407291917,"NA","2","2005","15","3",1934,"2","5","2","EE","2","NA","2","5","NA","NA","2","NA","3","9","NA","12","0","NA",,"NA","NA","1","2","NA","NA","NA","17","1","6","6","6","1","6","1","1","6","6","5","6","2","2","2","2","NA","1","NA",0,0,1,0,0,0,0,1,0,0,2294,0,0,0,0,1,"151.5374","NA","NA","NA","NA","NA","1","NA","NA","1","NA","NA",93911,"1",70,"3","15.6466"
"2005","EE",939113,133.558407291917,"NA","3","2005","48","4",1964,"1","1","3","EE","2","NA","2","3","NA","1","2","NA","3","7","NA","12","0","NA",,"NA","13","2","2","NA","NA","1","17","8","6","1","8","6","8","6","6","6","6","6","8","4","1","1","2","1","2","1",0,0,1,0,0,0,825,1,0,0,0,0,0,0,0,1,"NA","1","NA","NA","2","3","NA","NA","NA","NA","NA","3",93911,"1",40,"1","15.6466"
"2005","EE",939241,133.558407291917,"NA","3","2005","13","3",1961,"1",,"1",,"1","3",,,"NA","1","1","NA","NA",,"NA","0","0","NA",,"NA","NA","NA","NA","NA","NA","NA","NA","7","7","7","7","5","7","5","5","5","7","8","5","2","2","3","2","NA","2","NA",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,"NA","1","1925","NA","2","NA","1","NA","NA","NA","NA","NA",93924,"1",43,"NA","15.6466"
"2005","EE",939242,133.558407291917,"NA","2","2005","10","4",1964,"2","2","3","Other","2","NA","3","1","NA","NA","NA","NA","3","4","40","12","0","NA","g","NA","13","1","2","2","NA","NA","21","1","3","1","1","6","6","1","1","7","1","6","1","2","2","3","2","1","1","NA",0,0,1,4238,0,0,0,1,0,0,0,0,0,0,0,1,"NA","NA","1946","1947","4","NA","0","NA","NA","1","41","5",93924,"1",40,"3","15.6466"
