"RB010","RB020","RB030","RB050","RB070","RB080","RB090","RB200","RB210","RB245","RB250","RB260","RX030","rl010","rl010_f","rl020","rl020_f","rl030","rl030_f","rl040","rl040_f","rl050","rl050_f","rl060","rl060_f","rl070","rl070_f","RX020","RX010"
"2004","EE",1042473,139.830954169797,"1",1974,"1","1","1","1","11","1",104247,,,,,,,,,,,,,,,29,29
"2004","EE",1042474,139.830954169797,"1",1977,"2","1","3","1","NA","1",104247,,,,,,,,,,,,,,,26,26
"2004","EE",1042475,139.830954169797,"1",1986,"2","1","3","1","11","NA",104247,,,,,,,,,,,,,,,17,17
"2004","EE",1042511,139.830954169797,"1",1967,"2","1","4","1","11","1",104251,,,,,,,,,,,,,,,36,37
"2004","EE",1042512,139.830954169797,"3",1986,"2","1","1","1","11","1",104251,,,,,,,,,,,,,,,17,18
"2004","EE",1042513,139.830954169797,"1",1965,"2","1","4","1","23","1",104251,,,,,,,,,,,,,,,38,38
"2004","EE",1042514,139.830954169797,"1",1987,"1","1","4","1","11","1",104251,,,,,,,,,,,,,,,16,17
"2004","EE",1042515,139.830954169797,"4",1945,"2","1","1","4","11","NA",104251,,,,,,,,,,,,,,,58,59
"2004","EE",1042671,139.830954169797,"4",1948,"1","1","1","1","NA","1",104267,,,,,,,,,,,,,,,55,56
"2004","EE",1042672,139.830954169797,"4",1949,"2","1","1","1","11","NA",104267,,,,,,,,,,,,,,,54,55
"2004","EE",1042673,139.830954169797,"4",1974,"1","1","4","1","31","1",104267,,,,,,,,,,,,,,,29,29
"2004","EE",1042674,139.830954169797,"3",1977,"2","1","3","4","11","1",104267,,,,,,,,,,,,,,,26,27
"2004","EE",1042675,139.830954169797,"3",1986,"2","1","3","4","22","NA",104267,,,,,,,,,,,,,,,17,17
"2004","EE",1043421,139.830954169797,"4",1968,"2","1","4","1","11","1",104342,,,,,,,,,,,,,,,35,36
"2004","EE",1043422,139.830954169797,"3",1966,"1","1","1","4","11","1",104342,,,,,,,,,,,,,,,37,38
"2004","EE",1043423,139.830954169797,"4",1991,"1","1","1","1","11","1",104342,,,,,,,,,,,,,,,12,12
"2004","EE",1043424,139.830954169797,"1",1993,"1","1","4","1","NA","1",104342,,,,,,,,,,,,,,,10,11
"2004","EE",1043425,139.830954169797,"2",2002,"2","1","3","1","NA","NA",104342,,,,,,,,,,,,,,,1,2
"2004","EE",1043641,139.830954169797,"1",1943,"1","1","1","4","11","NA",104364,,,,,,,,,,,,,,,60,60
"2004","EE",1043642,139.830954169797,"4",1951,"2","1","1","1","NA","1",104364,,,,,,,,,,,,,,,52,53
"2004","EE",1043643,139.830954169797,"1",1973,"1","1","1","4","NA","1",104364,,,,,,,,,,,,,,,30,31
"2004","EE",1043644,139.830954169797,"2",1980,"2","1","1","1","11","1",104364,,,,,,,,,,,,,,,23,23
"2004","EE",1043645,139.830954169797,"3",2002,"2","1","1","1","11","1",104364,,,,,,,,,,,,,,,1,1
"2004","EE",1043701,139.830954169797,"3",1952,"1","2","3","1","11","NA",104370,,,,,,,,,,,,,,,51,52
"2004","EE",1043702,139.830954169797,"1",1956,"2","1","2","1","11","1",104370,,,,,,,,,,,,,,,47,47
"2004","EE",1043703,139.830954169797,"1",1977,"2","1","4","1","11","1",104370,,,,,,,,,,,,,,,26,26
"2004","EE",1043704,139.830954169797,"1",1979,"1","1","3","1","11","1",104370,,,,,,,,,,,,,,,24,24
"2004","EE",1043705,139.830954169797,"1",1989,"1","1","4","1","11","1",104370,,,,,,,,,,,,,,,14,14
"2004","EE",1043791,139.830954169797,"3",1955,"1","1","1","1","11","1",104379,,,,,,,,,,,,,,,48,49
"2004","EE",1043792,139.830954169797,"4",1958,"2","1","1","1","11","1",104379,,,,,,,,,,,,,,,45,45
"2004","EE",1043793,139.830954169797,"4",1983,"1","1","1","1","11","1",104379,,,,,,,,,,,,,,,20,21
"2004","EE",1043794,139.830954169797,"2",1985,"1","1","1","4","NA","1",104379,,,,,,,,,,,,,,,18,19
"2004","EE",1043795,139.830954169797,"4",1995,"2","1","1","4","11","1",104379,,,,,,,,,,,,,,,8,8
"2004","EE",1045601,139.830954169797,"4",1963,"1","1","1","1","11","1",104560,,,,,,,,,,,,,,,40,40
"2004","EE",1045602,139.830954169797,"1",1965,"2","1","3","1","11","NA",104560,,,,,,,,,,,,,,,38,38
"2004","EE",1045603,139.830954169797,"3",1990,"2","1","1","1","NA","1",104560,,,,,,,,,,,,,,,13,13
"2004","EE",1045604,139.830954169797,"3",1992,"2","1","1","1","11","1",104560,,,,,,,,,,,,,,,11,11
"2004","EE",1045605,139.830954169797,"4",2003,"1","1","1","1","NA","1",104560,,,,,,,,,,,,,,,0,1
"2004","EE",1045991,139.830954169797,"1",1959,"1","1","3","1","11","1",104599,,,,,,,,,,,,,,,44,44
"2004","EE",1045992,139.830954169797,"4",1959,"2","1","1","1","11","1",104599,,,,,,,,,,,,,,,44,45
"2004","EE",1045993,139.830954169797,"1",1981,"2","1","1","1","11","5",104599,,,,,,,,,,,,,,,22,22
"2004","EE",1045994,139.830954169797,"3",1983,"2","1","3","4","11","1",104599,,,,,,,,,,,,,,,20,21
"2004","EE",1045995,139.830954169797,"4",1985,"2","1","1","1","11","1",104599,,,,,,,,,,,,,,,18,19
"2004","EE",1046481,139.830954169797,"1",1957,"2","1","1","1","11","1",104648,,,,,,,,,,,,,,,46,47
"2004","EE",1046482,139.830954169797,"2",1955,"1","1","1","1","NA","1",104648,,,,,,,,,,,,,,,48,49
"2004","EE",1046483,139.830954169797,"1",1982,"2","1","4","1","NA","1",104648,,,,,,,,,,,,,,,21,21
"2004","EE",1046484,139.830954169797,"2",1985,"2","1","4","1","11","NA",104648,,,,,,,,,,,,,,,18,19
"2004","EE",1046485,139.830954169797,"4",1976,"1","1","1","1","11","1",104648,,,,,,,,,,,,,,,27,27
"2004","EE",1046751,139.830954169797,"2",1960,"1","1","1","1","11","1",104675,,,,,,,,,,,,,,,43,44
"2004","EE",1046752,139.830954169797,"3",1963,"2","1","1","4","11","1",104675,,,,,,,,,,,,,,,40,40
"2004","EE",1046753,139.830954169797,"3",1984,"1","1","1","1","11","1",104675,,,,,,,,,,,,,,,19,20
"2004","EE",1046754,139.830954169797,"1",1986,"1","1","1","1","11","1",104675,,,,,,,,,,,,,,,17,17
"2004","EE",1046755,139.830954169797,"4",1934,"2","1","3","1","NA","NA",104675,,,,,,,,,,,,,,,69,69
"2004","EE",1047731,139.830954169797,"2",1976,"1","1","4","1","11","1",104773,,,,,,,,,,,,,,,27,28
"2004","EE",1047732,139.830954169797,"4",1938,"2","1","3","1","11","1",104773,,,,,,,,,,,,,,,65,66
"2004","EE",1047733,139.830954169797,"1",1964,"2","1","4","1","11","1",104773,,,,,,,,,,,,,,,39,40
"2004","EE",1047734,139.830954169797,"2",1990,"1","1","1","1","11","1",104773,,,,,,,,,,,,,,,13,14
"2004","EE",1047735,139.830954169797,"2",2001,"2","1","4","4","11","NA",104773,,,,,,,,,,,,,,,2,2
"2004","EE",1047811,139.830954169797,"4",1954,"1","1","3","1","11","1",104781,,,,,,,,,,,,,,,49,49
"2004","EE",1047812,139.830954169797,"2",1949,"2","1","2","1","11","1",104781,,,,,,,,,,,,,,,54,55
"2004","EE",1047813,139.830954169797,"3",1981,"2","1","4","1","11","NA",104781,,,,,,,,,,,,,,,22,22
"2004","EE",1047814,139.830954169797,"2",1982,"2","1","4","1","11","NA",104781,,,,,,,,,,,,,,,21,21
"2004","EE",1047815,139.830954169797,"1",2000,"2","1","1","1","11","1",104781,,,,,,,,,,,,,,,3,4
"2004","EE",1048151,139.830954169797,"2",1971,"1","1","1","1","11","1",104815,,,,,,,,,,,,,,,32,33
"2004","EE",1048152,139.830954169797,"2",1968,"2","1","4","1","11","1",104815,,,,,,,,,,,,,,,35,35
"2004","EE",1048153,139.830954169797,"1",1989,"1","1","1","1","11","1",104815,,,,,,,,,,,,,,,14,14
"2004","EE",1048154,139.830954169797,"1",1997,"1","1","1","1","11","1",104815,,,,,,,,,,,,,,,6,7
"2004","EE",1048155,139.830954169797,"3",2001,"1","1","3","1","11","1",104815,,,,,,,,,,,,,,,2,3
"2004","EE",1048711,139.830954169797,"3",1954,"1","1","1","1","11","NA",104871,,,,,,,,,,,,,,,49,50
"2004","EE",1048712,139.830954169797,"2",1949,"2","1","4","1","11","1",104871,,,,,,,,,,,,,,,54,54
"2004","EE",1048713,139.830954169797,"2",1981,"2","1","4","4","11","5",104871,,,,,,,,,,,,,,,22,22
"2004","EE",1048714,139.830954169797,"3",1982,"2","1","1","1","11","1",104871,,,,,,,,,,,,,,,21,22
"2004","EE",1048715,139.830954169797,"1",2000,"2","1","1","1","NA","1",104871,,,,,,,,,,,,,,,3,4
"2004","EE",1048771,139.830954169797,"4",1930,"1","2","4","1","11","1",104877,,,,,,,,,,,,,,,73,74
"2004","EE",1048772,139.830954169797,"4",1932,"2","1","4","1","11","1",104877,,,,,,,,,,,,,,,71,71
"2004","EE",1048773,139.830954169797,"1",1957,"1","1","4","4","11","1",104877,,,,,,,,,,,,,,,46,47
"2004","EE",1048774,139.830954169797,"2",1958,"2","1","1","1","NA","1",104877,,,,,,,,,,,,,,,45,46
"2004","EE",1048775,139.830954169797,"3",1983,"1","1","3","1","11","1",104877,,,,,,,,,,,,,,,20,20
"2004","EE",1049171,139.830954169797,"1",1965,"1","1","1","1","NA","1",104917,,,,,,,,,,,,,,,38,38
"2004","EE",1049172,139.830954169797,"3",1966,"2","1","1","4","11","1",104917,,,,,,,,,,,,,,,37,38
"2004","EE",1049173,139.830954169797,"4",1986,"1","1","3","1","11","1",104917,,,,,,,,,,,,,,,17,18
"2004","EE",1049174,139.830954169797,"3",1990,"1","1","3","1","11","1",104917,,,,,,,,,,,,,,,13,13
"2004","EE",1049175,139.830954169797,"2",1994,"2","1","1","1","11","1",104917,,,,,,,,,,,,,,,9,9
"2004","EE",1049211,139.830954169797,"4",1956,"1","1","4","1","NA","1",104921,,,,,,,,,,,,,,,47,48
"2004","EE",1049212,139.830954169797,"2",1955,"2","1","3","1","23","1",104921,,,,,,,,,,,,,,,48,48
"2004","EE",1049213,139.830954169797,"2",1985,"2","1","4","4","11","1",104921,,,,,,,,,,,,,,,18,18
"2004","EE",1049214,139.830954169797,"3",1987,"2","1","1","1","11","NA",104921,,,,,,,,,,,,,,,16,16
"2004","EE",1049215,139.830954169797,"4",1932,"2","1","2","1","11","NA",104921,,,,,,,,,,,,,,,71,71
"2004","EE",1049601,139.830954169797,"1",1968,"1","1","1","1","11","NA",104960,,,,,,,,,,,,,,,35,35
"2004","EE",1049602,139.830954169797,"3",1974,"2","1","1","1","11","1",104960,,,,,,,,,,,,,,,29,29
"2004","EE",1049603,139.830954169797,"2",1991,"2","1","4","1","NA","1",104960,,,,,,,,,,,,,,,12,12
"2004","EE",1049604,139.830954169797,"4",1992,"1","1","4","1","11","1",104960,,,,,,,,,,,,,,,11,11
"2004","EE",1049605,139.830954169797,"1",1998,"1","1","1","4","11","1",104960,,,,,,,,,,,,,,,5,6
"2004","EE",1049611,139.830954169797,"4",1970,"1","1","3","1","11","NA",104961,,,,,,,,,,,,,,,33,34
"2004","EE",1049612,139.830954169797,"4",1977,"2","1","4","1","11","1",104961,,,,,,,,,,,,,,,26,26
"2004","EE",1049613,139.830954169797,"2",1998,"2","1","1","1","11","1",104961,,,,,,,,,,,,,,,5,6
"2004","EE",1049614,139.830954169797,"2",1999,"2","1","1","1","11","1",104961,,,,,,,,,,,,,,,4,4
"2004","EE",1049615,139.830954169797,"4",2002,"2","1","1","1","11","1",104961,,,,,,,,,,,,,,,1,2
"2004","EE",1050171,139.830954169797,"4",1960,"2","1","4","1","11","1",105017,,,,,,,,,,,,,,,43,44
"2004","EE",1050172,139.830954169797,"2",1955,"1","1","1","1","NA","1",105017,,,,,,,,,,,,,,,48,48
"2004","EE",1050173,139.830954169797,"2",1978,"1","1","4","1","11","1",105017,,,,,,,,,,,,,,,25,25
"2004","EE",1050174,139.830954169797,"2",1987,"2","1","1","1","11","1",105017,,,,,,,,,,,,,,,16,17
"2004","EE",1050175,139.830954169797,"2",1995,"2","1","1","1","NA","NA",105017,,,,,,,,,,,,,,,8,9
"2004","EE",1050911,139.830954169797,"4",1954,"2","1","4","4","11","1",105091,,,,,,,,,,,,,,,49,49
"2004","EE",1050912,139.830954169797,"2",1960,"1","1","4","1","11","1",105091,,,,,,,,,,,,,,,43,43
"2004","EE",1050913,139.830954169797,"1",1977,"1","1","3","4","NA","1",105091,,,,,,,,,,,,,,,26,27
"2004","EE",1050914,139.830954169797,"2",1982,"1","1","3","1","11","1",105091,,,,,,,,,,,,,,,21,21
"2004","EE",1050915,139.830954169797,"4",1985,"1","1","1","4","11","1",105091,,,,,,,,,,,,,,,18,18
"2004","EE",1051191,139.830954169797,"1",1957,"2","1","4","1","11","1",105119,,,,,,,,,,,,,,,46,46
"2004","EE",1051192,139.830954169797,"3",1951,"1","1","1","1","11","1",105119,,,,,,,,,,,,,,,52,53
"2004","EE",1051193,139.830954169797,"2",1980,"2","1","1","1","11","1",105119,,,,,,,,,,,,,,,23,23
"2004","EE",1051194,139.830954169797,"2",1974,"1","1","4","1","11","1",105119,,,,,,,,,,,,,,,29,30
"2004","EE",1051195,139.830954169797,"1",1998,"2","1","1","1","11","1",105119,,,,,,,,,,,,,,,5,5
"2004","EE",1051381,139.830954169797,"2",1956,"2","1","3","1","11","1",105138,,,,,,,,,,,,,,,47,48
"2004","EE",1051382,139.830954169797,"3",1946,"1","1","1","1","11","NA",105138,,,,,,,,,,,,,,,57,58
"2004","EE",1051383,139.830954169797,"2",1981,"1","1","3","1","11","1",105138,,,,,,,,,,,,,,,22,22
"2004","EE",1051384,139.830954169797,"2",1983,"2","1","3","4","11","1",105138,,,,,,,,,,,,,,,20,21
"2004","EE",1051385,139.830954169797,"1",1989,"2","1","4","1","11","1",105138,,,,,,,,,,,,,,,14,14
"2004","EE",1051681,139.830954169797,"4",1962,"1","1","4","1","11","1",105168,,,,,,,,,,,,,,,41,42
"2004","EE",1051682,139.830954169797,"3",1967,"2","1","3","1","22","1",105168,,,,,,,,,,,,,,,36,36
"2004","EE",1051683,139.830954169797,"1",1989,"2","1","4","1","NA","NA",105168,,,,,,,,,,,,,,,14,14
"2004","EE",1051684,139.830954169797,"3",1994,"1","1","3","1","11","1",105168,,,,,,,,,,,,,,,9,9
"2004","EE",1051685,139.830954169797,"2",2000,"1","1","1","4","11","1",105168,,,,,,,,,,,,,,,3,3
"2004","EE",1051691,139.830954169797,"4",1973,"2","1","3","1","11","NA",105169,,,,,,,,,,,,,,,30,31
"2004","EE",1051692,139.830954169797,"4",1965,"1","1","4","1","11","1",105169,,,,,,,,,,,,,,,38,39
"2004","EE",1051693,139.830954169797,"1",1992,"1","1","4","1","NA","1",105169,,,,,,,,,,,,,,,11,11
"2004","EE",1051694,139.830954169797,"4",1994,"2","1","1","1","11","1",105169,,,,,,,,,,,,,,,9,9
"2004","EE",1051695,139.830954169797,"2",2000,"2","1","1","4","11","1",105169,,,,,,,,,,,,,,,3,4
"2004","EE",1052381,139.830954169797,"1",1958,"2","1","1","4","11","NA",105238,,,,,,,,,,,,,,,45,45
"2004","EE",1052382,139.830954169797,"2",1955,"1","1","1","1","11","1",105238,,,,,,,,,,,,,,,48,48
"2004","EE",1052383,139.830954169797,"3",1988,"1","1","1","1","11","1",105238,,,,,,,,,,,,,,,15,15
"2004","EE",1052384,139.830954169797,"2",1991,"2","1","1","1","11","1",105238,,,,,,,,,,,,,,,12,12
"2004","EE",1052385,139.830954169797,"3",1994,"1","1","4","1","11","NA",105238,,,,,,,,,,,,,,,9,10
"2004","EE",1052521,139.830954169797,"2",1957,"2","1","1","1","11","1",105252,,,,,,,,,,,,,,,46,47
"2004","EE",1052522,139.830954169797,"2",1955,"1","1","3","1","11","1",105252,,,,,,,,,,,,,,,48,48
"2004","EE",1052523,139.830954169797,"2",1982,"2","1","4","1","11","NA",105252,,,,,,,,,,,,,,,21,21
"2004","EE",1052524,139.830954169797,"1",1985,"2","1","3","1","11","1",105252,,,,,,,,,,,,,,,18,19
"2004","EE",1052525,139.830954169797,"2",1976,"1","1","4","4","11","1",105252,,,,,,,,,,,,,,,27,28
"2004","EE",1052991,139.830954169797,"1",1958,"1","1","1","1","NA","1",105299,,,,,,,,,,,,,,,45,46
"2004","EE",1052992,139.830954169797,"2",1990,"2","1","1","1","11","1",105299,,,,,,,,,,,,,,,13,13
"2004","EE",1052993,139.830954169797,"3",1993,"1","1","4","1","11","NA",105299,,,,,,,,,,,,,,,10,11
"2004","EE",1052994,139.830954169797,"3",1962,"1","1","4","1","11","1",105299,,,,,,,,,,,,,,,41,42
"2004","EE",1052995,139.830954169797,"2",1933,"2","1","1","4","11","1",105299,,,,,,,,,,,,,,,70,71
"2004","EE",1053001,139.830954169797,"2",1958,"1","1","4","4","NA","1",105300,,,,,,,,,,,,,,,45,45
"2004","EE",1053002,139.830954169797,"3",1961,"2","1","1","1","NA","1",105300,,,,,,,,,,,,,,,42,42
"2004","EE",1053003,139.830954169797,"2",1982,"1","1","4","1","11","1",105300,,,,,,,,,,,,,,,21,21
"2004","EE",1053004,139.830954169797,"1",1986,"1","2","3","4","11","1",105300,,,,,,,,,,,,,,,17,17
"2004","EE",1053005,139.830954169797,"3",1990,"1","1","3","1","11","1",105300,,,,,,,,,,,,,,,13,14
"2004","EE",1053051,139.830954169797,"3",1968,"1","1","3","1","11","1",105305,,,,,,,,,,,,,,,35,35
"2004","EE",1053052,139.830954169797,"1",1970,"2","1","4","1","11","1",105305,,,,,,,,,,,,,,,33,33
"2004","EE",1053053,139.830954169797,"1",1990,"2","1","4","1","11","1",105305,,,,,,,,,,,,,,,13,13
"2004","EE",1053054,139.830954169797,"2",1995,"1","1","4","4","11","1",105305,,,,,,,,,,,,,,,8,8
"2004","EE",1053055,139.830954169797,"2",1925,"2","1","3","4","11","1",105305,,,,,,,,,,,,,,,78,78
"2004","EE",1053141,139.830954169797,"2",1963,"1","1","4","1","11","NA",105314,,,,,,,,,,,,,,,40,41
"2004","EE",1053142,139.830954169797,"1",1965,"2","1","4","1","NA","1",105314,,,,,,,,,,,,,,,38,39
"2004","EE",1053143,139.830954169797,"2",1986,"1","1","1","1","11","NA",105314,,,,,,,,,,,,,,,17,18
"2004","EE",1053144,139.830954169797,"1",1989,"2","1","4","1","11","1",105314,,,,,,,,,,,,,,,14,15
"2004","EE",1053145,139.830954169797,"2",2000,"2","1","4","1","11","1",105314,,,,,,,,,,,,,,,3,4
"2004","EE",1053481,139.830954169797,"1",1975,"1","1","4","4","NA","1",105348,,,,,,,,,,,,,,,28,29
"2004","EE",1053482,139.830954169797,"3",1936,"2","1","1","1","11","NA",105348,,,,,,,,,,,,,,,67,67
"2004","EE",1053483,139.830954169797,"2",1972,"2","1","4","1","11","1",105348,,,,,,,,,,,,,,,31,31
"2004","EE",1053484,139.830954169797,"1",1992,"1","1","1","1","NA","NA",105348,,,,,,,,,,,,,,,11,12
"2004","EE",1053485,139.830954169797,"4",2000,"2","1","4","4","11","1",105348,,,,,,,,,,,,,,,3,3
"2004","EE",1053751,139.830954169797,"3",1954,"2","1","1","1","NA","1",105375,,,,,,,,,,,,,,,49,50
"2004","EE",1053752,139.830954169797,"1",1955,"1","1","4","1","11","1",105375,,,,,,,,,,,,,,,48,48
"2004","EE",1053753,139.830954169797,"1",1980,"1","1","1","4","11","1",105375,,,,,,,,,,,,,,,23,23
"2004","EE",1053754,139.830954169797,"2",1982,"2","1","3","4","11","1",105375,,,,,,,,,,,,,,,21,22
"2004","EE",1053755,139.830954169797,"1",1975,"1","1","1","1","11","1",105375,,,,,,,,,,,,,,,28,29
"2004","EE",1054041,139.830954169797,"4",1958,"1","1","1","1","NA","1",105404,,,,,,,,,,,,,,,45,45
"2004","EE",1054042,139.830954169797,"3",1957,"2","1","4","1","11","1",105404,,,,,,,,,,,,,,,46,47
"2004","EE",1054043,139.830954169797,"2",1981,"2","1","3","1","11","1",105404,,,,,,,,,,,,,,,22,22
"2004","EE",1054044,139.830954169797,"4",1988,"2","1","1","1","11","1",105404,,,,,,,,,,,,,,,15,15
"2004","EE",1054045,139.830954169797,"4",1989,"1","1","2","1","11","1",105404,,,,,,,,,,,,,,,14,15
"2004","EE",1054081,139.830954169797,"2",1951,"2","1","4","4","11","1",105408,,,,,,,,,,,,,,,52,52
"2004","EE",1054082,139.830954169797,"3",1950,"1","1","4","1","11","1",105408,,,,,,,,,,,,,,,53,54
"2004","EE",1054083,139.830954169797,"2",1975,"2","2","4","1","11","NA",105408,,,,,,,,,,,,,,,28,28
"2004","EE",1054084,139.830954169797,"2",1980,"1","1","1","1","11","1",105408,,,,,,,,,,,,,,,23,24
"2004","EE",1054085,139.830954169797,"2",2001,"2","1","4","1","11","NA",105408,,,,,,,,,,,,,,,2,2
"2004","EE",1054151,139.830954169797,"4",1968,"2","1","1","1","11","NA",105415,,,,,,,,,,,,,,,35,36
"2004","EE",1054152,139.830954169797,"1",1975,"1","1","3","4","11","NA",105415,,,,,,,,,,,,,,,28,29
"2004","EE",1054153,139.830954169797,"4",1990,"2","1","1","1","23","1",105415,,,,,,,,,,,,,,,13,14
"2004","EE",1054154,139.830954169797,"3",2000,"2","1","4","1","11","1",105415,,,,,,,,,,,,,,,3,4
"2004","EE",1054155,139.830954169797,"2",2002,"2","1","3","1","11","1",105415,,,,,,,,,,,,,,,1,1
"2004","EE",1054341,139.830954169797,"3",1938,"1","1","4","4","NA","4",105434,,,,,,,,,,,,,,,65,65
"2004","EE",1054342,139.830954169797,"1",1940,"2","1","4","1","11","1",105434,,,,,,,,,,,,,,,63,63
"2004","EE",1054343,139.830954169797,"3",1971,"1","1","4","1","11","1",105434,,,,,,,,,,,,,,,32,33
"2004","EE",1054344,139.830954169797,"4",1983,"2","1","1","1","11","NA",105434,,,,,,,,,,,,,,,20,20
"2004","EE",1054345,139.830954169797,"1",1988,"2","1","4","1","NA","1",105434,,,,,,,,,,,,,,,15,16
"2004","EE",1054591,139.830954169797,"3",1978,"2","1","4","1","11","1",105459,,,,,,,,,,,,,,,25,26
"2004","EE",1054592,139.830954169797,"4",1949,"2","1","4","1","11","NA",105459,,,,,,,,,,,,,,,54,54
"2004","EE",1054593,139.830954169797,"4",1972,"2","1","4","1","11","NA",105459,,,,,,,,,,,,,,,31,32
"2004","EE",1054594,139.830954169797,"2",1995,"1","1","1","1","11","1",105459,,,,,,,,,,,,,,,8,8
"2004","EE",1054595,139.830954169797,"4",1998,"1","1","4","4","NA","1",105459,,,,,,,,,,,,,,,5,6
"2004","EE",1054761,139.830954169797,"4",1970,"1","1","1","4","11","NA",105476,,,,,,,,,,,,,,,33,34
"2004","EE",1054762,139.830954169797,"1",1973,"2","1","1","1","11","1",105476,,,,,,,,,,,,,,,30,30
"2004","EE",1054763,139.830954169797,"2",1997,"2","1","4","1","11","1",105476,,,,,,,,,,,,,,,6,6
"2004","EE",1054764,139.830954169797,"4",1999,"1","1","1","4","11","1",105476,,,,,,,,,,,,,,,4,5
"2004","EE",1054765,139.830954169797,"2",2001,"2","1","1","1","11","1",105476,,,,,,,,,,,,,,,2,2
"2004","EE",1054841,139.830954169797,"2",1963,"1","1","1","1","NA","1",105484,,,,,,,,,,,,,,,40,41
"2004","EE",1054842,139.830954169797,"2",1965,"2","1","4","1","11","NA",105484,,,,,,,,,,,,,,,38,39
"2004","EE",1054843,139.830954169797,"3",1986,"1","1","3","1","NA","1",105484,,,,,,,,,,,,,,,17,18
"2004","EE",1054844,139.830954169797,"1",1989,"2","1","4","1","11","1",105484,,,,,,,,,,,,,,,14,14
"2004","EE",1054845,139.830954169797,"1",2000,"2","1","4","1","11","1",105484,,,,,,,,,,,,,,,3,4
"2004","EE",1054941,139.830954169797,"1",1939,"1","1","2","1","11","1",105494,,,,,,,,,,,,,,,64,64
"2004","EE",1054942,139.830954169797,"1",1975,"1","1","1","1","11","1",105494,,,,,,,,,,,,,,,28,28
"2004","EE",1054943,139.830954169797,"4",1972,"2","1","3","1","23","1",105494,,,,,,,,,,,,,,,31,31
"2004","EE",1054944,139.830954169797,"3",1992,"2","1","1","1","11","NA",105494,,,,,,,,,,,,,,,11,12
"2004","EE",1054945,139.830954169797,"3",2002,"1","1","1","1","11","1",105494,,,,,,,,,,,,,,,1,1
"2004","EE",1054951,139.830954169797,"2",1948,"2","1","4","1","11","1",105495,,,,,,,,,,,,,,,55,56
"2004","EE",1054952,139.830954169797,"2",1941,"1","1","1","1","11","1",105495,,,,,,,,,,,,,,,62,62
"2004","EE",1054953,139.830954169797,"3",1970,"1","1","1","1","11","1",105495,,,,,,,,,,,,,,,33,34
"2004","EE",1054954,139.830954169797,"2",1975,"2","1","1","1","11","NA",105495,,,,,,,,,,,,,,,28,28
"2004","EE",1054955,139.830954169797,"1",1995,"2","1","4","1","11","NA",105495,,,,,,,,,,,,,,,8,8
"2004","EE",1055341,139.830954169797,"3",1971,"1","1","3","1","11","1",105534,,,,,,,,,,,,,,,32,32
"2004","EE",1055342,139.830954169797,"3",1968,"2","1","1","1","11","1",105534,,,,,,,,,,,,,,,35,36
"2004","EE",1055343,139.830954169797,"3",1989,"1","1","1","1","11","1",105534,,,,,,,,,,,,,,,14,14
"2004","EE",1055344,139.830954169797,"2",1997,"1","1","2","1","11","1",105534,,,,,,,,,,,,,,,6,7
"2004","EE",1055345,139.830954169797,"2",2001,"1","1","2","1","NA","1",105534,,,,,,,,,,,,,,,2,2
"2004","EE",1055421,139.830954169797,"2",1951,"1","1","4","1","11","1",105542,,,,,,,,,,,,,,,52,53
"2004","EE",1055422,139.830954169797,"1",1955,"2","1","3","1","11","NA",105542,,,,,,,,,,,,,,,48,48
"2004","EE",1055423,139.830954169797,"3",1975,"1","1","4","1","11","NA",105542,,,,,,,,,,,,,,,28,29
"2004","EE",1055424,139.830954169797,"4",1977,"2","1","1","1","NA","1",105542,,,,,,,,,,,,,,,26,27
"2004","EE",1055425,139.830954169797,"4",1997,"2","1","1","1","11","1",105542,,,,,,,,,,,,,,,6,6
"2004","EE",1055641,139.830954169797,"1",1952,"1","1","1","4","11","1",105564,,,,,,,,,,,,,,,51,52
"2004","EE",1055642,139.830954169797,"1",1957,"2","1","1","1","11","NA",105564,,,,,,,,,,,,,,,46,47
"2004","EE",1055643,139.830954169797,"3",1982,"1","1","1","1","11","1",105564,,,,,,,,,,,,,,,21,21
"2004","EE",1055644,139.830954169797,"1",1985,"2","1","3","1","11","1",105564,,,,,,,,,,,,,,,18,19
"2004","EE",1055645,139.830954169797,"4",1987,"1","1","1","1","11","1",105564,,,,,,,,,,,,,,,16,16
"2004","EE",1055721,139.830954169797,"1",1963,"1","1","3","1","11","1",105572,,,,,,,,,,,,,,,40,41
"2004","EE",1055722,139.830954169797,"2",1965,"2","1","4","1","11","1",105572,,,,,,,,,,,,,,,38,38
"2004","EE",1055723,139.830954169797,"3",1990,"2","1","1","4","11","1",105572,,,,,,,,,,,,,,,13,14
"2004","EE",1055724,139.830954169797,"4",1992,"2","1","1","1","11","1",105572,,,,,,,,,,,,,,,11,12
"2004","EE",1055725,139.830954169797,"1",2003,"1","1","4","1","NA","1",105572,,,,,,,,,,,,,,,0,0
"2004","EE",1056711,139.830954169797,"4",1978,"2","1","3","1","11","NA",105671,,,,,,,,,,,,,,,25,25
"2004","EE",1056712,139.830954169797,"2",1949,"2","1","1","1","11","1",105671,,,,,,,,,,,,,,,54,55
"2004","EE",1056713,139.830954169797,"3",1972,"2","1","4","1","11","NA",105671,,,,,,,,,,,,,,,31,32
"2004","EE",1056714,139.830954169797,"2",1995,"1","1","4","1","11","1",105671,,,,,,,,,,,,,,,8,8
