"HB010","HB020","HB030","HB050","HB060","HB100","HY010","HY020","HY022","HY023","HY025","HY030N","HY081N","HY100N","HY131N","HY145N","HY030G","HY040G","HY050G","HY060G","HY070G","HY080G","HY081G","HY090G","HY100G","HY110G","HY120G","HY130G","HY131G","HY140G","HS010","HS011","HS020","HS021","HS030","HS031","HS040","HS050","HS060","HS070","HS080","HS090","HS100","HS110","HS120","HS130","HS140","HS150","HS160","HS170","HS180","HS190","HH010","HH020","HH030","HH040","HH050","HH060","HH061","HH070","HH080","HH081","HH090","HH091","HD010","HD020","HD025","HD030","HD035","HD040","HD050","HD060","HD070","HD080","HD090","HD100","HD110","HD120","HD130","HD140","HD150","HD160","HD170","HD180","HD190","HD200","HD210","HD220","HD230","HD240","HD250","HD255","HD260","HD265","HX040","HX050","HX090","HX080","HX060","HX070","HX120","HX010"
"2009","EE",83274,"2","2009","15",8844,8360,0,0,,,,,,,,0,192,0,0,0,,0,,0,484,0,,0,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","5","1597.79","2","2","2","2","1","1","4","1","3","2","1","NA","NA","583.71","NA","1","NA","1","1","2","NA","1","75","4","4","NA","3","1","1","1","NA","1","1","1","1","NA","1","NA","1","1","1","1","1","1","NA","NA","2","NA","3",1.8,,,,,,
"2009","EE",83283,"1","2009","14",39798,39768,0,0,,,,,,,,0,589,0,0,0,,2,,0,1,0,,29,"NA","NA","NA","3","NA","3","1","1","1","1","1","1","1","1","4","2556.47","2","2","2","2","2","1","1","1","2","2","1","NA","NA","135.3","NA","1","NA","1","1","2","NA","2","80","4","3","3","2","1","1","NA","1","1","1","1","1","1","1","1","1","NA","NA","1","NA","1","2","NA","2","NA","3",1.8,,,,,,
"2009","EE",83310,"2","2009","11",19917,13236,0,0,,,,,,,,0,5050,0,0,5611,,0,,0,20,0,,6660,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","6","1278.23","2","3","2","1","2","2","4","1","4","2","1","NA","NA","1140.82","NA","1","NA","1","1","2","NA","2","280","4","4","NA","4","1","1","1","1","1","1","1","1","1","1","NA","1","1","NA","1","1","1","2","NA","2","NA","3",1.8,,,,,,
"2009","EE",83323,"2","2009","27",23595,21892,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,1703,"NA","NA","NA","3","NA","3","1","1","1","1","1","1","1","1","6","2876.02","1","3","2","2","2","2","2","1","4","2","1","NA","NA","155.94","NA","1","NA","1","1","2","NA","2","91","3","4","3","2","1","1","NA","1","NA","1","1","1","1","1","NA","1","1","1","NA","NA","1","NA","NA","NA","NA","3",2,,,,,,
"2009","EE",83342,"1","2009","19",11901,-6214,0,0,,,,,,,,0,2611,0,0,0,,1,,0,0,0,,18115,"NA","NA","NA","3","NA","3","1","1","1","1","1","1","1","1","3","1086.5","3","3","2","1","2","2","4","1","3","2","1","159.78","NA","308.63","NA","1","NA","1","1","2","NA","2","50","3","3","4","3","2","1","NA","NA","1","1","NA","1","1","1","1","NA","1","1","NA","1","1","2","NA","NA","NA","3",2,,,,,,
"2009","EE",83346,"2","2009","13",12569,10694,0,0,,,,,,,,0,275,0,0,0,,0,,0,1875,0,,0,"NA","2","NA","3","NA","NA","1","1","2","1","1","1","1","1","3","1278.23","2","2","2","1","2","2","4","1","4","2","1","NA","NA","211.99","NA","1","NA","1","1","2","NA","2","77","2","3","3","3","3","1","1","NA","1","NA","2","1","1","1","1","NA","1","1","NA","1","NA","NA","NA","2","NA","3",2,,,,,,
"2009","EE",83370,"2","2009","21",17832,17816,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,15,"NA","3","NA","3","NA","3","2","1","1","1","1","1","1","1","2","958.67","1","NA","2","1","2","2","1","1","4","1","1","NA","NA","41.22","NA","1","NA","1","1","2","NA","1","54","1","4","1","4","2","1","1","1","1","1","1","NA","NA","NA","3","1","NA","1","1","1","2","2","NA","2","NA","3",2,,,,,,
"2009","EE",83385,"2","2009","10",35115,32133,0,0,,,,,,,,0,0,473,0,0,,0,,0,34,0,,2948,"NA","NA","NA","3","NA","3","1","1","1","1","1","1","1","1","5","1597.79","2","2","2","1","2","2","1","2","4","2","1","NA","NA","90.05","NA","1","NA","1","1","2","NA","2","120","4","4","3","2","1","1","NA","1","1","1","1","1","1","1","1","NA","NA","1","1","1","NA","2","NA","2","NA","3",2,,,,,,
"2009","EE",83395,"1","2009","28",40341,39164,0,0,,,,,,,,0,0,0,0,0,,12,,0,124,0,,1053,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","6","1278.23","3","2","2","2","2","2","2","1","5","2","1","NA","NA","109.93","NA","1","NA","1","1","2","NA","2","128","4","4","4","2","1","1","NA","1","3","1","NA","NA","NA","NA","NA","1","1","3","NA","1","1","NA","NA","NA","NA","3",1.8,,,,,,
"2009","EE",83398,"2","2009","30",34862,32986,0,0,,,,,,,,0,1072,0,0,0,,9,,0,13,0,,1863,"NA","NA","NA","3","NA","3","1","1","1","1","1","1","1","1","4","1597.79","2","2","2","2","2","2","1","1","3","1","1","NA","NA","209.95","NA","1","NA","1","1","2","NA","2","73","3","4","2","4","1","1","NA","1","1","1","1","1","NA","1","1","1","NA","NA","1","1","NA","2","NA","NA","NA","3",1.8,,,,,,
"2009","EE",83399,"2","2009","16",46327,41825,0,0,,,,,,,,0,451,0,0,0,,0,,0,4503,0,,0,"NA","NA","NA","1","NA","3","1","1","1","1","1","1","1","3","3","511.29","2","NA","2","2","2","2","1","1","2","1","1","NA","NA","476.53","NA","1","NA","1","1","2","NA","2","50","4","1","3","4","3","1","NA","1","1","NA","1","1","2","NA","3","1","3","NA","NA","NA","3","1","NA","NA","NA","3",2,,,,,,
"2009","EE",83403,"1","2009","15",23895,18762,0,0,,,,,,,,0,3867,0,0,0,,1,,0,0,0,,5133,"NA","NA","NA","3","NA","3","2","1","1","1","1","1","1","3","4","1597.79","1","NA","2","2","2","2","1","1","5","2","1","NA","NA","261.65","NA","1","NA","1","1","2","NA","2","37","4","4","3","3","1","1","1","NA","NA","1","1","NA","3","NA","NA","1","1","NA","1","1","NA","2","NA","NA","NA","3",2,,,,,,
"2009","EE",83427,"1","2009","25",12838,10676,0,0,,,,,,,,0,201,0,0,0,,0,,0,18,0,,2144,"NA","NA","NA","3","NA","3","1","1","2","1","1","1","1","1","3","703.03","2","NA","2","2","2","1","4","1","3","2","1","NA","NA","90.05","NA","1","NA","1","1","2","NA","2","200","3","2","3","3","3","1","2","1","1","NA","NA","1","NA","3","3","1","1","NA","NA","1","1","NA","NA","NA","NA","3",2,,,,,,
"2009","EE",83490,"2","2009","17",29223,27491,0,0,,,,,,,,0,8886,0,0,0,,2,,0,115,0,,1617,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","6","4154.26","2","2","2","2","2","1","2","1","4","1","1","NA","NA","649.34","NA","1","NA","1","1","2","NA","2","160","4","4","4","4","1","1","1","1","NA","NA","1","1","1","NA","3","NA","NA","1","1","1","1","NA","NA","2","NA","3",2,,,,,,
"2009","EE",83561,"1","2009","20",13191,11244,0,0,,,,,,,,0,0,0,0,0,,0,,0,9,0,,1938,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","1","4","6327.25","1","3","2","2","2","2","4","1","4","2","1","NA","NA","669.47","NA","1","NA","1","1","2","NA","2","124","3","3","4","2","1","1","1","NA","NA","1","1","NA","1","NA","NA","NA","1","1","1","1","1","2","NA","NA","NA","3",2,,,,,,
"2009","EE",83566,"2","2009","13",10842,8587,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,2255,"NA","3","NA","3","NA","3","1","1","2","1","1","1","1","1","5","1533.88","2","1","2","2","2","2","1","1","2","2","1","NA","NA","288.69","NA","1","NA","1","1","2","NA","2","75","3","4","4","3","2","1","NA","1","1","NA","1","NA","1","1","1","NA","1","1","1","1","NA","2","NA","2","NA","3",2,,,,,,
"2009","EE",83576,"1","2009","9",25263,20424,0,0,,,,,,,,0,0,0,0,0,,531,,0,121,0,,4718,"NA","NA","NA","3","NA","3","1","1","1","1","1","1","1","1","4","958.67","2","2","2","2","2","2","4","1","2","2","1","NA","NA","132.94","NA","1","NA","1","1","2","NA","2","60","4","3","3","3","1","1","NA","1","NA","1","NA","1","1","1","1","NA","1","NA","NA","1","1","NA","NA","2","NA","3",2,,,,,,
"2009","EE",83577,"2","2009","13",27749,25875,0,0,,,,,,,,0,1008,0,0,0,,0,,0,0,0,,1874,"NA","NA","NA","3","NA","3","1","1","1","1","1","1","1","1","4","1278.23","2","2","2","2","2","2","1","1","4","2","1","NA","NA","109.93","NA","1","NA","1","1","2","NA","2","128","4","4","NA","4","1","1","1","1","NA","NA","1","1","NA","NA","1","1","1","1","NA","NA","1","NA","NA","2","NA","3",2,,,,,,
"2009","EE",83592,"2","2009","22",22630,21381,0,0,,,,,,,,0,4290,0,0,0,,9,,0,13,0,,1236,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","4","1917.35","2","2","2","2","2","2","4","1","3","2","1","NA","NA","242.54","NA","1","NA","1","1","2","NA","2","78","4","4","3","4","2","1","1","1","NA","NA","1","1","NA","1","1","1","NA","1","1","1","1","2","NA","NA","NA","3",1.8,,,,,,
"2009","EE",83608,"2","2009","12",12794,12703,0,0,,,,,,,,0,0,0,0,0,,0,,0,1,0,,90,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","1","447.38","2","3","2","2","2","2","3","4","2","2","1","NA","NA","495.19","NA","1","NA","1","1","2","NA","2","50","4","2","NA","4","2","1","1","1","1","1","1","1","1","1","1","1","1","NA","1","2","3","2","NA","2","NA","3",2,,,,,,
"2009","EE",83617,"1","2009","32",24247,22231,0,0,,,,,,,,0,0,163,0,0,,0,,0,0,0,,2016,"NA","NA","NA","3","NA","NA","2","1","1","1","1","1","1","1","5","1917.35","2","NA","2","2","2","1","1","1","2","1","1","NA","NA","494.23","NA","1","NA","1","2","2","NA","2","47","4","4","4","4","1","1","1","1","1","1","NA","1","1","1","3","NA","3","1","1","1","NA","2","NA","NA","NA","3",1.8,,,,,,
"2009","EE",83626,"1","2009","23",21770,20658,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,1112,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","6","1278.23","2","3","2","2","2","2","1","1","4","2","1","NA","NA","371.33","NA","1","NA","1","1","2","NA","2","280","3","4","NA","4","1","1","1","1","3","NA","1","NA","1","NA","1","1","NA","NA","NA","1","1","2","NA","2","NA","3",1.8,,,,,,
"2009","EE",83648,"1","2009","19",17762,15863,0,0,,,,,,,,0,0,415,0,0,,0,,0,0,0,,1899,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","1","1","5","1278.23","2","NA","2","2","2","2","4","4","3","2","1","NA","NA","474.1","NA","1","NA","1","1","2","NA","2","73","4","4","4","4","2","1","1","NA","1","1","1","NA","1","1","3","1","NA","1","NA","1","NA","2","NA","2","NA","3",1.8,,,,,,
"2009","EE",83677,"1","2009","9",8623,8291,0,0,,,,,,,,0,374,0,0,1663,,0,,0,1,0,,331,"NA","NA","NA","3","NA","3","1","1","1","1","1","1","1","1","4","958.67","2","3","2","2","2","2","1","1","3","2","1","NA","NA","474.1","NA","1","NA","1","1","2","NA","2","100","4","4","3","3","1","1","1","1","NA","1","NA","NA","1","1","1","1","1","NA","NA","1","1","2","NA","2","NA","3",2,,,,,,
"2009","EE",83678,"1","2009","16",21066,9927,0,0,,,,,,,,0,0,0,0,0,,0,,0,37,0,,11101,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","1","3","2236.91","2","3","2","2","2","2","4","1","4","1","1","NA","NA","102.9","NA","1","NA","1","1","2","NA","2","80","4","4","4","4","1","1","1","1","NA","1","NA","NA","NA","1","3","1","1","NA","2","1","NA","2","NA","2","NA","3",2,,,,,,
"2009","EE",83683,"2","2009","20",22227,21805,0,0,,,,,,,,0,192,0,0,0,,37,,0,5,0,,417,"NA","NA","NA","3","NA","3","1","1","1","1","1","1","1","1","5","1917.35","3","NA","2","2","2","1","1","1","3","1","1","NA","NA","332.08","NA","1","NA","1","1","2","NA","2","80","3","4","4","3","1","1","1","1","1","1","NA","1","NA","NA","1","NA","1","1","NA","1","1","2","NA","2","NA","3",2,,,,,,
"2009","EE",83692,"1","2009","24",3230,-2070,0,0,,,,,,,,0,2305,0,0,0,,1,,0,0,0,,5300,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","1","1","766.94","3","1","1","2","2","2","1","1","4","2","1","NA","NA","274.76","NA","1","NA","1","1","2","NA","1","52","3","4","3","3","1","1","1","NA","1","1","1","1","NA","1","1","1","3","1","NA","1","NA","2","NA","2","NA","3",1.8,,,,,,
"2009","EE",83702,"1","2009","12",11405,8952,0,0,,,,,,,,0,109,0,0,0,,0,,0,3,0,,2450,"NA","NA","NA","3","NA","NA","2","1","1","1","1","1","1","1","3","894.76","2","2","2","2","2","2","1","1","2","2","1","159.78","NA","132.94","NA","1","NA","1","1","2","NA","1","45","4","3","NA","4","1","1","2","1","1","1","1","NA","1","1","NA","1","3","NA","NA","1","1","NA","2","2","NA","3",1.8,,,,,,
"2009","EE",83707,"1","2009","16",45027,40011,0,0,,,,,,,,0,257,0,0,0,,0,,0,308,0,,4707,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","1","1","5","1917.35","2","3","2","2","2","2","4","1","4","2","1","NA","NA","161.38","NA","1","NA","1","1","2","NA","2","71","4","4","3","4","1","1","NA","NA","1","1","1","1","1","1","1","NA","1","NA","NA","1","1","NA","NA","2","NA","3",1.8,,,,,,
"2009","EE",83727,"2","2009","15",36107,31018,0,0,,,,,,,,0,91,0,0,0,,2,,0,196,0,,4893,"NA","NA","NA","2","NA","3","1","1","1","1","1","1","1","1","3","958.67","2","2","2","2","2","2","4","1","3","2","1","NA","NA","293.67","NA","1","NA","1","1","2","NA","2","46","1","1","4","4","1","1","1","1","1","1","1","NA","NA","1","NA","1","NA","NA","1","1","NA","NA","2","NA","NA","3",2,,,,,,
"2009","EE",83757,"2","2009","19",762,3125,0,0,,,,,,,,0,1170,0,0,0,,0,,0,134,0,,-2496,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","1","4","2556.47","2","2","2","2","2","2","1","1","3","2","1","NA","NA","209.95","NA","1","NA","1","1","2","NA","2","80","2","3","3","4","1","1","1","NA","NA","1","1","NA","1","1","3","1","NA","NA","NA","1","1","2","NA","2","NA","3",2,,,,,,
"2009","EE",83779,"2","2009","13",37574,32506,0,0,,,,,,,,0,46,0,0,0,,0,,0,0,0,,5068,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","3","958.67","1","3","2","2","2","2","2","2","3","2","1","NA","NA","112.48","NA","1","NA","1","1","2","NA","2","45","4","3","3","3","2","1","1","1","1","1","1","NA","3","NA","NA","NA","NA","1","NA","NA","NA","2","NA","2","NA","3",2,,,,,,
"2009","EE",83780,"1","2009","13",3801,1296,0,0,,,,,,,,0,1675,0,0,0,,0,,0,22,0,,2484,"NA","NA","NA","3","NA","3","1","1","1","1","1","1","1","1","6","2876.02","2","3","2","2","2","2","1","1","6","2","1","NA","NA","371.33","NA","1","NA","1","1","2","NA","2","124","4","4","4","2","1","1","NA","1","1","1","1","1","NA","1","3","1","1","3","NA","1","1","2","NA","NA","NA","3",2,,,,,,
"2009","EE",83783,"2","2009","18",28877,25287,0,0,,,,,,,,0,677,0,0,0,,0,,0,532,0,,3057,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","6","4154.26","2","3","2","2","2","2","2","1","6","2","1","NA","NA","304.16","NA","1","NA","1","1","2","NA","2","150","4","4","4","3","1","1","NA","1","3","1","NA","1","1","1","NA","NA","1","3","1","NA","NA","2","NA","NA","NA","3",2,,,,,,
"2009","EE",83821,"2","2009","21",27999,25488,0,0,,,,,,,,0,0,0,0,0,,0,,0,17,0,,2494,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","1","1","4","2556.47","2","2","2","2","2","1","1","1","2","1","1","NA","NA","209.95","NA","1","NA","1","1","2","NA","2","50","3","4","4","3","2","1","1","1","1","NA","1","1","1","1","1","1","1","NA","NA","1","NA","2","NA","2","NA","3",1.8,,,,,,
"2009","EE",83827,"2","2009","18",14159,13855,0,0,,,,,,,,0,0,0,0,0,,11,,0,1,0,,304,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","3","6","1278.23","2","NA","2","2","2","2","1","1","4","2","1","NA","NA","371.33","NA","1","NA","1","1","2","NA","2","160","3","4","NA","4","1","1","NA","NA","NA","NA","1","1","1","NA","1","1","1","NA","1","1","1","2","NA","NA","NA","3",2,,,,,,
"2009","EE",83871,"2","2009","17",14697,13884,0,0,,,,,,,,0,0,0,0,0,,0,,0,1,0,,812,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","1","2","3","3195.58","1","3","2","2","2","2","4","1","3","2","1","NA","NA","132.94","NA","1","NA","1","1","2","NA","1","47","4","3","2","3","1","1","2","1","1","NA","1","1","1","1","1","1","1","NA","NA","2","NA","2","NA","2","NA","3",2,,,,,,
"2009","EE",83920,"2","2009","12",18726,15247,0,0,,,,,,,,0,383,0,0,0,,5,,0,128,0,,3351,"NA","NA","NA","3","NA","3","1","1","1","1","1","1","1","1","6","4154.26","2","NA","2","2","1","2","1","1","4","1","1","NA","NA","155.94","NA","1","NA","1","1","2","NA","2","91","4","4","NA","4","1","1","1","1","NA","NA","1","1","NA","NA","1","1","1","1","NA","NA","1","NA","NA","2","NA","3",2,,,,,,
"2009","EE",83924,"2","2009","18",12706,11676,0,0,,,,,,,,0,0,0,0,0,,0,,0,4,0,,1026,"NA","NA","NA","3","NA","3","1","1","1","1","1","1","1","1","6","1917.35","2","3","2","2","2","2","2","1","5","2","1","NA","NA","109.93","NA","1","NA","1","1","2","NA","2","160","4","4","4","4","1","1","1","NA","NA","NA","NA","NA","1","NA","3","1","NA","3","NA","NA","1","NA","NA","NA","NA","3",2,,,,,,
"2009","EE",83926,"2","2009","26",17624,15340,0,0,,,,,,,,0,0,0,0,0,,9,,0,9,0,,2275,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","4","1597.79","2","NA","2","2","2","1","1","1","4","2","1","NA","NA","96.44","NA","1","NA","1","1","2","NA","2","75","4","4","3","3","1","1","1","1","1","NA","NA","NA","1","1","1","1","1","NA","NA","1","NA","NA","NA","2","NA","3",2,,,,,,
"2009","EE",83933,"2","2009","12",10366,7965,0,0,,,,,,,,0,248,0,0,0,,0,,0,2,0,,2400,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","1","1","5","766.94","2","2","2","2","1","2","1","1","3","1","1","NA","NA","438.63","NA","1","NA","1","1","2","NA","2","80","4","4","4","4","1","1","1","1","1","NA","1","1","1","1","1","1","1","1","NA","1","1","2","NA","NA","NA","3",2,,,,,,
"2009","EE",83946,"2","2009","9",34035,31434,0,0,,,,,,,,0,2612,0,0,0,,21,,0,0,0,,2601,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","1","4","1917.35","2","2","2","2","2","2","1","1","3","2","1","NA","NA","209.95","NA","1","NA","1","1","2","NA","1","58","3","4","2","3","1","1","1","1","1","1","1","1","NA","1","NA","NA","1","NA","NA","1","1","2","NA","2","NA","3",2,,,,,,
"2009","EE",84076,"1","2009","13",38854,32004,0,0,,,,,,,,0,993,0,0,1619,,6,,0,17,0,,6832,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","1","4","1917.35","2","2","2","2","2","2","3","1","4","1","1","NA","NA","438.63","NA","1","NA","1","1","2","NA","2","160","4","4","4","4","2","1","NA","NA","1","1","1","NA","1","1","NA","NA","1","1","1","1","1","2","NA","NA","NA","3",2,,,,,,
"2009","EE",84147,"1","2009","20",10365,3014,0,0,,,,,,,,0,215,0,0,0,,0,,0,25,0,,7326,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","3","3","511.29","1","2","2","2","2","2","4","1","2","1","1","NA","NA","152.75","NA","1","NA","1","1","2","NA","2","90","4","4","4","3","2","1","NA","1","NA","1","1","1","1","1","3","1","NA","NA","NA","2","3","2","NA","2","NA","3",2,,,,,,
"2009","EE",84157,"2","2009","29",13761,12301,0,0,,,,,,,,0,0,0,0,0,,0,,0,8,0,,1452,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","1","4","1597.79","2","3","2","2","2","1","4","1","4","2","1","NA","NA","198.13","NA","1","NA","1","1","2","NA","2","80","4","4","3","4","1","1","1","1","NA","NA","NA","1","NA","1","NA","1","1","NA","NA","NA","1","NA","NA","2","NA","3",2,,,,,,
"2009","EE",84178,"1","2009","17",34071,29151,0,0,,,,,,,,0,8879,0,0,0,,0,,0,5,698,,4218,"NA","NA","NA","3","NA","3","1","1","1","1","1","1","1","1","6","1086.5","3","3","2","2","2","2","1","1","4","2","1","NA","NA","371.33","NA","1","NA","1","1","2","NA","2","160","4","4","4","2","1","1","1","1","1","NA","1","1","1","NA","3","NA","1","NA","NA","1","NA","NA","NA","NA","NA","3",1.8,,,,,,
"2009","EE",84186,"1","2009","8",21948,15201,27,27,,,,,,,,27,0,0,0,0,,0,,0,9,0,,6738,"NA","NA","NA","3","NA","3","1","1","1","1","1","1","1","1","2","1917.35","2","NA","2","2","2","2","1","1","4","2","1","NA","NA","275.78","NA","1","NA","1","1","2","NA","2","47","3","4","3","4","1","1","1","1","1","NA","1","1","NA","NA","3","1","NA","1","1","NA","1","2","NA","2","NA","3",1.8,,,,,,
"2009","EE",84201,"2","2009","18",25359,24400,0,0,,,,,,,,0,380,0,0,0,,1,,0,0,0,,959,"NA","NA","NA","3","NA","3","1","1","1","1","1","1","1","1","4","766.94","2","NA","2","2","2","2","1","1","4","2","1","NA","NA","92.67","NA","1","NA","1","1","2","NA","2","66","4","4","3","3","1","1","1","1","NA","1","1","1","NA","1","1","NA","NA","1","NA","1","1","2","NA","NA","NA","3",1.8,,,,,,
"2009","EE",84204,"2","2009","14",20908,17201,0,0,,,,,,,,0,1946,0,0,2402,,0,,0,105,0,,3601,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","1","5","1597.79","2","NA","1","2","1","2","1","1","3","2","1","NA","NA","242.54","NA","1","NA","1","1","2","NA","2","71","4","4","NA","2","1","1","1","NA","1","1","1","1","1","1","1","1","NA","NA","1","1","1","2","NA","NA","NA","3",2,,,,,,
"2009","EE",84208,"2","2009","21",16331,14673,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,1658,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","3","1086.5","2","3","2","2","1","2","1","1","6","2","1","NA","NA","96.89","NA","1","NA","1","2","2","NA","2","53","3","3","3","3","2","1","1","1","NA","NA","1","1","1","1","1","1","1","NA","1","1","2","2","NA","2","NA","3",2,,,,,,
"2009","EE",84216,"1","2009","15",7709,6078,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,1631,"NA","NA","NA","2","NA","3","2","1","1","1","1","1","1","1","2","1278.23","2","2","2","1","2","2","1","1","3","2","1","NA","NA","89.48","NA","1","NA","1","1","2","NA","2","47","2","4","3","3","1","1","1","NA","1","1","1","NA","1","1","NA","NA","NA","NA","NA","1","1","NA","NA","NA","NA","3",2,,,,,,
"2009","EE",84217,"2","2009","19",25811,22410,264,264,,,,,,,,264,0,0,0,0,,0,,0,0,0,,3401,"NA","NA","NA","3","NA","3","1","1","1","1","1","1","1","1","6","2876.02","1","2","2","2","1","2","4","1","4","1","1","NA","NA","649.34","NA","1","NA","1","1","2","NA","2","124","3","4","4","4","1","1","NA","1","1","1","NA","NA","1","1","NA","1","1","1","NA","1","1","NA","NA","2","NA","3",2,,,,,,
"2009","EE",84218,"2","2009","27",33007,31972,0,0,,,,,,,,0,74,0,0,1874,,2,,0,0,0,,1035,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","1","3","1086.5","2","2","2","2","2","1","4","2","3","2","1","NA","NA","264.59","NA","1","NA","1","1","2","NA","2","78","3","3","3","4","1","1","NA","1","NA","NA","1","1","1","1","1","NA","1","1","NA","2","1","2","NA","2","NA","3",2,,,,,,
"2009","EE",84223,"2","2009","21",15735,11954,0,0,,,,,,,,0,1411,0,0,0,,0,,0,1,0,,3781,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","3","1","894.76","2","1","2","2","2","2","4","1","2","2","1","NA","NA","92.99","NA","1","NA","1","1","2","NA","2","60","3","4","NA","3","3","1","2","1","1","1","1","1","3","1","NA","NA","NA","1","NA","NA","1","2","NA","2","NA","3",2,,,,,,
"2009","EE",84226,"2","2009","17",37934,37280,0,0,,,,,,,,0,153,0,0,0,,6,,0,4,0,,650,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","3","2","1278.23","2","NA","2","2","1","2","4","1","6","2","1","NA","NA","368.83","NA","1","NA","1","1","2","NA","2","47","4","4","3","3","2","1","NA","NA","1","NA","1","NA","NA","1","1","1","1","NA","NA","NA","1","NA","NA","2","NA","3",2,,,,,,
"2009","EE",84260,"2","2009","17",12532,10236,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,2296,"NA","NA","NA","3","NA","3","1","1","1","1","1","1","1","1","4","4154.26","1","3","2","2","2","2","2","1","4","2","1","NA","NA","109.93","NA","1","NA","1","1","2","NA","2","91","4","4","4","4","1","1","NA","1","1","1","NA","1","1","1","1","1","NA","3","NA","1","NA","2","NA","2","NA","3",2,,,,,,
"2009","EE",84261,"2","2009","16",11030,8643,0,0,,,,,,,,0,209,0,0,0,,145,,0,10,0,,2377,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","1","4","1278.23","2","NA","1","2","2","2","1","1","3","2","1","NA","NA","135.3","NA","1","NA","1","1","2","NA","2","71","4","4","4","4","1","1","NA","NA","NA","1","1","1","NA","1","1","1","1","1","1","NA","1","2","NA","NA","NA","3",1.8,,,,,,
"2009","EE",84265,"1","2009","9",59208,58102,0,0,,,,,,,,0,463,0,0,0,,0,,0,31,0,,1076,"NA","NA","NA","3","NA","3","1","1","1","1","1","1","1","1","4","958.67","3","3","2","2","2","1","4","1","4","2","1","NA","NA","209.95","NA","1","NA","1","1","2","NA","2","60","4","4","3","4","3","1","1","1","1","1","1","NA","1","1","NA","1","NA","NA","1","1","1","2","NA","2","NA","3",2,,,,,,
"2009","EE",84281,"1","2009","9",2976,2314,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,662,"NA","3","NA","3","NA","NA","2","1","1","1","1","1","1","1","5","1278.23","2","NA","2","2","2","2","4","1","3","1","1","NA","NA","381.62","NA","1","NA","1","1","2","NA","2","80","4","4","3","3","1","1","1","1","1","NA","1","1","1","1","NA","1","1","1","NA","NA","1","2","NA","2","NA","3",1.8,,,,,,
"2009","EE",84287,"2","2009","14",6178,5908,0,0,,,,,,,,0,0,0,0,0,,0,,0,1,0,,270,"NA","NA","NA","3","NA","3","1","1","1","1","1","1","1","1","4","1597.79","2","2","2","2","2","2","3","1","5","2","1","NA","NA","92.35","NA","1","NA","1","1","2","NA","2","75","4","3","4","4","2","1","1","1","1","1","NA","1","1","1","NA","NA","1","1","NA","1","1","2","NA","2","NA","3",2,,,,,,
"2009","EE",84357,"2","2009","17",7269,6308,0,0,,,,,,,,0,821,0,0,0,,8,,0,0,0,,960,"NA","NA","NA","3","NA","3","1","1","1","1","1","1","1","1","6","2876.02","1","3","2","2","2","2","2","1","6","2","1","NA","NA","304.16","NA","1","NA","1","1","2","NA","2","280","4","4","3","4","1","1","NA","1","3","1","NA","1","1","1","1","1","1","3","1","1","NA","2","NA","NA","NA","3",1.8,,,,,,
