"PB010","PB020","PB030","PB040","PB060","PB100","PB110","PB120","PB130","PB140","PB150","PB190","PB200","PB220A","PE010","PE020","PE040","PL031","PL035","PL015","PL020","PL025","PL040","PL050","PL060","PL100","PL120","PL130","PL140","PL150","PL160","PL170","PL180","PL190","PL210A","PL210B","PL210C","PL210D","PL210E","PL210F","PL210G","PL210H","PL210I","PL210J","PL210K","PL210L","PH010","PH020","PH030","PH040","PH050","PH060","PH070","PY020N","PY035N","PY010G","PY020G","PY021G","PY030G","PY031G","PY035G","PY050G","PY080G","PY090G","PY100G","PY110G","PY120G","PY130G","PY140G","PY200G","PA010","PA020","PA030","PA040","PA050","PA060","PA070","PA080","PA090","PA100","PA110","PA120","PA130","PA140","PA150","PA160","pl030","pl030_f","pl070","pl070_f","pl072","pl072_f","pl110_f","PY070N","PY070G","PX030","PX040","PL051","PX020","PX050","PX010","PL110","PL111"
"2010","EE",1119514,117.439662107804,"NA","1","2010","8","1",1992,"2","1","1","EE","2","3","1","6","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","3","2","NA","2","NA",0,0,0,0,0,820,1,0,0,0,0,0,0,0,0,0,1,"6","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,,,,,,,1,1,111951,"1",,17,"7","1",,"NA"
"2010","EE",1120101,117.439662107804,"NA","1","2010","19","1",1947,"1","2","3","EE","2","NA","3","1","NA","NA","2","NA","3","82","40","NA","NA","13","1","2","2","NA","NA","21","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","2","3","2","NA","2","NA",128,0,10199,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"3","1","3","NA","2","2","4","2","1","NA","0","NA","NA","NA","NA","NA",,,,,,,,1,1,112010,"1","7",62,"6","1",,"b-e"
"2010","EE",1120102,117.439662107804,"NA","1","2010","9","2",1954,"2","2","1","EE","2","NA","5","1","NA","NA","NA","NA","3","12","48","NA","NA","13","1","1","2","3","NA","18","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","2","3","2","NA","2","NA",0,0,13467,1218,0,0,1,0,0,0,0,0,0,0,0,0,1,"4","1","2","2","2","2","NA","2","NA","NA","20","NA","NA","NA","NA","NA",,,,,,,,1,1,112010,"1","2",55,"6","1",,"q"
"2010","EE",1120103,117.439662107804,"NA","1","2010","19","3",1981,"2","1","1","EE","2","NA","2","8","NA","1","2","NA","3","71","10","NA","NA","NA","1","NA","2","NA","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","3","1","NA","2","1",0,230,0,0,0,1866,1,0,0,0,0,0,0,0,1500,0,1,"6","1","NA","NA","2","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA",,,,,,,,1,1,112010,"1","4",28,"6","1",,"NA"
"2010","EE",1120111,117.439662107804,"NA","2","2010","14","2",1955,"1","2","3","Other","1","NA","3","5","NA","NA","2","NA","3","23","40","NA","NA","3","1","2","NA","NA","1","16","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","2","2","2","2","2","1",0,0,8217,0,0,1147,1,0,0,0,0,0,0,0,0,0,1,"2","1","2","NA","2","NA","4","1","NA","1","NA","NA","NA","NA","NA","NA",,,,,,,,1,1,112011,"1","9",54,"3","1",,"NA"
"2010","EE",1120112,117.439662107804,"NA","2","2010","12","1",1956,"2","2","1","EE","2","NA","3","2","NA","NA","NA","NA","3","83","45","NA","NA","6","1","2","2","NA","NA","19","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","1","3","2","NA","2","NA",0,0,14821,0,0,3216,1,0,0,0,0,0,0,0,0,0,1,"1","1","1","NA","2","2","NA","2","1","1","20","NA","NA","NA","NA","NA",,,,,,,,1,1,112011,"1","3",53,"2","1",,"q"
"2010","EE",1120113,117.439662107804,"NA","2","2010","11","3",1984,"2","1","3","EE","2","NA","3","1","NA","NA","NA","NA","3","52","40","NA","NA","12","1","2","2","NA","4","21","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","2","3","2","NA","2","NA",0,0,8497,0,0,1181,1,0,0,0,0,0,0,0,0,0,1,"3","1","NA","2","2","3","2","NA","1","NA","23","NA","NA","NA","NA","NA",,,,,,,,1,1,112011,"1","3",25,"6","1",,"o"
"2010","EE",1120114,117.439662107804,"NA","1","2010","5","4",1989,"2","1","1","EE","1","3","2","1","NA","2","2","NA","3","NA","NA","NA","NA","NA","NA","2","NA","NA","11","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","1","3","2","1","2","NA",224,0,0,0,0,3593,1,0,0,0,0,0,0,0,0,0,1,"NA","1","NA","NA","NA","2","NA","NA","2","NA","NA","NA","NA","NA","NA","NA",,,,,,,,1,1,112011,"1","5",20,"6","1",,"i"
"2010","EE",1120115,117.439662107804,"NA","2","2010","9","4",1982,"1","1","3","EE","2","3","5","10","NA","2","NA","NA","NA","34","40","NA","NA","NA","NA","NA","NA","NA","10","22","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","2","3","2","NA","2","NA",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"2","1","NA","1","NA","2","4","NA","1","3","15","NA","NA","NA","NA","NA",,,,,,,,1,1,112011,"1","0 - 1",27,"3","1",,"NA"
"2010","EE",1120141,117.439662107804,"NA","1","2010","NA","3",1975,"2","1","2","EE","2","NA","3","10","NA","NA","NA","NA","3","21","40","NA","NA","13","1","1","2","NA","3","15","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","3","2","NA","2","NA",0,0,0,0,0,4649,1,0,0,0,0,0,0,0,17041,0,1,"5","1","2","NA","2","2","2","2","2","NA","3","NA","NA","NA","NA","NA",,,,,,,,1,1,112014,"1","3",34,"7","1",,"NA"
"2010","EE",1120142,117.439662107804,"NA","2","2010","22","2",1974,"1","2","3","EE","2","5","2","5","NA","NA","NA","NA","3","34","35","NA","NA","12","1","2","1","3","2","23","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","2","3","2","NA","2","NA",192,230,0,0,0,2147,1,0,8619,0,0,0,0,0,0,0,1,"4","1","2","NA","2","NA","NA","3","3","1","14","NA","NA","NA","NA","NA",,,,,,,,1,1,112014,"1","7",35,"6","1",,"NA"
"2010","EE",1121131,117.439662107804,"NA","2","NA","7","1",1973,"1","2","1","EE","2","NA","3","3","NA","NA","NA","NA","3","83","NA","NA","NA","8","1","1","2","NA","NA","24","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","2","3","2","NA","2","NA",2092,0,15913,1413,1413,0,1,0,0,0,0,0,0,0,0,0,1,"1","1","2","NA","2","2","NA","2","3","1","NA","NA","NA","NA","NA","NA",,,,,,,,1,1,112113,"1","5",36,"5","1",,"g"
"2010","EE",1121132,117.439662107804,"NA","1","2010","5","1",1974,"2","2","3","EE","2","NA","4","1","NA","1","NA","NA","3","52","40","NA","NA","NA","1","2","2","NA","1","20","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","2","2","2","NA","2","NA",0,0,5140,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"NA","1","3","NA","2","2","NA","NA","1","NA","NA","NA","NA","NA","NA","NA",,,,,,,,1,1,112113,"1","4",35,"7","1",,"h"
"2010","EE",1121191,117.439662107804,"NA","1","2010","6","2",1974,"1","2","3","EE","2","NA","3","1","NA","1","2","NA","3","22","40","NA","3","NA","1","2","NA","NA","10","18","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","2","3","2","NA","2","1",0,0,3194,172,0,0,1,0,0,0,0,0,0,0,0,0,1,"NA","1","NA","NA","NA","NA","2","NA","3","NA","NA","NA","NA","NA","NA","NA",,,,,,,,1,1,112119,"1","7",35,"6","1",,"f"
"2010","EE",1121192,117.439662107804,"NA","2","2010","7","2",1970,"2","2","1","EE","1","NA","3","5","NA","2","2","NA","3","NA","40","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","2","2","2","NA","2","NA",0,0,1366,0,0,0,1,128,0,0,0,0,0,0,0,0,1,"6","1","NA","NA","NA","NA","2","1","2","NA","NA","NA","NA","NA","NA","NA",,,,,,,,1,1,112119,"1","5",39,"6","1",,"NA"
"2010","EE",1121193,117.439662107804,"NA","1","2010","6","3",1991,"1","1","2","EE","1","NA","2","6","NA","1","2","NA","3","NA","NA","NA","NA","NA","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","3","2","NA","2","NA",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"6","1","NA","NA","2","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA",,,,,,,,1,1,112119,"1",,18,"2","1",,"NA"
"2010","EE",1121381,117.439662107804,"NA","1","2010","10","3",1969,"1","2","3","Other","2","5","3","1","NA","1","1","NA","3","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","2","3","1","NA","2","NA",0,0,0,0,0,3258,1,0,0,0,0,0,0,0,0,0,1,"4","1","NA","NA","2","2","NA","NA","1","NA","NA","NA","NA","NA","NA","NA",,,,,,,,1,1,112138,"1","7",40,"7","1",,"f"
"2010","EE",1121382,117.439662107804,"NA","1","2010","18","2",1965,"2","2","1","Other","1","NA","3","5","NA","2","2","1","3","71","NA","NA","NA","NA","1","2","NA","NA","NA","20","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","3","2","NA","2","NA",0,0,0,0,0,4904,1,0,385,0,0,0,0,0,0,0,1,"1","1","2","1","NA","NA","4","NA","3","1","3","NA","NA","NA","NA","NA",,,,,,,,1,1,112138,"1","8",44,"2","1",,"NA"
"2010","EE",1121383,117.439662107804,"NA","1","2010","39","3",1991,"1","1","3","EE","1","NA","2","6","NA","1","2","NA","NA","52","NA","NA","NA","NA","1","NA","NA","NA","NA","20","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","2","3","2","NA","1","NA",0,0,0,0,0,0,1,0,362,0,0,0,0,0,0,109,1,"6","NA","1","NA","2","2","4","NA","NA","NA","NA","NA","NA","NA","NA","NA",,,,,,,,1,1,112138,"1",,18,"2","1",,"NA"
"2010","EE",1121571,117.439662107804,"NA","2","2010","5","2",1938,"2","4","3","EE","2","NA","3","7","NA","1","NA","NA","3","42","NA","NA","NA","NA","1","2","NA","NA","NA","19","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","2","3","2","NA","2","NA",0,0,0,0,0,0,1,0,0,0,0,3414,0,0,0,0,1,"NA","1","NA","NA","NA","NA","NA","NA","NA","NA","52","NA","NA","NA","NA","NA",,,,,,,,1,1,112157,"1","9",71,"8","1",,"NA"
"2010","EE",1121572,117.439662107804,"NA","2","2010","7","4",1965,"1","2","1","EE","2","NA","5","1","NA","NA","NA","NA","1","12","40","NA","NA","5","1","2","2","NA","NA","18","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","2","3","2","NA","2","NA",0,0,26708,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"5","NA","2","NA","2","NA","2","NA","1","2","7","NA","NA","NA","NA","NA",,,,,,,,1,1,112157,"1","7",44,"2","1",,"f"
"2010","EE",1121573,117.439662107804,"NA","1","2010","29","1",1969,"2","5","2","EE","2","NA","5","1","NA","1","2","NA","3","83","NA","NA","NA","12","1","2","NA","NA","NA","19","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4","2","2","2","NA","2","NA",0,0,3255,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"5","1","NA","NA","2","2","2","1","1","NA","27","NA","NA","NA","NA","NA",,,,,,,,1,1,112157,"1","2",40,"6","1",,"p"
"2010","EE",1121574,117.439662107804,"NA","1","2010","3","4",1991,"2","1","1","EE","2","NA","2","6","NA","NA","NA","NA","2","72","NA","NA","NA","NA","NA","NA","NA","NA","11","20","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","2","3","2","NA","2","NA",0,0,0,0,0,533,1,268,0,0,0,0,0,0,0,0,1,"6","NA","NA","NA","2","NA","1","NA","1","2","NA","NA","NA","NA","NA","NA",,,,,,,,1,1,112157,"1",,18,"5","1",,"NA"
"2010","EE",1121761,117.439662107804,"NA","1","2010","9","4",1958,"1","2","1","EE","2","NA","5","3","NA","1","NA","NA","3","12","40","NA","NA","12","1","2","2","NA","NA","17","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","2","3","2","NA","1","NA",3835,0,0,0,0,5839,1,0,19792,0,0,0,0,0,0,0,1,"NA","1","1","NA","2","4","2","2","1","NA","3","NA","NA","NA","NA","NA",,,,,,,,1,1,112176,"1","0 - 1",51,"6","1",,"l-n"
"2010","EE",1121762,117.439662107804,"NA","1","2010","25","3",1959,"2","1","3","EE","2","NA","3","1","NA","1","2","NA","3","74","40","NA","NA","NA","1","2","2","NA","NA","26","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","1","3","2","NA","1","NA",0,221,4137,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"NA","1","1","NA","1","2","NA","2","NA","NA","12","NA","NA","NA","NA","NA",,,,,,,,1,1,112176,"1","0 - 1",50,"2","1",,"r-u"
"2010","EE",1121763,117.439662107804,"NA","2","2010","7","1",1982,"2","2","3","EE","2","5","5","1","NA","NA","NA","NA","3","52","40","NA","NA","13","1","1","2","NA","NA","17","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","3","2","NA","2","NA",19,0,13820,213,213,2687,1,0,0,0,0,0,0,0,0,0,1,"NA","1","NA","NA","2","NA","2","2","2","2","29","NA","NA","NA","NA","NA",,,,,,,,1,1,112176,"1","5",27,"6","1",,"r-u"
"2010","EE",1121764,117.439662107804,"NA","1","2010","10","3",1985,"1","1","1","EE","2","NA","5","5","NA","NA","2","NA","NA","71","NA","NA","6","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","3","2","NA","2","NA",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,203,1,"6","1","2","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA",,,,,,,,1,1,112176,"1","2",24,"7","1",,"NA"
"2010","EE",1121765,117.439662107804,"NA","2","2010","1","3",1989,"1","1","3","EE","2","NA","2","6","NA","2","2","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4","2","3","2","NA","2","NA",0,0,0,0,0,2639,1,0,0,0,0,0,0,0,0,0,1,"6","1","NA","2","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,,,,,,,1,1,112176,"1",,20,"6","1",,"NA"
"2010","EE",1121921,117.439662107804,"NA","2","2010","14","4",1981,"1","1","3","EE","2","NA","5","1","NA","1","NA","NA","3","71","40","NA","NA","NA","NA","1","1","NA","NA","19","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","1","3","2","NA","2","NA",0,383,10276,38,0,1131,1,0,172,0,0,0,0,0,0,110,1,"3","1","2","NA","2","2","2","1","2","NA","NA","NA","NA","NA","NA","NA",,,,,,,,1,1,112192,"1","4",28,"7","1",,"l-n"
"2010","EE",1121922,117.439662107804,"NA","2","2010","11","1",1976,"2","2","3","Other","2","NA","3","2","NA","2","2","NA","NA","NA","NA","NA","NA","NA","1","2","NA","NA","1","16","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","3","2","NA","2","NA",0,1150,259,9,0,0,1,0,0,0,0,0,0,0,0,0,1,"6","1","NA","NA","NA","2","NA","NA","3","NA","26","NA","NA","NA","NA","NA",,,,,,,,1,1,112192,"1","9",33,"2","1",,"g"
"2010","EE",1121923,117.439662107804,"NA","1","2010","36","3",1942,"2","2","1","EE","2","NA","2","7","NA","1","NA","NA","3","41","20","NA","NA","NA","1","2","NA","NA","NA","20","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4","2","3","2","NA","2","1",0,0,0,0,0,0,1,0,0,0,0,3528,0,0,0,0,1,"NA","1","NA","NA","NA","2","NA","2","1","NA","22","NA","NA","NA","NA","NA",,,,,,,,1,1,112192,"1","6",67,"NA","1",,"NA"
"2010","EE",1121924,117.439662107804,"NA","1","2010","10","2",1940,"1","2","1","Other","2","NA","3","7","NA","NA","NA","NA","3","12","40","NA","NA","13","1","2","2","NA","NA","15","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","2","3","2","NA","2","NA",0,0,0,0,0,2710,1,0,0,0,0,5245,0,0,0,0,1,"5","1","NA","1","NA","NA","NA","2","1","1","NA","NA","NA","NA","NA","NA",,,,,,,,1,1,112192,"1","7",69,"2","1",,"NA"
"2010","EE",1121961,117.439662107804,"NA","2","2010","12","2",1975,"2","2","3","EE","1","NA","3","10","NA","1","2","1","3","13","NA","NA","NA","NA","1","NA","NA","NA","NA","20","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4","2","3","2","NA","2","NA",0,0,177,19,0,0,1,0,0,0,0,0,0,0,0,0,1,"5","2","1","NA","NA","4","NA","2","1","2","NA","NA","NA","NA","NA","NA",,,,,,,,1,1,112196,"1","2",34,"2","1",,"NA"
"2010","EE",1121962,117.439662107804,"NA","2","2010","6","3",1976,"1","1","1","EE","2","NA","5","1","NA","NA","1","NA","NA","13","80","NA","NA","13","1","2","2","1","NA","21","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","1","3","2","NA","2","NA",192,0,12212,416,0,0,1,0,0,0,0,0,0,0,0,0,1,"5","1","NA","NA","2","2","2","NA","1","1","10","NA","NA","NA","NA","NA",,,,,,,,1,1,112196,"1","2",33,"6","1",,"o"
"2010","EE",1122901,117.439662107804,"NA","2","2010","21","2",1973,"1","1","3","Other","2","NA","3","1","NA","NA","NA","NA","3","71","45","NA","NA","12","1","NA","NA","NA","4","20","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","2","3","NA","NA","2","NA",0,0,13366,149,0,0,1,0,0,0,0,0,0,0,0,136,1,"5","1","2","NA","NA","4","2","NA","NA","1","18","NA","NA","NA","NA","NA",,,,,,,,1,1,112290,"1","8",36,"2","1",,"b-e"
"2010","EE",1122902,117.439662107804,"NA","2","2010","11","2",1973,"2","1","2","EE","2","NA","3","1","NA","1","NA","NA","3","23","NA","NA","NA","15","1","2","NA","NA","NA","22","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4","2","3","2","NA","2","NA",0,0,3119,146,0,1029,1,0,0,0,0,0,0,0,0,0,1,"1","NA","NA","3","2","NA","2","2","2","NA","7","NA","NA","NA","NA","NA",,,,,,,,1,1,112290,"1","2",36,"2","1",,"l-n"
"2010","EE",1122903,117.439662107804,"NA","1","2010","6","1",1991,"1","1","2","EE","2","3","1","6","NA","2","2","1","NA","93","NA","NA","NA","NA","1","NA","NA","NA","NA","16","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","2","2","NA","1","NA",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"6","1","1","NA","NA","NA","NA","2","3","NA","NA","NA","NA","NA","NA","NA",,,,,,,,1,1,112290,"1",,18,"2","1",,"NA"
"2010","EE",1122911,117.439662107804,"NA","1","2010","3","4",1967,"2","5","2","EE","2","NA","3","1","NA","NA","NA","NA","1","72","50","NA","NA","12","1","2","2","NA","NA","18","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","2","3","2","NA","2","NA",0,0,7139,129,0,0,1,0,136,0,0,0,0,0,0,0,1,"5","NA","2","NA","2","NA","NA","2","1","NA","29","NA","NA","NA","NA","NA",,,,,,,,1,1,112291,"1","8",42,"6","1",,"b-e"
"2010","EE",1122912,117.439662107804,"NA","2","2010","14","2",1956,"1","2","3","EE","2","NA","5","8","NA","1","2","NA","3","51","NA","NA","NA","NA","2","2","NA","NA","NA","18","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","1","2","2","NA","2","NA",0,0,0,0,0,0,1,0,0,0,0,0,0,0,2256,0,1,"NA","NA","NA","2","2","NA","2","2","1","3","NA","NA","NA","NA","NA","NA",,,,,,,,1,1,112291,"1","9",53,"2","1",,"NA"
"2010","EE",1122914,117.439662107804,"NA","1","2010","8","2",1988,"2","1","1","EE","1","NA","2","10","NA","2","2","NA","NA","22","30","NA","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","2","3","2","NA","2","NA",383,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"6","2","NA","NA","2","4","NA","3","2","NA","2","NA","NA","NA","NA","NA",,,,,,,,1,1,112291,"1",,21,"2","1",,"NA"
"2010","EE",1123191,117.439662107804,"NA","2","2010","9","3",1968,"2","1","3","EE","2","NA","4","2","NA","1","2","NA","3","34","NA","NA","NA","NA","1","2","2","NA","NA","17","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4","2","1","2","NA","2","NA",0,0,4508,0,0,1515,1,0,0,0,0,0,0,0,0,0,1,"NA","1","NA","NA","NA","2","NA","NA","1","NA","48","NA","NA","NA","NA","NA",,,,,,,,1,1,112319,"1","3",41,"5","1",,"h"
"2010","EE",1123192,117.439662107804,"NA","1","2010","9","4",1967,"1","1","1","EE","2","NA","3","5","NA","1","1","NA","1","92","NA","NA","NA","NA","1","2","1","NA","NA","28","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","2","2","NA","2","NA",0,0,2078,0,0,5895,1,0,0,0,399,0,0,0,0,0,1,"5","1","NA","1","NA","4","2","NA","2","NA","NA","NA","NA","NA","NA","NA",,,,,,,,1,1,112319,"1","8",42,"6","1",,"NA"
"2010","EE",1123193,117.439662107804,"NA","NA","2010","4","1",1987,"1","1","1","EE","2","5","3","2","NA","1","2","NA","2","NA","NA","NA","NA","6","NA","2","NA","NA","6","22","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","1","2","NA","2","1",0,0,1435,55,0,2218,1,0,0,0,0,0,0,0,0,0,1,"NA","1","NA","NA","NA","NA","NA","2","1","NA","NA","NA","NA","NA","NA","NA",,,,,,,,1,1,112319,"1","3",22,"6","1",,"l-n"
"2010","EE",1123194,117.439662107804,"NA","2","2010","8","3",1992,"1","1","1","EE","2","NA","2","6","NA","NA","NA","NA","3","51","40","NA","NA","NA","1","2","NA","NA","NA","22","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4","2","2","2","NA","2","NA",0,0,3417,138,0,0,1,0,0,0,0,0,0,0,0,0,1,"4","1","3","NA","2","NA","2","2","NA","NA","NA","NA","NA","NA","NA","NA",,,,,,,,1,1,112319,"1",,17,"2","1",,"NA"
"2010","EE",1123331,117.439662107804,"NA","2","2010","6","2",1984,"1","1","1","EE","2","5","3","6","NA","NA","NA","NA","3","41","NA","NA","NA","NA","1","NA","NA","NA","NA","22","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","1","3","2","NA","2","NA",0,0,0,0,0,0,1,0,0,0,0,0,0,0,632,0,1,"6","1","NA","NA","NA","NA","NA","NA","NA","NA","35","NA","NA","NA","NA","NA",,,,,,,,1,1,112333,"1",,25,"5","1",,"NA"
"2010","EE",1123332,117.439662107804,"NA","1","2010","10","3",1964,"2","2","1","EE","1","NA","5","1","NA","NA","NA","NA","3","71","40","NA","NA","11","1","2","2","NA","NA","18","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","2","3","2","NA","2","NA",134,0,10896,0,0,846,1,0,0,0,0,0,0,0,0,0,1,"3","1","NA","NA","2","2","2","1","1","NA","3","NA","NA","NA","NA","NA",,,,,,,,1,1,112333,"1","2",45,"2","1",,"p"
"2010","EE",1123333,117.439662107804,"NA","2","2010","4","3",1960,"1","5","3","Other","2","NA","3","1","NA","1","2","NA","3","51","NA","NA","NA","3","1","2","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4","1","3","2","NA","2","NA",0,0,3639,0,0,2879,1,0,0,0,0,0,0,0,0,0,1,"4","1","1","NA","2","NA","2","NA","1","NA","NA","NA","NA","NA","NA","NA",,,,,,,,1,1,112333,"1","7",49,"2","1",,"b-e"
"2010","EE",1123334,117.439662107804,"NA","1","2010","5","4",1981,"2","1","1","EE","2","NA","5","1","NA","NA","NA","NA","3","41","40","NA","NA","12","1","2","1","NA","NA","23","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","1","3","2","NA","2","NA",0,0,12777,1168,0,3189,1,0,0,0,0,0,0,0,0,0,1,"1","1","NA","NA","NA","4","4","NA","1","2","38","NA","NA","NA","NA","NA",,,,,,,,1,1,112333,"1","3",28,"2","1",,"l-n"
"2010","EE",1123335,117.439662107804,"NA","1","2010","2","2",1983,"1","1","1","EE","2","NA","2","1","NA","NA","NA","NA","3","21","45","NA","NA","12","1","2","2","NA","NA","20","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","3","2","NA","2","NA",0,0,10430,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"NA","1","NA","NA","NA","NA","2","2","NA","1","1","NA","NA","NA","NA","NA",,,,,,,,1,1,112333,"1","7",26,"2","1",,"f"
"2010","EE",1123341,117.439662107804,"NA","2","2010","11","1",1956,"1","2","3","Other","2","NA","3","5","NA","1","NA","NA","3","23","NA","NA","NA","NA","1","2","NA","NA","1","20","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","3","2","NA","2","NA",0,0,0,0,0,3567,1,0,4008,0,0,0,0,0,0,0,1,"4","NA","NA","NA","2","2","NA","2","NA","NA","53","NA","NA","NA","NA","NA",,,,,,,,1,1,112334,"1","8",53,"2","1",,"NA"
"2010","EE",1123342,117.439662107804,"NA","1","2010","5","1",1959,"2","5","3","EE","2","NA","5","1","NA","1","2","NA","3","NA","NA","NA","NA","NA","1","2","NA","NA","NA","21","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","1","3","2","NA","2","NA",0,383,2678,0,0,0,1,96,224,0,0,0,0,0,0,0,1,"5","NA","NA","NA","2","NA","2","2","NA","NA","33","NA","NA","NA","NA","NA",,,,,,,,1,1,112334,"1","2",50,"2","1",,"o"
"2010","EE",1123343,117.439662107804,"NA","1","2010","3","4",1989,"2","1","3","EE","2","NA","3","1","NA","1","2","NA","3","93","NA","NA","NA","NA","1","2","NA","NA","NA","18","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","3","2","NA","2","NA",0,0,3454,122,0,2185,1,0,0,0,0,0,0,122,0,0,1,"NA","1","NA","NA","2","NA","4","NA","1","NA","33","NA","NA","NA","NA","NA",,,,,,,,1,1,112334,"1",,20,"7","1",,"b-e"
