"HB010","HB020","HB030","HB050","HB060","HB100","HY010","HY020","HY022","HY023","HY030N","HY081N","HY100N","HY131N","HY145N","HY170N","HY030G","HY040G","HY050G","HY060G","HY070G","HY080G","HY081G","HY090G","HY100G","HY110G","HY120G","HY130G","HY131G","HY140G","HY170G","HS011","HS021","HS031","HS040","HS050","HS060","HS070","HS080","HS090","HS100","HS110","HS120","HS130","HS140","HS150","HS160","HS170","HS180","HS190","HH010","HH021","HH030","HH040","HH050","HH060","HH061","HH070","HH071","HH081","HH091","HD080","HD100","HD110","HD120","HD140","HD150","HD160","HD170","HD180","HD190","HD200","HD210","HD220","HD240","HX010","HX040","HX050","HX060","HX070","HX080","HX090","HX120"
"2013","EE",82637,"2","2013","14",17250,3535,0,0,,,,,,,,0,58,0,0,0,,1,,0,191,0,,13523,,"3","3","NA","2","1","1","1","1","1","1","1","5","3000","2","2","2","2","2","2","4","4","3","2","1","NA","NA","793.69","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",2,,,,,
"2013","EE",82638,"2","2013","27",22749,19510,0,0,,,,,,,,0,0,0,0,0,,9,,0,0,0,,3239,,"NA","3","NA","1","1","1","1","1","1","1","1","5","2500","3","3","2","2","2","2","4","1","5","2","1","NA","NA","229.5","215","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",2,,,,,
"2013","EE",82640,"1","2013","18",29097,26703,0,0,,,,,,,,0,0,0,0,0,,27,,0,13,0,,2380,,"3","3","NA","1","1","1","1","1","1","1","1","4","1500","2","2","2","2","2","2","2","2","6","1","1","NA","NA","106.6","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",1.8,,,,,
"2013","EE",82650,"1","2013","29",25875,24217,0,0,,,,,,,,0,11722,0,0,0,,0,,0,0,0,,1658,,"3","3","NA","1","1","1","1","1","1","1","1","3","3000","1","2","2","2","2","2","2","1","5","2","1","NA","NA","229.5","147","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",1.8,,,,,
"2013","EE",82690,"1","2013","25",24330,18044,0,0,,,,,,,,0,0,0,0,0,,0,,0,166,0,,6119,,"NA","3","NA","1","1","1","1","1","1","1","3","3","1000","2","3","2","2","2","2","4","2","2","2","1","NA","NA","53","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",2,,,,,
"2013","EE",82691,"1","2013","15",25606,25596,0,0,,,,,,,,0,1061,0,0,0,,11,,0,0,0,,10,,"3","3","NA","1","1","1","1","1","1","1","1","4","1500","1","2","2","2","2","2","4","1","5","2","1","NA","NA","330.5","156","1","1","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",2,,,,,
"2013","EE",82698,"2","2013","11",7928,5288,0,0,,,,,,,,0,319,0,0,0,,0,,0,37,0,,2604,,"3","3","NA","2","1","1","1","1","1","1","1","3","4000","2","3","2","2","2","2","4","2","3","1","1","NA","NA","386","NA","1","1","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",1.8,,,,,
"2013","EE",82724,"1","2013","7",24380,22243,0,0,,,,,,,,0,602,0,0,0,,2,,0,2,0,,2135,,"3","3","3","1","1","1","1","1","1","1","1","3","3000","2","2","2","2","2","2","4","1","5","2","1","NA","NA","402","202","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",2,,,,,
"2013","EE",82754,"2","2013","26",11647,7464,0,0,,,,,,,,0,0,0,0,0,,0,,0,19,0,,4164,,"3","3","NA","1","1","1","1","1","1","1","1","4","1500","3","NA","2","2","2","2","4","3","3","1","1","NA","NA","707","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",1.8,,,,,
"2013","EE",82755,"1","2013","23",7766,7699,0,0,,,,,,,,0,0,735,0,0,,0,,0,1,0,,67,,"NA","3","NA","2","1","1","1","1","1","1","1","4","1200","2","NA","1","2","2","1","NA","2","5","2","1","NA","NA","305.64","141","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",2,,,,,
"2013","EE",82779,"2","2013","21",47064,40618,4791,4791,,,,,,,,4791,138,0,0,0,,194,,0,43,0,,6403,,"NA","3","NA","1","1","1","1","1","1","1","1","3","3000","1","NA","2","2","2","2","3","2","2","2","1","NA","NA","158","66","1","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",2,,,,,
"2013","EE",82787,"2","2013","5",13710,11418,0,0,,,,,,,,0,214,0,0,0,,0,,0,0,0,,2292,,"NA","3","3","1","1","1","1","1","1","1","1","4","900","2","NA","2","2","2","2","1","1","6","2","1","NA","NA","278","247","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",2,,,,,
"2013","EE",82804,"2","2013","25",50411,45333,0,0,,,,,,,,0,0,0,0,0,,1,,0,176,0,,4902,,"3","3","NA","2","1","1","1","1","1","1","1","2","1500","2","2","2","2","2","2","4","2","6","2","1","NA","NA","793.69","244","1","1","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",2,,,,,
"2013","EE",82811,"2","2013","17",34611,31761,0,0,,,,,,,,0,2904,0,0,0,,0,,0,36,0,,2814,,"3","3","3","1","1","1","1","1","1","1","1","5","1800","2","2","2","2","2","2","4","2","6","2","1","NA","NA","294.13","244","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",2,,,,,
"2013","EE",82855,"2","2013","33",47830,44647,0,0,,,,,,,,0,0,0,0,0,,0,,0,492,0,,2691,,"3","3","3","1","1","1","1","1","1","1","1","6","1500","1","NA","2","2","1","2","1","1","4","2","1","NA","NA","290","233","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",2,,,,,
"2013","EE",82871,"2","2013","18",539,-1200,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,1739,,"3","3","NA","1","1","1","1","1","1","1","1","6","250","2","1","2","2","2","2","4","1","4","2","1","NA","NA","603","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",1.8,,,,,
"2013","EE",82924,"1","2013","14",13377,12184,0,0,,,,,,,,0,112,0,0,0,,7,,0,3,0,,1191,,"NA","3","3","1","1","1","1","3","1","1","1","3","NA","2","NA","2","1","2","2","4","2","3","2","1","NA","NA","156","129","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",2,,,,,
"2013","EE",82985,"2","2013","13",14603,12602,0,0,,,,,,,,0,0,0,0,0,,0,,0,366,0,,1636,,"1","3","3","1","2","1","1","1","1","3","1","5","1500","1","NA","1","2","2","2","4","2","3","2","1","NA","NA","420.2","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",2,,,,,
"2013","EE",82990,"1","2013","17",18330,18311,0,0,,,,,,,,0,7548,0,0,0,,0,,0,0,0,,19,,"3","3","3","1","1","1","1","1","1","1","3","3","1500","3","NA","2","2","2","2","2","2","3","2","1","NA","NA","512.39","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",2,,,,,
"2013","EE",83003,"2","2013","13",13423,9319,0,0,,,,,,,,0,301,0,0,0,,0,,0,348,0,,3756,,"3","NA","3","1","1","1","1","1","1","1","1","6","1400","NA","1","2","2","2","2","4","2","3","2","1","NA","NA","603","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",1.8,,,,,
"2013","EE",83016,"1","2013","15",40443,35147,0,0,,,,,,,,0,18309,0,0,0,,0,,0,128,0,,5168,,"3","3","NA","1","1","1","1","1","1","1","1","4","2500","3","2","2","2","2","2","2","2","4","2","1","NA","NA","53","224","1","3","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",2,,,,,
"2013","EE",83044,"1","2013","74",12273,9051,0,0,,,,,,,,0,257,0,0,0,,0,,0,0,0,,3222,,"3","3","3","1","1","1","1","1","1","1","1","4","1000","3","NA","2","2","1","2","4","1","3","1","1","NA","NA","294.13","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",2,,,,,
"2013","EE",83114,"2","2013","5",39903,38530,0,0,,,,,,,,0,267,0,0,0,,3,,0,3,0,,1370,,"3","3","NA","1","1","1","1","1","1","1","1","3","1500","2","2","2","2","2","2","1","2","3","2","1","NA","NA","378","434","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",1.8,,,,,
"2013","EE",83138,"1","2013","19",34913,23173,0,0,,,,,,,,0,353,0,0,0,,0,,0,590,0,,11151,,"3","3","3","1","1","1","1","1","1","1","3","4","2300","2","2","2","2","2","2","4","2","4","2","1","NA","NA","222","NA","1","1","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",2,,,,,
"2013","EE",83141,"1","2013","11",12676,11559,0,0,,,,,,,,0,0,0,0,0,,1,,0,42,0,,1074,,"3","3","3","1","1","1","1","1","1","1","1","4","1000","2","2","2","2","2","2","4","1","6","2","1","190","NA","172","336","1","1","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",2,,,,,
"2013","EE",83150,"2","2013","11",50519,44361,0,0,,,,,,,,0,502,0,0,0,,0,,0,79,0,,6078,,"3","3","3","1","1","1","1","1","1","1","1","2","1500","2","2","2","2","1","2","1","2","2","2","1","NA","NA","368","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",2,,,,,
"2013","EE",83220,"2","2013","9",11086,6877,0,0,,,,,,,,0,1427,0,0,0,,2,,0,0,0,,4209,,"3","3","3","1","1","1","1","1","1","1","1","4","2000","2","NA","1","2","2","2","1","1","3","2","1","NA","NA","248.5","696","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",2,,,,,
"2013","EE",83223,"2","2013","20",12289,7161,0,0,,,,,,,,0,131,0,0,0,,0,,0,191,0,,4938,,"NA","3","3","1","1","1","1","3","1","1","1","3","1200","2","NA","2","2","2","2","1","2","3","2","1","NA","NA","242","84","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",1.8,,,,,
"2013","EE",83247,"2","2013","16",17397,8271,0,0,,,,,,,,0,284,0,0,493,,0,,0,0,0,,9125,,"3","3","3","2","1","1","1","1","1","1","1","4","2000","2","2","2","2","2","2","4","2","4","2","1","NA","NA","142","NA","1","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",1.8,,,,,
"2013","EE",83251,"1","2013","14",24502,23699,0,0,,,,,,,,0,177,0,0,0,,0,,0,0,0,,802,,"3","2","3","1","1","1","1","1","1","1","1","3","2000","2","3","2","2","2","2","4","1","4","2","1","150","NA","187.15","147","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",2,,,,,
"2013","EE",83342,"1","2013","19",13946,11750,0,0,,,,,,,,0,0,0,0,0,,242,,0,9,0,,2187,,"3","3","3","2","1","1","1","1","1","1","1","4","2500","2","3","1","2","2","2","2","2","4","2","1","NA","NA","324.6","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",1.8,,,,,
"2013","EE",83360,"2","2013","9",8653,7125,0,0,,,,,,,,0,0,0,0,0,,0,,0,13,0,,1515,,"3","3","NA","1","1","1","1","1","1","1","1","3","700","3","NA","2","2","2","1","2","2","3","2","1","NA","NA","95.51","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",2,,,,,
"2013","EE",83402,"2","2013","30",19837,16898,234,234,,,,,,,,234,74,0,0,0,,16,,0,0,0,,2939,,"3","3","NA","1","1","1","1","1","1","1","3","6","2500","1","NA","2","2","2","2","4","3","4","2","1","NA","NA","205.37","NA","1","1","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",2,,,,,
"2013","EE",83416,"1","2013","13",21277,19038,0,0,,,,,,,,0,64,0,0,0,,0,,0,0,0,,2239,,"3","3","3","1","1","1","1","1","1","1","1","5","450","2","NA","2","2","2","2","4","2","4","2","1","NA","NA","326.81","258","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",2,,,,,
"2013","EE",83454,"1","2013","16",9475,9463,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,2,,9,,"3","3","3","1","1","1","1","1","1","1","1","5","3000","3","2","1","2","2","2","1","1","6","2","1","NA","NA","1014.9","1465","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",1.8,,,,,
"2013","EE",83465,"1","2013","40",6634,6611,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,24,,"3","3","NA","2","1","1","1","1","1","1","1","5","2000","2","2","2","2","2","2","1","1","6","2","1","NA","NA","376","84","1","1","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",2,,,,,
"2013","EE",83466,"2","2013","18",14236,12495,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,1741,,"3","3","NA","1","1","1","1","1","1","1","1","3","2000","3","NA","2","1","2","2","1","2","5","2","1","NA","NA","1014.9","1465","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",2,,,,,
"2013","EE",83537,"2","2013","20",33545,28741,0,0,,,,,,,,0,933,0,0,2675,,0,,0,0,0,,4804,,"3","3","3","1","1","1","1","1","1","3","1","4","1200","2","3","1","2","2","2","2","2","4","2","1","NA","NA","235.3","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",1.8,,,,,
"2013","EE",83579,"2","2013","17",49840,47578,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,2262,,"3","3","NA","1","1","1","1","3","1","1","3","3","2550","3","3","2","2","2","2","4","2","4","2","1","NA","NA","159","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",2,,,,,
"2013","EE",83741,"2","2013","17",25613,25605,0,0,,,,,,,,0,0,0,0,0,,4,,0,8,0,,0,,"NA","3","NA","1","1","2","1","1","1","1","1","5","2500","3","2","2","2","2","2","1","3","4","2","1","NA","NA","289","481","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",2,,,,,
"2013","EE",83754,"1","2013","12",33031,31482,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,1549,,"3","3","NA","2","1","1","1","1","1","1","1","6","2500","2","NA","2","1","2","2","2","5","4","2","1","NA","NA","187.15","NA","1","1","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",1.8,,,,,
"2013","EE",83767,"1","2013","7",18796,18782,0,0,,,,,,,,0,0,0,0,0,,1,,0,0,0,,14,,"2","3","3","1","1","1","1","1","1","1","1","3","1400","2","2","2","2","1","1","4","1","5","2","1","NA","NA","80","NA","1","1","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",2,,,,,
"2013","EE",83770,"1","2013","22",197,-2201,0,0,,,,,,,,0,197,0,0,0,,0,,0,0,0,,2397,,"NA","3","NA","1","1","1","1","1","1","1","1","4","1200","1","2","2","2","2","2","4","2","3","2","1","NA","NA","368","316","1","1","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",1.8,,,,,
"2013","EE",83774,"2","2013","18",22282,20896,0,0,,,,,,,,0,595,0,0,0,,0,,0,0,0,,1385,,"NA","3","3","1","1","1","1","1","1","1","3","5","3000","2","NA","2","2","2","2","4","2","5","2","1","NA","NA","53","696","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",1.8,,,,,
"2013","EE",83784,"1","2013","16",9300,6226,0,0,,,,,,,,0,0,0,0,0,,0,,0,9,0,,3065,,"NA","3","3","1","1","1","1","1","1","1","1","4","1000","1","1","2","2","2","2","4","2","6","2","1","NA","NA","53","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",2,,,,,
"2013","EE",83785,"2","2013","15",21963,19507,0,0,,,,,,,,0,0,0,0,0,,0,,0,16,0,,2440,,"NA","3","3","1","1","1","1","1","1","1","1","4","1500","2","NA","2","2","2","2","1","1","4","1","1","NA","NA","389","481","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",2,,,,,
"2013","EE",83836,"2","2013","12",10165,6466,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,3698,,"NA","3","3","1","1","1","1","1","1","1","1","5","4000","2","2","2","2","2","2","1","1","4","2","1","NA","NA","53","316","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",1.8,,,,,
"2013","EE",83881,"1","2013","26",34315,24302,0,0,,,,,,,,0,226,0,0,0,,0,,0,124,0,,9889,,"3","3","3","1","1","1","1","1","1","1","1","4","1500","2","NA","2","2","2","2","4","1","5","2","1","NA","NA","242","746","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",1.8,,,,,
"2013","EE",83888,"2","2013","8",8381,7850,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,532,,"NA","3","NA","1","1","1","1","1","1","1","1","3","2800","2","1","2","2","2","2","4","1","2","2","1","NA","NA","111","NA","3","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",2,,,,,
"2013","EE",83956,"1","2013","12",26270,22576,0,0,,,,,,,,0,0,0,0,602,,0,,0,0,0,,3693,,"NA","3","NA","1","1","1","1","1","1","1","3","3","1000","2","2","2","2","2","2","3","2","4","2","1","NA","NA","326.81","141","1","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",2,,,,,
"2013","EE",83958,"2","2013","21",14025,12802,0,0,,,,,,,,0,1004,0,0,0,,0,,0,14,0,,1208,,"3","3","3","1","1","1","1","1","1","3","3","5","2500","2","NA","2","2","2","2","4","1","3","1","1","NA","NA","109.1","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",1.8,,,,,
"2013","EE",84003,"1","2013","17",35225,32695,0,0,,,,,,,,0,103,0,0,0,,1,,0,3,0,,2527,,"3","3","3","1","1","2","1","1","1","1","1","4","1500","2","2","2","2","2","2","1","2","2","1","1","NA","NA","368","86","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",2,,,,,
"2013","EE",84011,"2","2013","11",15706,11612,0,0,,,,,,,,0,26,0,0,0,,1,,0,0,0,,4094,,"3","3","NA","2","1","1","1","1","1","1","1","3","2000","2","2","2","2","2","2","4","1","5","2","1","NA","NA","75","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",2,,,,,
"2013","EE",84019,"2","2013","26",18962,16373,0,0,,,,,,,,0,6719,0,0,0,,50,,0,0,0,,2589,,"3","3","3","1","1","1","1","1","1","1","1","3","450","3","3","2","2","2","2","4","2","3","2","1","NA","NA","159","316","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",2,,,,,
"2013","EE",84030,"2","2013","16",14207,13160,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,374,,673,,"NA","3","NA","2","1","1","1","1","1","1","1","4","2500","3","3","2","2","2","2","3","3","6","2","1","NA","NA","148.76","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",1.8,,,,,
"2013","EE",84032,"2","2013","18",40432,39310,0,0,,,,,,,,0,2573,0,0,0,,0,,0,0,0,,1121,,"3","3","3","1","1","1","1","1","1","1","1","2","500","2","NA","2","1","2","2","2","1","4","2","1","NA","NA","244.98","233","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",1.8,,,,,
"2013","EE",84057,"1","2013","15",13143,11827,0,0,,,,,,,,0,777,0,0,0,,5,,0,7,0,,1308,,"3","3","3","1","1","1","1","1","1","1","1","4","2500","3","NA","2","2","2","2","4","2","4","2","1","NA","NA","707","368","1","1","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",1.8,,,,,
"2013","EE",84059,"1","2013","18",20084,18394,0,0,,,,,,,,0,0,0,0,0,,0,,0,34,0,,1656,,"3","3","NA","1","1","1","1","1","1","1","3","6","2500","2","NA","2","2","2","1","1","2","5","2","1","NA","NA","181.45","336","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",2,,,,,
"2013","EE",84064,"2","2013","23",8986,8483,0,0,,,,,,,,0,0,0,0,0,,0,,0,14,0,,489,,"NA","3","NA","1","1","1","1","1","1","1","1","5","700","2","NA","2","1","2","2","1","1","5","2","1","150","NA","389","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",2,,,,,
"2013","EE",84114,"2","2013","11",30034,25937,0,0,,,,,,,,0,6850,0,0,0,,0,,0,167,0,,3931,,"NA","3","NA","2","1","2","1","1","1","1","1","4","2000","2","2","2","2","2","1","4","2","4","2","1","190","NA","213.35","119","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",1.8,,,,,
"2013","EE",84131,"2","2013","22",7932,5539,0,0,,,,,,,,0,527,0,0,0,,0,,300,2,0,,2391,,"NA","3","NA","1","1","1","1","1","1","1","1","4","1500","3","2","1","2","2","2","4","2","4","1","1","NA","NA","248.5","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",1.8,,,,,
"2013","EE",84137,"2","2013","18",9653,7113,0,0,,,,,,,,0,270,0,0,0,,0,,0,37,1118,,1385,,"3","3","NA","1","1","1","1","1","1","1","1","3","1500","2","2","2","2","2","2","4","2","6","2","1","NA","NA","159","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",1.8,,,,,
"2013","EE",84144,"2","2013","17",10010,8061,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,1949,,"3","3","NA","2","1","1","1","1","1","1","1","5","2500","3","3","2","2","2","2","4","2","2","2","1","150","NA","319.12","215","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",2,,,,,
"2013","EE",84158,"2","2013","15",18073,18071,13758,13758,,,,,,,,13758,3127,0,0,0,,0,,0,0,0,,2,,"3","3","3","1","1","1","1","1","1","1","1","4","450","2","2","2","1","2","2","4","1","4","1","1","NA","NA","330.5","156","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",2,,,,,
"2013","EE",84183,"2","2013","15",12184,10102,0,0,,,,,,,,0,0,0,0,0,,0,,0,132,0,,1950,,"3","3","3","1","1","1","1","1","1","1","1","4","1500","2","2","2","2","1","2","2","1","6","2","1","NA","NA","163.45","NA","1","1","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",2,,,,,
"2013","EE",84188,"2","2013","25",18930,16211,0,0,,,,,,,,0,0,0,0,0,,0,,0,82,0,,2638,,"NA","3","3","1","1","2","1","1","1","1","1","2","2500","2","2","2","2","2","2","4","2","5","2","1","NA","NA","142.65","76","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",2,,,,,
"2013","EE",84219,"1","2013","14",24493,22677,0,0,,,,,,,,0,3840,0,0,15014,,26,,12,6,0,,1810,,"3","3","3","1","1","1","1","1","1","1","1","5","1200","2","NA","1","2","2","2","1","3","4","2","1","NA","NA","249","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",1.8,,,,,
"2013","EE",84229,"2","2013","21",37217,27848,0,0,,,,,,,,0,0,0,0,0,,55,,0,0,0,,9369,,"NA","3","NA","2","2","1","1","1","1","1","2","5","1500","2","NA","2","2","2","2","NA","1","5","2","1","NA","NA","140.9","NA","1","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",2,,,,,
"2013","EE",84230,"1","2013","5",29460,23370,0,0,,,,,,,,0,452,0,0,0,,0,,0,0,0,,6091,,"3","3","3","1","1","1","1","1","1","1","1","3","1500","2","NA","1","2","2","2","4","2","3","1","1","NA","NA","364.3","NA","1","3","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",1.8,,,,,
"2013","EE",84232,"1","2013","14",16075,15053,0,0,,,,,,,,0,0,0,0,0,,0,,0,50,0,,973,,"NA","3","3","1","1","1","1","1","1","1","1","5","1500","3","3","2","2","2","2","4","2","4","2","1","NA","NA","246.5","1465","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",2,,,,,
"2013","EE",84236,"1","2013","29",10725,10128,0,0,,,,,,,,0,200,0,0,0,,5,,0,6,109,,482,,"NA","3","3","1","1","1","1","1","1","1","1","4","2000","2","2","2","2","2","2","2","2","2","2","1","NA","NA","294.13","119","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",2,,,,,
"2013","EE",84240,"1","2013","11",26959,23914,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,3045,,"3","3","3","1","1","1","1","1","1","1","1","3","1500","1","3","2","2","2","2","4","2","5","1","1","NA","NA","512.39","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",2,,,,,
"2013","EE",84283,"2","2013","14",15556,15171,0,0,,,,,,,,0,467,0,0,0,,0,,0,0,0,,385,,"3","3","3","1","1","1","1","1","1","1","1","5","1200","2","3","2","2","2","2","4","5","4","2","1","NA","NA","249","215","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",1.8,,,,,
"2013","EE",84312,"2","2013","10",20462,14084,0,0,,,,,,,,0,190,0,0,0,,0,,0,51,0,,6326,,"3","3","NA","2","1","1","1","1","1","1","1","3","2500","2","2","2","2","1","2","4","5","6","2","1","NA","NA","418.86","434","1","1","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",2,,,,,
"2013","EE",84345,"1","2013","12",3608,-583,0,0,,,,,,,,0,0,0,0,0,,12,,0,54,0,,4136,,"NA","3","3","1","1","1","1","1","1","1","3","4","1200","3","NA","2","2","2","2","4","1","5","2","1","NA","NA","1014.9","215","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",1.8,,,,,
"2013","EE",84364,"2","2013","15",13813,13800,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,13,,"NA","3","NA","1","1","2","1","1","1","1","1","4","700","2","NA","2","2","2","2","4","2","2","2","1","NA","NA","80","434","1","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",1.8,,,,,
