"PB010","PB020","PB030","PB040","PB060","PB100","PB110","PB120","PB130","PB140","PB150","PB190","PB200","PB220A","PE010","PE020","PE040","PL030","PL035","PL015","PL020","PL025","PL040","PL050","PL060","PL070","PL072","PL100","PL110","PL120","PL130","PL140","PL150","PL160","PL170","PL180","PL190","PL210A","PL210B","PL210C","PL210D","PL210E","PL210F","PL210G","PL210H","PL210I","PL210J","PL210K","PL210L","PH010","PH020","PH030","PH040","PH050","PH060","PH070","PY020N","PY035N","PY070N","PY010G","PY020G","PY035G","PY050G","PY070G","PY080G","PY090G","PY100G","PY110G","PY120G","PY130G","PY140G","PY200G","PX030","PX040","PX020","PX050","PX010"
"2004","EE",1100722,139.830954169797,"NA","2","2004","15","4",1923,"1","2","3","EE","2","NA","1","5","NA","1","2","NA","NA","7","44","0","0","NA","NA","NA","NA","1","NA","NA","NA","NA","19","6","1","6","1","5","1","6","6","6","1","6","6","4","1","2","2","NA","2","NA",0,0,0,0,0,0,0,0,0,0,1636,0,0,0,0,1,110072,"1",80,"1","15.6466"
"2004","EE",1100723,139.830954169797,"NA","2","2004","25","4",1959,"2","2","1","EE","2","NA","3","3","NA","NA","NA","NA","3","3","NA","12","0","NA","NA","NA","13","1","1","2","NA","NA","21","1","3","1","1","1","1","3","1","1","7","1","1","2","1","3","2","NA","2","NA",0,0,0,4916,0,0,0,0,0,0,0,0,0,0,0,1,110072,"1",44,"3","15.6466"
"2004","EE",1101071,139.830954169797,"NA","2","2004","20","2",1933,"2","4","1","EE","2","NA","1","5","NA","NA","NA","NA","2","4","40","12","0","NA","NA","NA","13","NA","2","2","NA","NA","22","1","4","1","1","1","3","1","1","1","1","1","1","3","2","3","1","NA","1","NA",0,0,0,0,0,0,0,0,0,0,4235,0,0,0,0,1,110107,"1",70,"2","15.6466"
"2004","EE",1101072,139.830954169797,"NA","3","2004","15","4",1969,"1","2","1","EE","2","NA","3","1","NA","NA","NA","NA","3","7","40","12","0","NA","b-e","NA","8","1","2","2","NA","NA","15","1","1","1","8","1","1","1","1","1","1","1","1","2","2","3","2","NA","2","NA",0,0,70,6181,0,0,0,0,0,0,0,0,0,0,0,1,110107,"1",34,"1","15.6466"
"2004","EE",1101073,139.830954169797,"NA","2","2004","35","4",1968,"2","1","2","EE","2","NA","3","1","NA","NA","NA","NA","3","9","40","12","0","NA","b-e","NA","11","1","1","2","NA","NA","22","1","1","1","1","1","1","1","1","1","1","1","1","2","2","3","2","NA","2","NA",0,0,0,8630,0,0,0,0,0,0,0,0,213,0,0,1,110107,"1",35,"4","15.6466"
"2004","EE",1101251,139.830954169797,"NA","2","2004","20","2",1945,"1","2","1","EE","2","NA","3","1","NA","NA","NA","NA","3","8","40","0","0","NA","i","NA","15","1","2","2","NA","NA","20","1","1","1","1","1","1","1","1","1","1","6","1","2","1","3","2","NA","2","NA",0,0,0,2636,0,0,0,0,0,0,0,0,0,0,0,1,110125,"1",58,"4","15.6466"
"2004","EE",1101252,139.830954169797,"NA","1","2004","15","2",1945,"2","5","1","Other","2","NA","4","5","NA","NA","NA","1","NA","7","21","7","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","23","1","7","6","5","6","6","6","1","6","6","6","7","1","1","1","1","NA","2","NA",0,0,0,985,0,0,0,0,0,0,307,0,0,0,0,1,110125,"1",58,"1","15.6466"
"2004","EE",1101253,139.830954169797,"NA","2","2004","15","4",1972,"2","NA","2","EE","2","NA","5","1","NA","NA","NA","NA","3","0 - 1","20","7","0","NA","b-e","NA","14","1","NA","2","NA","NA","18","1","1","1","1","1","1","1","2","1","1","3","1","2","2","3","2","NA","2","NA",0,0,0,3312,0,0,0,0,0,0,0,0,0,0,0,1,110125,"1",31,"3","15.6466"
"2004","EE",1101254,139.830954169797,"NA","3","2004","20","1",1980,"2","1","2","EE","2","NA","3","1","NA","NA","NA","NA","3","8","40","12","0","NA","b-e","NA","13","1","2","2","NA","NA","18","1","1","1","1","1","1","1","3","1","1","1","1","2","2","3","2","NA","2","NA",0,0,160,3613,0,0,0,0,0,0,0,0,69,0,0,1,110125,"1",23,"1","15.6466"
"2004","EE",1101311,139.830954169797,"NA","3","2004","15","1",1959,"1","2","1","EE","2","NA","3","1","NA","NA","NA","NA","3","8","45","12","6","NA","b-e","NA","15","1","1","2","NA","NA","17","1","1","1","1","1","1","1","1","1","1","1","1","2","2","3","2","NA","2","NA",0,230,0,20756,0,0,0,320,0,0,0,1403,351,0,0,1,110131,"1",44,"4","15.6466"
"2004","EE",1101312,139.830954169797,"NA","2","2004","10","3",1961,"2",,"3",,"2","3",,,"NA","2","2","NA","3",,"NA","0","0","NA",,"NA","15","NA","NA","NA","NA","NA","21","8","5","8","5","7","7","7","5","7","7","7","7","2","2","3","2","NA","2","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,110131,"1",42,"3","15.6466"
"2004","EE",1101313,139.830954169797,"NA","2","2004","10","4",1985,"1","1","1","EE","1","3","2","4","NA","1","2","NA","NA",,"NA","12","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","18","7","7","7","7","8","7","7","7","7","7","7","5","2","1","3","2","NA","2","NA",0,166,0,0,0,0,0,0,0,0,0,0,0,0,0,1,110131,"1",18,"1","15.6466"
"2004","EE",1101314,139.830954169797,"NA","2","2004","20","4",1987,"2",,"3",,"2","NA",,,"NA","2","NA","NA","NA",,"NA","0","0","NA",,"NA","NA","NA","NA","NA","NA","NA","NA","7","7","7","7","7","5","8","7","7","5","6","7","2","2","3","2","NA","2","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,110131,"1",16,"3","15.6466"
"2004","EE",1101316,139.830954169797,"NA","3","2004","15","1",1925,"1","2","1","EE","2","NA","3","5","NA","NA","2","NA","3","8","40","0","0","NA","NA","NA","4","1","NA","NA","NA","NA","22","6","6","2","6","6","6","6","1","6","6","6","6","1","1","1","1","NA","2","NA",0,0,0,0,0,0,0,0,0,0,1842,0,0,0,0,1,110131,"1",78,"1","15.6466"
"2004","EE",1101481,139.830954169797,"NA","1","2004","20","4",1972,"1",,"2",,"2","3",,,"NA","1","1","NA","3",,"NA","0","0","NA",,"NA","13","NA","NA","NA","NA","NA","21","8","8","5","7","5","7","7","7","7","7","7","8","2","2","3","1","NA","2","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,110148,"1",31,"1","15.6466"
"2004","EE",1101482,139.830954169797,"NA","3","2004","15","4",1966,"2","NA","3","EE","2","NA","5","8","NA","NA","2","NA","NA","5","NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","1","6","3","7","2","3","6","6","1","7","2","2","1","2","2","NA","1","NA",0,0,192,859,0,0,0,0,0,0,0,0,0,0,0,1,110148,"1",37,"3","15.6466"
"2004","EE",1101483,139.830954169797,"NA","1","2004","25","3",1986,"1","1","3","EE","2","NA","1","4","NA","2","2","1","3",,"NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","7","3","8","7","5","5","5","7","8","8","5","7","2","1","3","1","NA","1","NA",0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,1,110148,"1",17,"4","15.6466"
"2004","EE",1101611,139.830954169797,"NA","1","2004","17","4",1959,"1","NA","3","EE","2","NA","3","1","NA","NA","NA","NA","NA","6","40","12","0","NA","a","NA","13","1","2","2","NA","NA","18","1","1","3","1","1","1","1","1","2","4","1","1","2","1","3","1","NA","2","NA",0,0,0,3792,0,0,0,0,0,0,0,0,0,0,0,1,110161,"1",44,"1","15.6466"
"2004","EE",1101612,139.830954169797,"NA","2","2004","15","1",1962,"2","2","3","EE","2","NA","3","1","NA","NA","NA","NA","1","8","50","12","0","20","a","NA","12","1","2","1","NA","NA","23","1","1","1","1","1","1","1","1","1","1","1","1","2","1","1","2","NA","1","NA",0,0,0,13691,0,192,0,0,0,0,0,0,0,0,0,1,110161,"1",41,"NA","15.6466"
"2004","EE",1101613,139.830954169797,"NA","2","2004","15","2",1984,"1","1","3","Other","1","NA","3","3","NA","NA","2","NA","NA",,"NA","0","0","NA","NA","NA","NA","NA","NA","2","NA","NA","19","6","7","5","6","6","6","2","6","6","6","6","6","5","2","1","2","NA","2","NA",0,0,0,0,0,0,354,0,0,0,0,0,0,0,0,1,110161,"1",19,"3","15.6466"
"2004","EE",1101614,139.830954169797,"NA","2","2004","15","1",1986,"1","1","3","Other","2","5","2","4","NA","NA","2","NA","3",,"NA","0","0","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","7","8","5","8","5","3","5","7","8","7","5","8","2","2","3","2","NA","2","NA",0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,1,110161,"1",17,"1","15.6466"
"2004","EE",1101741,139.830954169797,"NA","1","2004","15","2",1953,"2","2","1","Other","2","NA","2","1","NA","1","2","NA","3","9","NA","0","0","NA","g","NA","1","NA","NA","NA","NA","NA","NA","6","6","6","1","7","6","6","6","7","6","1","5","2","1","3","2","NA","2","6",0,0,0,429,0,0,0,0,0,0,0,0,0,0,0,1,110174,"1",50,"3","15.6466"
"2004","EE",1101742,139.830954169797,"NA","1","2004","15","4",1977,"1",,"3",,"1","5",,,"NA","2","2","1","3",,"NA","0","0","NA",,"NA","NA","NA","NA","NA","NA","NA","NA","7","8","5","8","5","7","5","8","8","7","7","5","2","2","3","2","NA","1","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,110174,"1",26,"4","15.6466"
"2004","EE",1101743,139.830954169797,"NA","3","2004","12","2",1981,"2","1","2","EE","2","NA","2","4","NA","1","2","NA","3",,"NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","22","7","7","6","6","6","3","5","7","1","6","7","6","4","1","3","2","8","2","NA",0,1695,0,0,0,0,597,0,0,0,0,0,0,0,0,1,110174,"1",22,"4","15.6466"
"2004","EE",1101744,139.830954169797,"NA","1","2004","25","4",1982,"2","1","1","EE","1","2","3","4","NA","2","2","NA","NA",,"NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","17","8","7","7","8","7","7","9","5","7","7","7","7","2","2","3","2","NA","2","NA",0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,1,110174,"1",21,"3","15.6466"
"2004","EE",1101745,139.830954169797,"NA","2","2004","10","1",1984,"1","1","3","EE","2","NA","3","4","NA","1","2","NA","NA",,"NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","7","5","7","7","7","7","8","5","5","7","7","8","2","2","2","2","1","2","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,110174,"1",19,"3","15.6466"
"2004","EE",1101746,139.830954169797,"NA","3","2004","30","4",1987,"1",,"1",,"1","3",,,"NA","2","2","NA","3",,"NA","0","0","NA",,"NA","NA","NA","NA","2","NA","NA","17","7","8","7","5","8","3","8","7","5","7","7","8","2","2","3","2","NA","1","NA",0,0,0,0,0,230,0,0,0,0,0,0,0,0,0,1,110174,"1",16,"1","15.6466"
"2004","EE",1101801,139.830954169797,"NA","1","2004","15","3",1948,"1","1","3","EE","1","NA","3","1","NA","NA","NA","NA","3","7","40","12","0","NA","a","NA","15","1","2","2","NA","NA","18","8","1","1","1","1","1","1","1","1","1","1","2","3","1","3","2","NA","2","NA",0,0,0,11488,0,0,0,0,0,0,0,0,0,0,0,1,110180,"1",55,"4","15.6466"
"2004","EE",1101802,139.830954169797,"NA","3","2004","15","4",1949,"2","4","3","Other","2","NA","5","1","NA","NA","NA","NA","3","0 - 1","40","12","0","NA","k","NA","11","1","2","2","NA","NA","19","1","1","1","1","1","1","1","1","2","1","6","1","2","2","3","2","NA","2","NA",0,0,0,2385,0,0,0,0,0,0,0,0,507,0,0,1,110180,"1",54,"3","15.6466"
"2004","EE",1101803,139.830954169797,"NA","3","2004","15","4",1973,"1","2","2","EE","2","NA","3","1","NA","NA","2","NA","3","7","NA","12","0","NA","b-e","NA","13","1","2","2","NA","NA","17","1","1","1","1","2","1","1","2","1","5","1","1","3","1","3","2","NA","2","NA",0,0,0,3262,0,0,0,0,0,0,0,0,0,0,0,1,110180,"1",30,"1","15.6466"
"2004","EE",1101804,139.830954169797,"NA","2","2004","10","3",1980,"2","NA","3","EE","2","NA","3","8","NA","1","1","2","3",,"NA","12","0","NA","NA","NA","NA","1","NA","NA","NA","NA","24","6","6","6","6","7","5","NA","7","7","6","3","6","3","1","3","1","NA","2","NA",0,0,0,150,0,173,0,0,0,0,0,0,0,0,0,1,110180,"1",23,"3","15.6466"
"2004","EE",1102591,139.830954169797,"NA","2","2004","30","1",1964,"1","2","3","Other","1","5","3","3","NA","1","2","NA","NA","8","NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","5","8","5","7","5","8","3","7","7","5","8","5","1","2","3","2","NA","2","NA",0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,1,110259,"1",39,"3","15.6466"
"2004","EE",1102592,139.830954169797,"NA","2","2004","17","2",1966,"2","2","1","EE","1","3","3","8","NA","1","1","NA","2","4","NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","19","7","7","5","8","8","7","5","7","7","7","8","7","2","2","1","2","NA","2","NA",0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,1,110259,"1",37,"3","15.6466"
"2004","EE",1102593,139.830954169797,"NA","1","2004","10","4",1986,"1","1","2","EE","2","NA","2","4","NA","2","2","NA","NA",,"NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","18","5","7","5","7","5","8","7","7","7","7","5","8","2","1","3","2","NA","2","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,110259,"1",17,"3","15.6466"
"2004","EE",1102661,139.830954169797,"NA","2","2004","20","2",1952,"1","2","1","Other","2","NA","3","1","NA","NA","NA","NA","3","8","48","12","0","NA","b-e","NA","15","2","2","2","NA","NA","19","1","1","2","1","1","1","6","1","1","1","1","1","2","2","3","2","NA","1","NA",0,0,0,3187,0,0,0,0,0,0,1050,0,201,0,0,1,110266,"1",51,"4","15.6466"
"2004","EE",1102662,139.830954169797,"NA","2","2004","20","1",1959,"2","NA","1","EE","2","NA","3","1","NA","1","2","NA","3","5","NA","0","0","NA","l-n","NA","NA","NA","NA","NA","NA","NA","18","6","6","9","6","6","6","1","6","1","6","6","1","3","2","2","2","NA","2","NA",0,0,64,1667,0,0,0,0,0,0,0,0,0,0,0,1,110266,"1",44,"1","15.6466"
"2004","EE",1102663,139.830954169797,"NA","2","2004","20","2",1982,"2","1","1","EE","2","NA","3","2","NA","1","2","NA","NA","5","NA","0","0","NA","o","NA","NA","NA","NA","NA","NA","NA","17","1","6","1","6","5","6","6","6","1","1","6","6","3","1","3","2","NA","2","NA",0,0,0,1980,0,0,0,0,0,0,0,0,0,0,0,1,110266,"1",21,"3","15.6466"
"2004","EE",1102664,139.830954169797,"NA","2","2004","35","3",1982,"1","NA","1","EE","2","NA","3","1","NA","NA","NA","NA","3","7","30","12","0","NA","b-e","NA","13","1","1","NA","NA","NA","25","1","1","1","1","1","1","8","1","1","2","1","1","2","2","3","2","NA","2","NA",0,0,0,7220,0,0,0,0,0,0,0,0,0,0,0,1,110266,"1",21,"1","15.6466"
"2004","EE",1102665,139.830954169797,"NA","2","2004","20","4",1984,"2","1","3","EE","1","NA","2","4","NA","2","2","NA","2",,"40","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","7","7","7","8","8","7","3","8","7","7","8","7","1","1","3","2","1","2","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,110266,"1",19,"4","15.6466"
"2004","EE",1103011,139.830954169797,"NA","3","2004","10","3",1933,"2","5","3","EE","2","NA","3","5","NA","NA","NA","NA","NA","9","40","0","0","NA","NA","NA","NA","NA","NA","2","NA","NA","17","5","6","6","6","6","NA","1","6","1","6","6","1","4","1","3","2","NA","2","1",0,160,0,0,0,0,0,0,0,0,1700,0,0,0,0,1,110301,"1",70,"1","15.6466"
"2004","EE",1103012,139.830954169797,"NA","3","2004","18","4",1969,"1","2","1","EE","2","NA","5","1","NA","NA","NA","NA","3","2","70","12","0","NA","l-n","NA","12","1","2","2","NA","NA","18","8","NA","1","1","1","1","1","1","1","1","1","3","3","1","3","2","NA","2","NA",0,0,0,5560,0,0,0,128,0,0,0,0,0,0,0,1,110301,"1",34,"3","15.6466"
"2004","EE",1103013,139.830954169797,"NA","1","2004","15","3",1968,"2","2","3","EE","2","NA","5","1","NA","NA","NA","NA","3","2","40","12","0","NA","b-e","NA","13","1","2","2","NA","NA","20","1","8","1","1","1","1","1","3","1","1","1","1","2","2","3","2","NA","2","NA",0,0,0,9162,0,0,0,128,0,0,0,0,0,0,0,1,110301,"1",35,"1","15.6466"
"2004","EE",1103061,139.830954169797,"NA","2","2004","10","3",1964,"1","2","3","EE","2","NA","5","1","NA","NA","NA","NA","3","5","40","12","0","NA","g","NA","12","1","NA","2","NA","NA","19","1","1","3","1","1","1","1","1","1","1","1","1","3","2","3","2","6","2","NA",1406,0,0,3718,0,0,0,0,0,0,0,0,0,0,0,1,110306,"1",39,"1","15.6466"
"2004","EE",1103062,139.830954169797,"NA","2","2004","20","2",1965,"2","5","2","EE","2","NA","5","1","NA","NA","NA","NA","NA","3","NA","0","6","NA","l-n","NA","NA","1","NA","NA","NA","NA","25","6","6","1","1","6","1","6","5","6","5","1","1","4","1","2","2","NA","2","NA",0,0,0,1634,0,0,0,0,0,0,0,0,0,0,0,1,110306,"1",38,"1","15.6466"
"2004","EE",1103063,139.830954169797,"NA","2","2004","15","4",1985,"1","1","3","EE","1","NA","2","4","NA","2","1","NA","NA",,"NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","18","5","4","7","7","7","5","3","7","8","7","5","7","2","2","3","2","NA","2","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,110306,"1",18,"1","15.6466"
"2004","EE",1103064,139.830954169797,"NA","3","2004","15","3",1985,"1","1","1","EE","2","3","2","4","NA","2","2","NA","NA",,"NA","0","0","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","5","7","7","7","3","8","8","3","7","7","7","8","3","2","3","1","NA","2","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,110306,"1",18,"4","15.6466"
"2004","EE",1103951,139.830954169797,"NA","2","2004","10","1",1937,"1","5","1","EE","2","NA","2","5","NA","1","1","NA","NA","7","NA","4","0","NA","NA","NA","6","NA","NA","NA","NA","NA","20","4","1","1","6","6","7","6","5","1","6","5","5","4","1","2","2","NA","1","NA",0,288,0,0,0,0,0,0,0,0,633,0,0,0,0,1,110395,"1",66,"3","15.6466"
"2004","EE",1103952,139.830954169797,"NA","2","2004","5","2",1936,"2","2","3","Other","2","NA","3","2","NA","1","NA","1","3","0 - 1","40","12","0","NA","l-n","NA","NA","1","2","2","NA","NA","18","1","1","1","1","1","1","1","3","1","2","1","1","3","2","3","2","NA","1","NA",0,479,64,2434,0,0,0,0,0,0,5408,0,0,0,0,1,110395,"1",67,"4","15.6466"
"2004","EE",1103953,139.830954169797,"NA","2","2004","35","1",1962,"2","2","1","EE","2","NA","3","1","NA","NA","2","NA","3","9","48","8","0","NA","h","NA","11","1","2","2","NA","NA","16","1","1","1","5","1","1","1","1","1","1","1","1","2","1","3","2","NA","2","8",0,0,0,3877,0,0,0,0,0,0,0,0,0,0,0,1,110395,"1",41,"4","15.6466"
"2004","EE",1103954,139.830954169797,"NA","2","2004","15","3",1987,"2",,"3",,"1","5",,,"NA","2","2","NA","3",,"NA","0","0","NA",,"NA","NA","NA","NA","NA","NA","NA","NA","7","7","5","7","8","8","7","8","7","8","5","8","3","2","3","2","NA","2","NA",0,288,0,0,0,0,0,0,0,0,0,0,0,0,0,1,110395,"1",16,"1","15.6466"
"2004","EE",1104191,139.830954169797,"NA","2","2004","10","4",1957,"2","4","1","EE","2","NA","5","1","NA","1","2","NA","2","0 - 1","40","0","0","NA","g","NA","NA","1","NA","2","NA","NA","15","6","2","6","6","1","6","6","6","6","1","6","6","3","1","3","2","NA","2","NA",0,0,64,2361,0,0,0,0,0,0,0,0,0,0,0,1,110419,"1",46,"1","15.6466"
"2004","EE",1104192,139.830954169797,"NA","2","2004","10","1",1957,"1","2","1","EE","2","NA","5","1","NA","NA","NA","NA","3","0 - 1","35","0","0","NA","a","NA","13","1","2","2","NA","NA","23","1","1","1","1","2","1","1","6","1","1","1","1","2","1","3","2","NA","2","NA",0,0,0,3764,0,0,0,0,0,0,0,0,0,590,0,1,110419,"1",46,"3","15.6466"
"2004","EE",1104193,139.830954169797,"NA","1","2004","10","2",1981,"1","1","3","EE","2","NA","3","1","NA","NA","1","NA","3","7","40","9","0","10","f","NA","4","1","2","2","NA","NA","17","1","1","1","1","3","1","1","1","1","2","1","3","2","1","3","2","NA","2","NA",0,0,0,5644,0,0,961,0,0,0,0,0,0,0,0,1,110419,"1",22,"3","15.6466"
"2004","EE",1104194,139.830954169797,"NA","3","2004","10","3",1984,"2","1","3","EE","1","5","1","4","NA","2","2","NA","3",,"NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","20","7","7","5","8","7","7","7","7","8","9","7","8","2","2","3","2","1","2","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,110419,"1",19,"3","15.6466"
"2004","EE",1104195,139.830954169797,"NA","2","2004","NA","3",1987,"2",,"3",,"2","NA",,,"NA","2","2","NA","3",,"NA","0","0","NA",,"NA","NA","NA","NA","NA","NA","NA","19","3","7","5","7","7","8","5","7","8","7","8","5","2","1","1","1","NA","2","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,110419,"1",16,"1","15.6466"
"2004","EE",1104196,139.830954169797,"NA","2","2004","25","1",1987,"2",,"3",,"1","3",,,"NA","1","2","NA","3",,"40","0","0","NA",,"NA","NA","NA","NA","NA","NA","NA","21","5","5","7","8","7","7","7","7","7","7","7","3","2","2","2","2","7","2","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,110419,"1",16,"1","15.6466"
"2004","EE",1104841,139.830954169797,"NA","3","2004","15","3",1961,"1","2","3","EE","1","NA","3","1","NA","NA","NA","NA","3","7","40","8","0","NA","b-e","NA","15","1","2","2","NA","NA","23","1","1","6","1","1","1","1","1","1","1","1","1","2","2","3","2","NA","2","NA",0,0,0,5417,0,0,0,0,0,0,0,0,0,0,0,1,110484,"1",42,"3","15.6466"
"2004","EE",1104842,139.830954169797,"NA","1","2004","12","2",1960,"2","2","3","EE","2","NA","4","1","NA","NA","NA","NA","3","3","40","12","0","NA","a","NA","11","1","2","2","NA","NA","18","1","1","1","1","1","1","2","6","1","1","1","6","3","2","3","1","NA","2","NA",0,0,128,4143,0,0,0,0,0,0,0,0,0,0,0,1,110484,"1",43,"1","15.6466"
"2004","EE",1104843,139.830954169797,"NA","2","2004","8","1",1923,"2","4","3","EE","2","NA","3","1","NA","NA","NA","NA","3","3","40","12","0","NA","i","NA","NA","1","NA","NA","NA","NA","18","6","3","6","1","6","6","6","6","6","6","1","6","4","1","2","2","NA","1","NA",0,0,0,1097,0,0,0,0,0,0,842,0,0,0,0,1,110484,"1",80,"4","15.6466"
"2004","EE",1104844,139.830954169797,"NA","2","2004","15","2",1985,"2","1","1","EE","1","3","2","4","NA","1","2","NA","NA",,"NA","0","0","NA","NA","NA","NA","NA","NA","2","NA","NA","19","5","7","7","8","8","5","7","9","7","7","7","7","2","1","3","1","NA","2","NA",0,0,0,0,0,734,0,0,0,0,0,0,0,0,0,1,110484,"1",18,"4","15.6466"
"2004","EE",1104845,139.830954169797,"NA","2","2004","10","2",1987,"1",,"3",,"2","3",,,"NA","2","NA","NA","3",,"NA","0","0","NA",,"NA","1","NA","NA","NA","NA","NA","NA","5","7","7","7","8","7","7","7","5","7","7","7","1","2","3","2","1","1","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,110484,"1",16,"3","15.6466"
"2004","EE",1104901,139.830954169797,"NA","2","2004","15","2",1950,"1","1","1","EE","2","NA","2","1","NA","NA","2","NA","NA","6","NA","0","0","NA","a","NA","NA","1","2","2","NA","NA","19","1","1","6","7","1","2","6","6","6","2","6","6","3","2","2","1","NA","2","1",0,0,0,1735,0,0,0,0,0,0,438,0,0,0,0,1,110490,"1",53,"1","15.6466"
"2004","EE",1104902,139.830954169797,"NA","2","2004","20","4",1956,"2","NA","3","EE","2","NA","4","1","NA","NA","2","NA","2","3","40","12","0","NA","l-n","NA","13","1","2","2","NA","NA","19","1","1","1","1","1","1","1","1","2","1","1","1","2","2","3","2","NA","2","NA",0,0,0,2223,0,0,0,0,0,0,0,0,308,0,0,1,110490,"1",47,"1","15.6466"
"2004","EE",1104903,139.830954169797,"NA","1","2004","45","3",1980,"1","1","NA","EE","2","NA","3","4","NA","2","NA","NA","2",,"NA","0","0","NA","NA","NA","2","NA","NA","NA","NA","NA","17","8","8","5","8","8","5","7","3","7","8","7","7","3","2","3","2","NA","2","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,110490,"1",23,"1","15.6466"
"2004","EE",1105141,139.830954169797,"NA","2","2004","20","4",1957,"1","2","3","Other","2","NA","3","1","NA","NA","NA","NA","3","8","40","5","0","NA","b-e","NA","7","1","2","2","NA","NA","19","1","7","1","2","1","1","1","1","1","1","1","2","3","2","3","2","NA","2","NA",0,0,0,0,0,0,-6283,0,0,628,4356,0,0,0,5236,1,110514,"1",46,"1","15.6466"
"2004","EE",1105142,139.830954169797,"NA","2","2004","10","4",1961,"2",,"1",,"2","5",,,"NA","2","NA","NA","3",,"NA","0","0","NA",,"NA","NA","NA","NA","NA","NA","NA","20","7","7","7","7","5","6","7","7","7","5","7","7","2","2","3","1","NA","2","NA",0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,1,110514,"1",42,"4","15.6466"
"2004","EE",1105143,139.830954169797,"NA","2","2004","20","4",1941,"2","2","1","Other","2","NA","3","5","NA","NA","NA","NA","NA","7","40","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","17","6","6","6","6","1","6","6","6","1","6","6","1","4","1","2","2","NA","1","NA",0,0,0,0,0,0,0,0,0,0,1568,0,0,167,0,1,110514,"1",62,"1","15.6466"
"2004","EE",1105144,139.830954169797,"NA","2","2004","20","2",1981,"1","1","NA","EE","2","5","2","1","NA","1","NA","NA","NA","9","NA","0","0","NA","o","NA","NA","NA","NA","NA","NA","NA","18","5","6","6","7","5","6","1","6","6","6","7","6","4","1","NA","2","NA","2","NA",0,0,0,154,0,0,0,0,0,0,0,0,0,0,0,1,110514,"1",22,"3","15.6466"
"2004","EE",1105145,139.830954169797,"NA","3","2004","10","1",1984,"2","1","3","EE","2","3","2","4","NA","1","2","1","NA",,"NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","7","5","5","7","7","8","7","7","7","5","7","5","2","1","3","2","NA","2","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,110514,"1",19,"1","15.6466"
"2004","EE",1105146,139.830954169797,"NA","2","2004","15","4",1987,"2",,"NA",,"1","NA",,,"NA","1","1","NA","NA",,"NA","0","0","NA",,"NA","NA","NA","NA","NA","NA","NA","NA","7","8","8","7","7","8","8","7","5","7","7","8","3","2","3","2","NA","2","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,110514,"1",16,"1","15.6466"
"2004","EE",1105331,139.830954169797,"NA","2","2004","NA","4",1955,"1","NA","1","Other","2","NA","3","3","NA","1","NA","NA","3","7","48","12","0","NA","NA","NA","NA","1","1","2","NA","NA","21","6","1","1","1","1","1","1","1","2","1","1","1","3","2","3","2","NA","2","NA",0,0,0,0,0,0,3420,0,0,0,0,0,0,0,0,1,110533,"1",48,"3","15.6466"
