"HB010","HB020","HB030","HB050","HB060","HB100","HY010","HY020","HY022","HY023","HY025","HY030N","HY081N","HY100N","HY131N","HY145N","HY170N","HY030G","HY040G","HY050G","HY060G","HY070G","HY080G","HY081G","HY090G","HY100G","HY110G","HY120G","HY130G","HY131G","HY140G","HY170G","HS011","HS021","HS031","HS040","HS050","HS060","HS070","HS080","HS090","HS100","HS110","HS120","HS130","HS140","HS150","HS160","HS170","HS180","HS190","HH010","HH021","HH030","HH040","HH050","HH060","HH061","HH070","HH071","HH081","HH091","HX010","HX040","HX050","HX060","HX070","HX080","HX090","HX120"
"2011","EE",79846,"1","2011","23",63437,63102,0,0,,,,,,,,,0,2067,0,0,10333,,0,,0,8,0,,327,,"3","3","NA","1","1","1","1","1","1","1","1","4","2236.91","3","NA","2","1","1","2","1","2","6","2","1","NA","NA","282.62","36.69","1","1",,"3",1.8,,,,,
"2011","EE",79855,"1","2011","6",23153,20787,0,0,,,,,,,,,0,0,0,0,0,,23,,0,4,369,,1993,,"3","3","3","1","1","1","1","1","1","1","1","4","1600.03","2","NA","2","1","2","2","4","1","3","2","1","NA","NA","255.39","225.16","1","1",,"3",2,,,,,
"2011","EE",79891,"1","2011","15",27799,26850,0,0,,,,,,,,,0,0,396,0,0,,0,,0,7,0,,942,,"3","3","3","1","1","1","1","1","1","1","1","5","1600.03","3","NA","2","1","2","2","3","2","3","2","1","NA","NA","255.39","225.16","1","1",,"3",2,,,,,
"2011","EE",79907,"1","2011","16",23651,23026,0,0,,,,,,,,,0,0,0,0,0,,13,,0,9,0,,616,,"3","3","3","1","1","1","1","1","1","1","1","4","2500.03","2","NA","2","2","2","2","3","1","2","2","1","NA","NA","285.43","58.8","1","1",,"3",2,,,,,
"2011","EE",79928,"1","2011","13",5734,4763,0,0,,,,,,,,,0,0,0,0,0,,108,,0,24,0,,947,,"3","3","NA","1","1","1","1","1","1","1","1","5","1999.99","3","3","2","1","2","1","3","2","5","2","1","NA","NA","207.14","0","1","1",,"3",1.8,,,,,
"2011","EE",79929,"2","2011","26",8429,7837,0,0,,,,,,,,,0,0,0,0,0,,0,,0,10,57,,525,,"2","3","NA","1","1","1","1","1","1","1","1","3","1999.99","2","NA","2","1","1","2","4","2","3","1","1","190.01","NA","219.41","59.12","1","1",,"3",2,,,,,
"2011","EE",79942,"1","2011","14",5714,-4403,0,0,,,,,,,,,0,207,0,0,0,,0,,869,0,0,,10117,,"3","2","NA","1","1","2","1","1","1","1","1","5","1000.03","2","3","2","1","2","2","4","3","3","1","1","NA","NA","112.36","205.8","1","1",,"3",2,,,,,
"2011","EE",79977,"1","2011","34",29776,25794,0,0,,,,,,,,,0,11442,0,0,5260,,0,,0,691,0,,3290,,"3","3","NA","1","1","1","1","1","1","1","1","4","2500.03","3","3","2","2","2","2","4","2","6","2","1","NA","NA","207.14","0","1","1",,"3",2,,,,,
"2011","EE",80000,"2","2011","10",22897,22896,0,0,,,,,,,,,0,358,0,0,0,,26,,0,0,0,,2,,"3","3","3","1","1","2","1","1","1","1","1","5","1000.03","2","3","2","2","2","1","4","2","3","2","1","NA","NA","228.61","87.11","1","1",,"3",2,,,,,
"2011","EE",80042,"1","2011","25",5030,3776,0,0,,,,,,,,,0,35,0,0,0,,0,,0,1253,0,,0,,"3","3","NA","2","1","1","1","1","1","1","1","4","1597.79","2","2","2","2","2","2","4","1","3","2","1","NA","NA","144.12","0","1","1",,"3",1.8,,,,,
"2011","EE",80067,"2","2011","23",30260,20957,0,0,,,,,,,,,0,524,0,0,0,,0,,0,66,0,,9238,,"NA","3","3","1","1","2","1","1","1","1","1","3","1999.99","3","3","2","1","1","2","1","1","5","2","1","NA","NA","178.89","0","1","1",,"3",2,,,,,
"2011","EE",80084,"2","2011","17",9933,9933,0,0,,,,,,,,,0,4423,0,0,0,,0,,0,0,0,,0,,"NA","3","3","2","1","1","1","1","1","1","1","3","1500.01","2","2","2","2","2","2","2","1","5","2","1","NA","NA","202.92","56.56","1","1",,"3",2,,,,,
"2011","EE",80200,"1","2011","30",22595,15386,0,0,,,,,,,,,0,0,0,0,0,,0,,0,7,0,,7202,,"3","3","3","1","1","1","1","1","1","1","1","3","1500.01","2","NA","2","2","2","2","2","2","3","2","1","NA","NA","339.5","0","1","1",,"3",1.8,,,,,
"2011","EE",80201,"2","2011","23",19587,14620,0,0,,,,,,,,,0,187,0,0,0,,1,,0,1,0,,4966,,"NA","3","NA","1","1","1","1","1","1","1","1","4","1150.03","2","NA","2","2","1","2","1","2","6","2","1","NA","NA","55.92","0","1","1",,"3",1.8,,,,,
"2011","EE",80208,"2","2011","29",24806,17482,0,0,,,,,,,,,0,0,0,0,0,,0,,0,301,0,,7022,,"3","3","3","1","1","1","1","1","1","1","1","3","1300.03","3","3","2","1","2","2","2","2","3","2","1","NA","NA","282.62","0","1","1",,"3",2,,,,,
"2011","EE",80234,"2","2011","29",31121,31020,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,101,,"3","3","NA","1","1","1","1","1","1","1","1","5","1597.79","3","2","2","2","2","2","1","5","4","2","1","NA","NA","215.06","0","1","1",,"3",1.8,,,,,
"2011","EE",80252,"2","2011","30",29284,28308,0,0,,,,,,,,,0,222,0,667,0,,0,,0,203,0,,772,,"NA","3","3","1","1","1","1","1","1","1","1","5","510.97","3","NA","2","2","2","2","1","1","3","2","1","NA","NA","202.92","93.89","1","1",,"3",2,,,,,
"2011","EE",80290,"1","2011","15",7445,6817,0,0,,,,,,,,,0,87,0,0,0,,0,,0,1,0,,626,,"NA","3","3","1","1","1","1","1","1","1","1","2","1999.99","2","NA","2","2","2","2","3","5","5","2","1","32.02","NA","111.97","0","1","1",,"3",2,,,,,
"2011","EE",80301,"2","2011","24",26708,24883,0,0,,,,,,,,,0,0,0,0,0,,7,,0,0,0,,1825,,"3","3","NA","1","1","1","1","1","1","1","1","5","1500.01","3","2","2","1","2","1","4","2","3","2","1","NA","NA","255.39","225.16","1","1",,"3",2,,,,,
"2011","EE",80304,"1","2011","27",13345,9352,0,0,,,,,,,,,0,133,0,0,0,,0,,0,5,0,,3989,,"NA","3","NA","1","1","2","1","1","1","1","1","4","1500.01","1","2","2","2","2","2","4","2","5","2","1","NA","NA","106.09","0","1","1",,"3",2,,,,,
"2011","EE",80316,"2","2011","11",16144,12464,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,3680,,"3","3","3","1","1","2","1","1","1","1","1","4","1999.99","3","2","2","2","2","1","2","2","5","2","1","NA","NA","243.38","0","1","1",,"3",2,,,,,
"2011","EE",80329,"2","2011","11",9144,4363,0,0,,,,,,,,,0,0,0,0,0,,0,,0,33,0,,4749,,"NA","3","3","1","1","1","1","1","1","1","1","3","1000.03","2","NA","2","2","2","2","4","2","3","2","1","NA","NA","904.54","222.09","1","1",,"3",1.8,,,,,
"2011","EE",80335,"2","2011","26",4935,1028,0,0,,,,,,,,,0,0,768,0,0,,0,,0,13,0,,3894,,"3","3","NA","1","1","1","1","1","1","1","1","4","1500.01","2","3","2","2","2","2","2","1","5","2","1","NA","NA","180.29","222.09","1","1",,"3",2,,,,,
"2011","EE",80373,"2","2011","7",11668,420,0,0,,,,,,,,,0,81,0,0,74,,0,,0,17,0,,11230,,"NA","3","NA","1","1","1","1","1","1","1","1","5","1200.01","2","NA","2","2","2","2","3","1","6","2","1","NA","NA","146.1","0","1","1",,"3",2,,,,,
"2011","EE",80381,"2","2011","30",20711,19093,0,0,,,,,,,,,0,3145,0,0,0,,0,,0,13,0,,1606,,"NA","3","2","1","1","1","1","1","1","1","2","4","1500.01","3","NA","2","2","2","2","1","1","3","2","1","NA","NA","146.68","0","1","1",,"3",2,,,,,
"2011","EE",80382,"2","2011","21",10685,9655,0,0,,,,,,,,,0,1226,0,0,0,,3,,0,32,0,,998,,"3","3","3","1","1","1","1","1","1","1","1","3","1600.03","3","NA","2","2","2","1","3","1","6","2","1","NA","NA","207.14","193.08","1","1",,"3",2,,,,,
"2011","EE",80405,"2","2011","13",12506,5822,0,0,,,,,,,,,0,318,0,0,2209,,3,,0,14,0,,6671,,"3","3","3","1","1","1","1","1","1","1","1","3","2400.01","2","2","2","2","2","2","1","1","6","2","1","NA","NA","56.31","0","1","1",,"3",2,,,,,
"2011","EE",80441,"1","2011","23",7574,4871,0,0,,,,,,,,,0,357,0,0,0,,0,,0,429,0,,2273,,"3","3","3","1","1","1","1","1","1","1","1","4","1278.23","3","2","2","2","1","2","1","2","2","2","1","NA","NA","134.98","223.56","1","1",,"3",1.8,,,,,
"2011","EE",80473,"2","2011","8",4285,3867,0,0,,,,,,,,,0,1372,0,0,0,,0,,0,8,0,,410,,"3","3","NA","1","1","1","1","1","1","1","1","5","5000","3","NA","2","1","2","1","4","2","3","2","1","NA","NA","339.5","225.16","1","1",,"3",1.8,,,,,
"2011","EE",80483,"1","2011","17",13414,10324,0,0,,,,,,,,,0,0,0,0,0,,0,,0,1207,0,,1884,,"3","3","3","1","1","1","1","1","1","1","1","3","499.98","2","3","2","2","2","2","4","1","4","2","1","NA","NA","215.06","56.56","1","1",,"3",1.8,,,,,
"2011","EE",80504,"1","2011","14",55026,51230,0,0,,,,,,,,,0,2054,0,0,0,,0,,0,244,0,,3552,,"3","3","3","1","1","2","1","1","1","1","1","5","1600.03","2","NA","2","2","2","1","4","2","3","2","1","NA","NA","282.62","264.27","1","1",,"3",2,,,,,
"2011","EE",80583,"1","2011","13",24506,20733,0,0,,,,,,,,,0,3685,0,0,0,,13,,0,0,0,,3774,,"3","3","NA","1","1","1","1","1","1","1","1","5","1600.03","2","NA","2","1","2","2","3","2","4","2","1","NA","NA","99.89","264.27","1","1",,"3",2,,,,,
"2011","EE",80591,"1","2011","12",13519,10800,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,2719,,"NA","3","3","1","1","1","1","1","1","1","1","4","5000","3","NA","2","2","2","2","4","2","3","2","1","NA","NA","207.14","0","1","1",,"3",2,,,,,
"2011","EE",80644,"2","2011","33",5273,-1604,0,0,,,,,,,,,0,114,0,0,0,,0,,0,23,0,,6854,,"3","3","3","1","1","1","1","1","1","1","1","4","2500.03","2","NA","2","2","1","1","1","4","4","2","1","32.02","NA","95.8","0","1","1",,"3",1.8,,,,,
"2011","EE",80661,"2","2011","10",9453,5256,0,0,,,,,,,,,0,0,0,0,0,,0,,0,41,0,,4156,,"NA","3","NA","2","1","1","1","1","1","1","1","3","1999.99","2","NA","2","2","2","2","1","2","2","2","1","NA","NA","180.29","108.52","1","1",,"3",2,,,,,
"2011","EE",80663,"2","2011","18",11834,9494,0,0,,,,,,,,,0,0,269,0,0,,0,,0,90,1932,,318,,"NA","3","3","1","1","1","1","1","1","1","1","3","1597.79","2","2","2","2","2","2","4","2","3","2","1","NA","NA","199.98","0","1","1",,"3",1.8,,,,,
"2011","EE",80686,"2","2011","15",18415,15571,0,0,,,,,,,,,0,0,0,0,6020,,0,,0,0,0,,2845,,"3","3","NA","1","1","1","1","1","1","1","1","4","1600.03","2","NA","2","2","2","1","3","2","3","2","1","NA","NA","285.43","264.27","1","1",,"3",2,,,,,
"2011","EE",80696,"1","2011","17",14161,10637,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,3524,,"3","3","3","1","1","2","1","1","1","1","1","2","700.02","2","3","2","2","2","2","1","5","6","2","1","NA","NA","173.52","153.32","1","1",,"3",2,,,,,
"2011","EE",80701,"2","2011","30",13155,3808,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,9346,,"3","3","NA","1","1","1","1","1","1","1","1","4","5000","2","NA","2","1","1","2","4","2","2","2","1","NA","NA","282.62","167.19","1","1",,"3",1.8,,,,,
"2011","EE",80709,"1","2011","29",12737,11322,0,0,,,,,,,,,0,2689,0,0,0,,0,,0,24,0,,1391,,"NA","3","3","1","1","1","1","1","1","1","2","5","1278.23","1","1","2","2","2","2","3","2","3","1","1","NA","NA","179.21","66.66","1","1",,"3",2,,,,,
"2011","EE",80722,"1","2011","15",19481,18623,0,0,,,,,,,,,0,54,0,0,0,,0,,0,10,0,,848,,"3","3","3","1","1","1","1","3","1","1","3","3","1150.03","2","NA","2","2","2","2","1","1","4","2","1","NA","NA","324.03","0","1","1",,"3",2,,,,,
"2011","EE",80754,"1","2011","12",20281,15956,0,0,,,,,,,,,0,0,0,0,0,,0,,0,7,0,,4318,,"NA","3","3","1","1","1","1","1","1","1","1","4","1150.03","3","3","2","2","2","2","3","2","4","2","1","NA","NA","255.39","167.19","1","1",,"3",2,,,,,
"2011","EE",80761,"2","2011","19",14100,12679,0,0,,,,,,,,,0,325,0,0,0,,0,,0,0,0,,1421,,"NA","3","NA","2","1","1","1","1","1","1","1","4","2500.03","2","3","2","2","2","1","3","5","5","2","1","NA","NA","228.61","192.37","1","1",,"3",2,,,,,
"2011","EE",80780,"2","2011","17",8124,5121,0,0,,,,,,,,,0,0,0,0,0,,4,,0,84,0,,2919,,"3","3","NA","1","1","1","1","1","1","1","1","5","1999.99","3","2","2","1","2","1","4","2","6","2","1","NA","NA","853.99","264.27","1","1",,"3",2,,,,,
"2011","EE",80801,"1","2011","15",13315,7964,0,0,,,,,,,,,0,0,0,0,0,,1,,0,254,0,,5097,,"NA","3","3","2","1","2","1","1","1","1","1","4","1300.03","2","NA","2","2","2","1","4","1","4","1","1","NA","NA","119.96","0","1","1",,"3",2,,,,,
"2011","EE",80827,"2","2011","28",6045,-426,0,0,,,,,,,,,0,106,0,0,0,,0,,0,6,0,,6465,,"NA","3","3","1","1","1","1","1","1","1","1","5","1000.03","3","NA","2","2","2","2","3","5","4","2","1","NA","NA","205.92","0","1","1",,"3",1.8,,,,,
"2011","EE",80838,"2","2011","13",22916,17387,0,0,,,,,,,,,0,0,0,0,0,,0,,0,106,615,,4807,,"NA","3","3","1","1","1","1","1","1","1","1","4","1500.01","2","NA","2","2","2","1","4","2","6","2","1","NA","NA","285.43","479.21","1","1",,"3",1.8,,,,,
"2011","EE",80854,"1","2011","13",20603,18494,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,2109,,"3","3","3","2","1","2","1","1","1","1","3","4","1000.03","2","NA","2","2","2","2","1","1","2","1","1","NA","NA","104.11","0","1","1",,"3",2,,,,,
"2011","EE",80870,"1","2011","9",7202,6740,0,0,,,,,,,,,0,70,0,0,0,,0,,0,0,0,,462,,"3","3","NA","1","1","1","1","1","1","1","1","4","5000","2","3","2","1","2","1","1","2","4","2","1","NA","NA","207.14","264.27","1","1",,"3",1.8,,,,,
"2011","EE",80890,"1","2011","11",11522,9643,0,0,,,,,,,,,0,0,0,0,0,,0,,0,1268,423,,189,,"3","3","NA","1","1","1","1","1","1","1","1","5","1600.03","2","NA","2","2","2","1","2","1","3","2","1","NA","NA","339.5","193.08","1","1",,"3",1.8,,,,,
"2011","EE",80891,"1","2011","13",40056,34382,0,0,,,,,,,,,0,10000,0,0,0,,0,,0,0,0,,5674,,"3","3","3","1","1","1","1","1","1","1","1","3","2500.03","3","NA","2","2","2","1","4","1","5","2","1","NA","NA","207.14","264.27","1","1",,"3",1.8,,,,,
"2011","EE",80930,"1","2011","11",24748,22065,0,0,,,,,,,,,0,440,0,0,0,,4,,0,41,0,,2642,,"3","3","NA","1","1","2","1","1","1","1","1","4","1999.99","3","NA","2","1","2","1","1","1","4","2","1","NA","NA","853.99","264.27","1","1",,"3",1.8,,,,,
"2011","EE",80975,"2","2011","20",26875,24785,0,0,,,,,,,,,0,140,0,0,0,,0,,0,0,0,,2090,,"NA","3","NA","1","1","1","1","1","1","1","3","5","1150.03","2","NA","2","2","2","1","1","1","2","2","1","NA","NA","904.54","244.14","3","1",,"3",2,,,,,
"2011","EE",81018,"1","2011","13",45461,42108,0,0,,,,,,,,,0,0,0,0,0,,0,,0,82,0,,3271,,"3","3","NA","1","1","1","1","1","1","1","1","5","1000.03","2","NA","2","1","2","2","1","1","5","2","1","NA","NA","157.03","223.56","1","1",,"3",2,,,,,
"2011","EE",81044,"1","2011","11",61464,43872,0,0,,,,,,,,,0,0,0,0,210,,0,,0,63,0,,17528,,"NA","3","NA","2","2","2","1","1","3","1","1","2","499.98","1","NA","2","2","2","2","4","1","5","2","1","NA","NA","99.25","0","1","1",,"3",2,,,,,
"2011","EE",81104,"1","2011","11",37784,37243,0,0,,,,,,,,,0,727,0,0,4845,,0,,0,0,0,,540,,"NA","3","3","1","1","1","1","1","1","1","1","4","1000.03","3","3","2","2","2","2","3","1","5","2","1","NA","NA","134.98","0","3","1",,"3",2,,,,,
"2011","EE",81147,"2","2011","20",10478,9078,181,181,,,,,,,,,181,210,0,0,0,,0,,0,0,0,,1399,,"3","3","NA","2","1","2","1","1","1","1","3","3","1500.01","2","2","2","2","1","2","3","1","3","1","1","NA","NA","219.41","109.67","1","1",,"3",2,,,,,
"2011","EE",81152,"2","2011","25",16521,13018,0,0,,,,,,,,,0,0,0,0,0,,0,,0,3503,0,,0,,"3","3","NA","1","1","1","1","1","1","1","1","3","2500.03","3","2","2","2","2","1","4","2","3","2","1","NA","NA","282.62","193.08","1","1",,"3",1.8,,,,,
"2011","EE",81178,"1","2011","16",14883,11771,0,0,,,,,,,,,0,226,0,0,0,,0,,0,39,0,,3073,,"3","3","3","1","1","2","1","1","1","1","1","4","1000.03","2","2","2","2","2","2","4","2","4","2","1","NA","NA","904.54","117.41","1","1",,"3",1.6,,,,,
"2011","EE",81191,"2","2011","22",40849,40811,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,38,,"3","3","3","1","1","2","1","1","1","1","1","3","300","3","1","2","2","2","2","4","2","2","1","1","NA","NA","163.42","0","1","1",,"3",2,,,,,
"2011","EE",81272,"2","2011","22",13352,12580,0,0,,,,,,,,,0,0,0,0,0,,0,,0,1,0,,772,,"NA","3","NA","1","1","2","1","1","1","1","1","4","600","2","1","2","2","2","2","4","4","3","2","1","NA","NA","111.97","110.95","1","1",,"3",2,,,,,
"2011","EE",81279,"2","2011","13",40733,39642,0,0,,,,,,,,,0,249,0,0,0,,1489,,0,190,0,,901,,"NA","3","NA","1","1","1","1","1","1","1","1","5","2500.03","2","3","2","2","2","2","3","5","4","2","1","NA","NA","202.92","0","1","1",,"3",2,,,,,
"2011","EE",81293,"2","2011","7",21296,15876,0,0,,,,,,,,,0,0,0,0,0,,0,,0,98,0,,5323,,"NA","3","NA","1","1","1","1","1","1","1","1","5","2236.91","2","NA","2","1","2","1","3","2","3","2","1","NA","NA","282.62","193.08","1","1",,"3",1.8,,,,,
"2011","EE",81346,"1","2011","28",600,-3154,24,24,,,,,,,,,24,0,0,0,0,,0,,0,30,0,,3725,,"NA","3","3","1","1","1","1","1","1","1","1","4","960.02","3","NA","2","2","2","2","4","2","4","2","1","NA","NA","149.04","93.89","1","1",,"3",1.8,,,,,
"2011","EE",81364,"1","2011","11",21020,18471,0,0,,,,,,,,,0,2821,0,0,0,,0,,0,23,0,,2527,,"3","3","NA","1","1","1","1","1","1","1","1","3","1999.99","3","NA","2","2","2","1","4","2","3","2","1","NA","NA","99.89","167.19","1","1",,"3",2,,,,,
"2011","EE",81379,"2","2011","11",15379,10793,0,0,,,,,,,,,0,0,0,0,0,,3,,0,35,0,,4551,,"3","3","3","1","1","1","1","1","1","1","1","3","1597.79","3","2","2","2","2","1","1","1","4","2","1","NA","NA","228.61","0","1","1",,"3",2,,,,,
"2011","EE",81423,"2","2011","16",8004,-2924,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,10928,,"1","1","3","2","1","1","1","1","1","1","1","2","3300.01","2","3","2","2","2","2","4","1","3","2","1","134.02","NA","125.78","102.77","2","1",,"3",2,,,,,
"2011","EE",81472,"1","2011","23",22269,19736,0,0,,,,,,,,,0,778,0,0,0,,0,,0,71,0,,2462,,"3","3","3","1","1","2","1","1","1","1","1","5","1500.01","3","2","2","2","2","1","1","1","2","2","1","NA","NA","191.29","0","1","1",,"3",1.8,,,,,
"2011","EE",81491,"1","2011","22",6618,3632,0,0,,,,,,,,,0,64,0,0,0,,1,,0,0,0,,2985,,"3","3","3","1","1","1","1","1","1","1","1","5","300","2","3","2","2","2","1","3","2","4","2","1","NA","NA","314.51","0","1","1",,"3",2,,,,,
"2011","EE",81499,"1","2011","16",27207,25620,0,0,,,,,,,,,0,974,0,0,0,,0,,406,4,0,,1583,,"3","3","NA","1","1","1","1","1","1","1","1","5","1999.99","2","3","2","2","2","1","3","1","4","2","1","NA","NA","282.62","225.16","1","1",,"3",1.8,,,,,
"2011","EE",81515,"2","2011","12",16646,11736,0,0,,,,,,,,,0,176,0,0,0,,0,,0,17,0,,4893,,"NA","3","3","1","1","1","1","1","1","1","1","3","1999.99","2","NA","2","2","2","2","3","5","4","2","1","NA","NA","202.92","244.14","1","1",,"3",2,,,,,
"2011","EE",81536,"1","2011","15",28600,26966,0,0,,,,,,,,,0,10286,0,0,0,,2,,0,3,0,,1632,,"3","3","NA","1","1","1","1","1","1","1","1","5","2236.91","2","2","2","2","2","2","4","2","5","2","1","NA","NA","255.39","479.21","1","1",,"3",1.8,,,,,
"2011","EE",81544,"2","2011","15",10618,3629,0,0,,,,,,,,,0,1119,0,0,0,,0,,0,0,0,,6990,,"3","3","NA","1","1","2","1","1","1","1","1","2","1999.99","3","1","2","2","2","2","4","2","4","2","1","NA","NA","557.5","261.27","1","1",,"3",1.8,,,,,
"2011","EE",81570,"2","2011","19",18054,14043,0,0,,,,,,,,,0,0,0,0,0,,1,,0,698,0,,3313,,"3","3","NA","1","1","1","1","1","1","1","1","4","1999.99","2","3","2","2","2","1","3","2","3","2","1","NA","NA","282.62","225.16","1","1",,"3",1.8,,,,,
"2011","EE",81603,"1","2011","15",23686,20953,0,0,,,,,,,,,0,0,0,0,0,,0,,0,60,0,,2673,,"3","3","3","1","1","1","1","1","1","1","1","5","1999.99","2","3","2","2","2","1","4","2","5","2","1","NA","NA","282.62","0","1","1",,"3",2,,,,,
"2011","EE",81607,"2","2011","17",21170,17822,0,0,,,,,,,,,0,0,0,0,0,,0,,0,43,0,,3305,,"NA","3","NA","1","1","1","1","1","1","1","1","5","1500.01","3","3","2","2","2","1","3","2","3","2","1","NA","NA","853.99","167.19","1","1",,"3",1.8,,,,,
"2011","EE",81617,"1","2011","40",30929,21138,0,0,,,,,,,,,0,0,0,0,0,,0,,0,9791,0,,0,,"3","3","3","2","1","1","1","1","1","1","1","5","5000","3","NA","2","2","2","1","4","2","3","2","1","NA","NA","339.5","225.16","1","1",,"3",1.8,,,,,
"2011","EE",81635,"1","2011","11",10709,9066,0,0,,,,,,,,,0,2468,0,0,0,,0,,0,6,0,,1637,,"3","3","3","1","1","1","1","1","1","1","1","5","1150.03","3","NA","2","2","2","2","1","2","3","2","1","NA","NA","853.99","225.16","1","1",,"3",2,,,,,
"2011","EE",81713,"2","2011","20",73543,69053,0,0,,,,,,,,,0,73540,0,0,0,,3,,0,6,0,,4484,,"3","3","NA","1","1","1","1","1","1","1","1","4","5000","2","NA","2","2","2","1","4","2","6","2","1","NA","NA","255.39","264.27","1","1",,"3",1.6,,,,,
"2011","EE",81721,"2","2011","10",701,-1838,0,0,,,,,,,,,0,0,0,0,0,,0,,0,991,0,,1547,,"3","3","NA","1","1","1","1","1","1","1","1","5","2236.91","3","3","2","1","2","1","4","2","4","2","1","NA","NA","282.62","479.21","1","1",,"3",1.8,,,,,
"2011","EE",81727,"2","2011","7",48049,40576,0,0,,,,,,,,,0,0,0,0,0,,2,,0,0,0,,7474,,"NA","3","3","1","1","1","1","1","1","1","1","5","1600.03","2","NA","2","2","2","1","1","1","4","2","1","NA","NA","134.98","0","1","1",,"3",2,,,,,
"2011","EE",81758,"2","2011","15",14856,8658,0,0,,,,,,,,,0,136,0,0,0,,0,,0,1290,0,,4908,,"1","3","NA","2","1","2","1","1","1","1","3","3","1000.03","2","3","2","1","2","2","4","2","5","2","1","15.02","NA","146.93","93.69","1","1",,"3",1.8,,,,,
"2011","EE",81761,"2","2011","32",26877,25944,0,0,,,,,,,,,0,2010,0,0,0,,0,,0,0,0,,933,,"3","3","NA","1","1","1","1","1","1","1","1","4","1999.99","3","2","2","2","2","2","2","1","5","2","1","NA","NA","282.62","167.19","1","1",,"3",2,,,,,
"2011","EE",81769,"1","2011","17",10735,6017,0,0,,,,,,,,,0,784,0,0,0,,0,,0,107,0,,4610,,"3","3","NA","1","1","1","1","1","1","1","1","4","2236.91","3","NA","2","2","2","1","4","2","4","2","1","NA","NA","243.38","264.27","1","1",,"3",2,,,,,
"2011","EE",81770,"2","2011","16",7513,6787,0,0,,,,,,,,,0,852,0,0,0,,0,,95,8,0,,718,,"3","3","NA","1","1","1","1","1","1","1","1","4","1999.99","3","2","2","1","2","1","4","1","4","2","1","NA","NA","282.62","225.16","1","1",,"3",1.8,,,,,
"2011","EE",81784,"2","2011","41",21923,21918,0,0,,,,,,,,,0,261,0,0,0,,0,,0,0,0,,5,,"3","3","NA","1","1","2","1","1","1","1","1","3","703.03","2","NA","2","2","2","1","3","2","3","2","1","NA","NA","245.42","229.19","1","1",,"3",2,,,,,
"2011","EE",81787,"2","2011","16",9516,2589,0,0,,,,,,,,,0,661,0,0,0,,1,,0,0,0,,6926,,"3","3","3","1","1","1","1","1","1","1","1","4","1999.99","3","3","2","2","2","1","3","2","2","2","1","NA","NA","285.43","58.8","1","1",,"3",1.8,,,,,
"2011","EE",81815,"1","2011","15",34660,31772,2754,2754,,,,,,,,,2754,510,0,0,0,,0,,0,0,0,,2887,,"3","3","3","1","1","1","1","1","1","1","1","5","1000.03","2","2","2","2","2","2","1","5","2","2","1","NA","NA","55.92","9.84","1","1",,"3",1.8,,,,,
"2011","EE",81818,"2","2011","17",13861,13836,0,0,,,,,,,,,0,0,0,0,0,,3,,0,1,0,,25,,"NA","3","3","1","1","1","1","1","1","1","1","5","1999.99","3","NA","2","2","2","2","3","2","3","2","1","NA","NA","285.43","225.16","1","1",,"3",2,,,,,
"2011","EE",81832,"2","2011","20",17038,16900,0,0,,,,,,,,,0,0,0,0,0,,2,,0,1,0,,137,,"NA","3","NA","1","1","1","1","1","1","1","1","5","1200.01","2","2","2","2","2","2","1","2","3","2","1","NA","NA","116.38","0","1","1",,"3",2,,,,,
"2011","EE",81835,"2","2011","13",49240,46756,0,0,,,,,,,,,0,35,0,0,0,,1,,0,16,0,,2468,,"3","3","NA","2","1","2","1","1","1","1","1","5","600","3","NA","2","2","2","2","4","2","3","1","1","NA","NA","186.75","0","1","1",,"3",1.8,,,,,
"2011","EE",81840,"2","2011","15",30054,27602,0,0,,,,,,,,,0,310,0,0,0,,0,,0,0,0,,2453,,"3","3","3","1","1","1","1","1","1","1","1","5","1999.99","3","NA","2","2","2","1","1","1","6","2","1","NA","NA","230.66","0","1","1",,"3",2,,,,,
"2011","EE",81870,"1","2011","19",5009,4969,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,40,,"NA","3","3","2","1","2","1","1","1","1","1","2","300","1","NA","2","1","2","2","4","1","4","2","1","NA","NA","68.13","0","3","1",,"3",1.8,,,,,
"2011","EE",81922,"2","2011","14",5753,3373,0,0,,,,,,,,,0,0,0,0,0,,0,,0,19,0,,2361,,"3","NA","3","1","1","1","1","1","1","1","1","6","1000.03","2","3","2","2","2","2","4","2","5","2","1","NA","NA","154.67","0","1","1",,"3",2,,,,,
"2011","EE",81930,"2","2011","12",32594,21998,0,0,,,,,,,,,0,0,0,0,0,,0,,0,39,0,,10557,,"NA","3","3","1","1","1","1","1","1","1","1","5","1999.99","2","2","2","2","2","2","3","1","2","2","1","NA","NA","208.99","0","1","1",,"3",1.8,,,,,
