"PB010","PB020","PB030","PB040","PB060","PB100","PB110","PB120","PB130","PB140","PB150","PB190","PB200","PB220A","PE010","PE020","PE040","PL030","PL035","PL015","PL020","PL025","PL040","PL050","PL060","PL100","PL120","PL130","PL140","PL150","PL160","PL170","PL180","PL190","PL210A","PL210B","PL210C","PL210D","PL210E","PL210F","PL210G","PL210H","PL210I","PL210J","PL210K","PL210L","PH010","PH020","PH030","PH040","PH050","PH060","PH070","PY020N","PY035N","PY070N","PY010G","PY020G","PY021G","PY030G","PY031G","PY035G","PY050G","PY070G","PY080G","PY090G","PY100G","PY110G","PY120G","PY130G","PY140G","PY200G","PD010","PD020","PD030","PD040","PD050","PD060","PD070","PX030","PX040","PL031","pl070","pl070_f","pl072","pl072_f","PX020","PX050","PX010","PL110","PL111"
"2009","EE",1136152,117.726082578046,"NA","2","2009","4","4",1928,"2","4","3","Other","2","NA","2","NA","NA","1","2","NA","3","8","NA","NA","NA","NA","1","NA","NA","NA","NA","17","8","6","6","4","6","6","6","1","5","6","6","6","3","1","2","2","NA","2","NA",0,0,0,0,0,0,0,1,0,0,0,0,0,3567,0,0,0,0,1,"1","1","1","3","3","3","1",113615,"1","7",,,,,80,"6","1",,"NA"
"2009","EE",1136153,117.726082578046,"NA","2","2009","14","1",1972,"2","3","2","Other","2","NA","3","NA","NA","NA","2","1","3","9","NA","NA","NA","NA","1","2","2","NA","NA","NA","6","6","7","8","6","6","6","2","4","6","6","6","4","1","3","2","NA","2","NA",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2418,0,1,"3","1","1","1","1","1","1",113615,"1","8",,,,,36,"2","1",,"NA"
"2009","EE",1136621,117.726082578046,"NA","2","2009","12","4",1968,"1","5","3","EE","2","NA","3","NA","NA","NA","NA","NA","3","5","50","NA","NA","13","NA","2","NA","NA","NA","23","1","1","2","1","1","3","1","1","1","1","1","1","3","2","3","2","NA","2","NA",0,0,0,7258,0,0,1403,1,0,0,140,0,0,0,0,117,2923,0,1,"1","1","1","3","1","3","2",113662,"1","1",,,,,40,"2","1",,"g"
"2009","EE",1136622,117.726082578046,"NA","1","2009","15","1",1967,"2","2","3","EE","1","NA","5","NA","NA","NA","NA","NA","3","2","40","NA","NA","7","1","2","2","NA","NA","19","1","1","1","1","1","1","1","5","4","1","1","1","3","1","3","1","NA","2","NA",0,0,0,6434,0,0,370,1,0,0,0,0,0,0,0,0,0,0,1,"1","1","2","2","1","1","1",113662,"1","2",,,,,41,"2","1",,"p"
"2009","EE",1136623,117.726082578046,"NA","1","2009","17","2",1991,"2","1","3","EE","2","NA","2","NA","NA","1","2","NA","NA",,"NA","NA","NA","NA","NA","NA","NA","NA","NA","17","7","8","7","8","7","5","8","5","8","8","5","7","2","1","2","2","NA","2","NA",0,0,0,0,0,0,2123,1,0,0,0,0,0,0,0,0,0,0,1,"1","1","2","1","1","3","1",113662,"1","6",,,,,17,"2","1",,"NA"
"2009","EE",1136624,117.726082578046,"NA","1","2009","12","3",1992,"2",,"1",,"2","5",,"NA","NA","NA","2","NA","NA",,"NA","NA","NA","NA","NA","NA","NA","NA","NA","20","7","7","5","8","8","7","3","7","8","7","7","8","2","2","NA","2","NA","2","NA",0,0,0,0,0,0,1044,1,0,0,0,0,0,0,0,0,0,0,1,"1","1","1","2","3","3","1",113662,"1",,,,,,16,"NA","1",,
"2009","EE",1136731,117.726082578046,"NA","1","2009","16","4",1975,"2","2","1","EE","2","5","3","NA","NA","2","2","NA","NA","2","NA","NA","NA","NA","NA","2","NA","NA","NA","16","4","7","8","8","7","5","8","5","8","8","8","7","2","2","3","2","1","2","NA",0,0,69,0,0,0,2830,1,0,0,0,0,0,0,0,0,0,0,1,"1","1","2","1","1","3","1",113673,"1","10",,,,,33,"6","1",,"NA"
"2009","EE",1136732,117.726082578046,"NA","1","2009","6","4",1968,"1","3","3","EE","2","NA","5","NA","NA","NA","2","NA","3","0 - 1","NA","NA","NA","NA","1","2","2","1","NA","16","5","6","1","1","1","1","1","6","6","6","1","1","4","1","3","2","NA","2","NA",0,0,135,5651,0,0,0,1,230,0,36,0,0,0,0,0,0,0,1,"1","1","1","1","1","1","1",113673,"1","5",,,,,40,"2","1",,"NA"
"2009","EE",1136733,117.726082578046,"NA","1","2009","14","1",1992,"1",,"3",,"2","3",,"NA","NA","2","NA","NA","2",,"NA","NA","NA","NA","1","2","NA","NA","6","20","1","7","5","1","8","5","5","8","8","5","7","7","2","2","3","2","NA","2","NA",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"1","1","1","1","3","3","3",113673,"1",,,,,,16,"2","1",,
"2009","EE",1137051,117.726082578046,"NA","2","2009","14","1",1976,"1","1","1","EE","2","NA","4","NA","NA","1","1","NA","3",,"NA","NA","NA","NA","1","NA","2","NA","NA","18","9","5","8","8","7","5","7","3","3","7","8","5","2","2","3","2","NA","2","NA",1534,0,0,0,0,0,2095,1,0,0,0,0,0,0,0,0,592,0,1,"1","1","1","2","3","1","1",113705,"1","8",,,,,32,"2","1",,"NA"
"2009","EE",1137052,117.726082578046,"NA","2","2009","4","3",1944,"2","2","3","EE","2","NA","5","NA","NA","NA","NA","NA","3","5","NA","NA","NA","NA","1","2","2","NA","NA","19","6","1","1","1","1","1","1","6","1","1","1","5","1","2","3","2","NA","2","NA",0,0,0,5536,0,0,2167,1,0,0,0,0,0,0,0,0,2738,0,1,"1","1","1","1","1","1","1",113705,"1","1",,,,,64,"2","1",,"g"
"2009","EE",1137053,117.726082578046,"NA","2","2009","9","2",1974,"2","2","3","EE","2","NA","5","NA","NA","NA","NA","NA","3","2","50","NA","NA","13","1","2","2","NA","NA","22","1","1","1","1","1","1","1","1","1","1","1","1","NA","2","3","2","NA","2","NA",0,19,0,14707,0,0,0,1,0,0,0,0,0,0,0,834,0,0,1,"1","1","1","2","1","1","1",113705,"1","1",,,,,34,"6","1",,"p"
"2009","EE",1137161,117.726082578046,"NA","2","2009","2","3",1975,"2","1","2","EE","2","NA","5","NA","NA","NA","NA","NA","3","3","40","10","NA","13","1","2","2","NA","NA","19","1","2","1","1","1","4","1","1","1","1","1","1","2","2","3","2","NA","2","NA",0,383,0,13725,320,0,11460,1,0,0,0,0,0,0,0,0,0,0,1,"1","1","1","3","1","1","1",113716,"1","1",,,,,33,"2","1",,"q"
"2009","EE",1137162,117.726082578046,"NA","2","NA","15","3",1976,"1","1","3","EE","2","NA","0","NA","NA","1","2","NA","3",,"NA","NA","NA","NA","1","2","NA","NA","NA","16","6","6","8","1","6","6","6","6","6","6","8","6","3","1","1","2","NA","2","NA",0,0,44,0,0,0,0,1,153,0,0,0,0,0,0,0,3405,0,1,"1","1","1","3","1","1","1",113716,"1","8",,,,,32,"7","1",,"NA"
"2009","EE",1137241,117.726082578046,"NA","1","2009","NA","1",1970,"1","5","3","EE","1","3","3","NA","NA","1","NA","NA","3",,"NA","NA","NA","NA","1","2","NA","NA","NA","NA","7","1","8","7","7","5","7","8","8","8","8","7","3","2","2","1","NA","2","NA",0,0,0,0,0,0,0,1,0,0,64,0,0,0,0,0,0,0,1,"1","1","1","3","3","3","1",113724,"1","10",,,,,38,"2","1",,"NA"
"2009","EE",1137242,117.726082578046,"NA","1","2009","6","4",1971,"2","2","1","EE","1","5","3","NA","NA","1","2","NA","3","5","NA","NA","NA","NA","1","NA","2","NA","11","NA","7","7","7","8","8","7","7","8","7","3","7","8","2","2","3","2","NA","2","NA",0,0,0,240,0,0,3099,1,0,0,0,0,0,0,0,0,0,0,1,"1","1","1","4","1","3","1",113724,"1","10",,,,,37,"2","1",,"NA"
"2009","EE",1137301,117.726082578046,"NA","2","2009","5","4",1967,"2","2","3","EE","2","NA","4","NA","NA","NA","NA","NA","3","9","40","NA","NA","11","1","2","NA","NA","NA","19","8","6","5","2","1","1","1","1","1","1","8","1","3","1","2","2","NA","2","NA",0,0,112,5623,0,0,1643,1,230,0,0,0,0,0,0,0,0,0,1,"1","1","1","3","1","2","1",113730,"1","1",,,,,41,"6","1",,"r-u"
"2009","EE",1137302,117.726082578046,"NA","1","2009","5","1",1964,"1","1","2","EE","2","NA","3","NA","NA","NA","NA","NA","3","8","40","NA","NA","13","1","2","2","NA","1","20","2","1","1","1","1","1","1","3","1","1","1","1","NA","2","3","2","NA","2","NA",0,0,50,11847,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"1","1","1","3","1","1","2",113730,"1","1",,,,,44,"7","1",,"b-e"
"2009","EE",1137303,117.726082578046,"NA","2","2009","30","2",1987,"1","1","3","EE","2","NA","2","NA","NA","1","1","NA","3","6","40","NA","NA","13","1","2","2","NA","10","25","1","1","1","1","1","1","1","1","1","1","3","3","3","2","3","2","NA","2","NA",0,0,0,13641,0,0,1798,1,0,0,31,0,0,0,0,0,0,0,1,"1","1","1","2","1","2","3",113730,"1","1",,,,,21,"2","1",,"a"
"2009","EE",1137304,117.726082578046,"NA","2","2009","3","2",1989,"1","1","3","EE","1","NA","2","NA","NA","1","2","NA","NA",,"NA","NA","NA","NA","1","NA","NA","NA","NA","19","7","7","7","7","8","5","7","7","5","5","8","8","NA","2","3","2","NA","2","NA",0,383,0,530,0,0,1873,1,0,0,80,0,0,0,0,0,0,0,1,"1","1","1","3","1","3","1",113730,"1","6",,,,,19,"NA","1",,"NA"
"2009","EE",1137401,117.726082578046,"NA","1","2009","2","1",1960,"2","2","2","Other","2","NA","3","NA","NA","2","2","NA","NA","9","NA","NA","NA","NA","1","2","NA","NA","NA","NA","5","6","8","7","2","5","5","5","8","8","7","8","NA","1","3","2","NA","2","NA",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"1","1","1","3","2","3","1",113740,"1","5",,,,,48,"6","1",,"NA"
"2009","EE",1137402,117.726082578046,"NA","2","2009","14","3",1973,"1","2","3","EE","2","NA","2","NA","NA","NA","NA","NA","3","8","30","NA","NA","12","1","1","2","NA","NA","19","1","1","1","1","1","1","1","1","1","1","1","1","2","1","3","2","NA","2","NA",0,0,162,10801,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"1","1","1","2","1","3","1",113740,"1","1",,,,,35,"6","1",,"b-e"
"2009","EE",1137403,117.726082578046,"NA","2","2009","8","3",1989,"1","1","1","EE","1","NA","2","NA","NA","2","2","NA","3",,"NA","NA","3","NA","NA","NA","NA","NA","NA","18","NA","7","1","8","7","8","7","7","7","5","7","8","NA","2","2","2","NA","2","NA",2461,0,0,0,0,0,1835,1,0,0,0,0,0,0,0,0,0,0,1,"1","1","1","2","3","1","1",113740,"1","6",,,,,19,"2","1",,"NA"
"2009","EE",1137591,117.726082578046,"NA","2","2009","9","4",1963,"1","2","1","EE","2","NA","NA","NA","NA","NA","NA","NA","3",,"NA","NA","NA","4","1","2","2","NA","NA","17","2","1","1","6","1","1","3","6","1","1","1","1","3","1","3","1","NA","2","NA",0,0,0,4611,194,0,8331,1,0,0,39,0,0,0,0,0,0,0,1,"3","3","1","1","1","3","1",113759,"1","NA",,,,,45,"6","1",,"NA"
"2009","EE",1137592,117.726082578046,"NA","2","2009","2","3",1964,"2","5","3","EE","1","NA","3","NA","NA","NA","NA","NA","3","4","40","NA","NA","13","1","2","1","3","NA","22","1","1","1","1","3","1","1","1","1","3","1","1","1","1","3","2","NA","2","NA",0,0,0,11061,0,0,2130,1,0,0,0,0,0,0,0,0,0,0,1,"3","1","1","3","1","3","1",113759,"1","1",,,,,44,"3","1",,"b-e"
"2009","EE",1137593,117.726082578046,"NA","1","2009","16","1",1987,"2","1","2","Other","2","NA","3","NA","NA","1","2","NA","3","5","40","NA","NA","11","1","2","2","NA","NA","24","6","6","1","1","1","1","6","6","6","6","1","6","3","2","3","2","NA","2","NA",0,0,0,4725,0,0,12566,1,0,0,0,0,0,0,0,0,0,0,1,"1","1","1","4","3","3","1",113759,"1","1",,,,,21,"2","1",,"l-n"
"2009","EE",1137594,117.726082578046,"NA","1","2009","8","2",1991,"2","1","1","EE","2","NA","2","NA","NA","2","1","NA","NA",,"NA","NA","NA","12","NA","NA","NA","NA","NA","NA","8","7","7","7","8","1","7","5","5","5","7","1","NA","2","2","2","1","2","NA",0,0,218,0,0,0,2830,1,0,0,125,0,0,0,0,0,0,487,1,"3","1","1","1","1","3","1",113759,"1","6",,,,,17,"NA","1",,"NA"
"2009","EE",1137651,117.726082578046,"NA","2","2009","23","2",1970,"1","2","1","EE","2","NA","3","NA","NA","NA","NA","NA","3","7","NA","NA","NA","13","1","2","2","NA","NA","23","1","1","3","1","1","1","1","1","1","1","1","1","NA","1","3","2","NA","2","NA",0,0,0,11980,0,0,1798,1,0,0,63,0,0,0,0,159,0,0,1,"1","1","1","2","1","1","1",113765,"1","1",,,,,38,"6","1",,"f"
"2009","EE",1137652,117.726082578046,"NA","2","2009","26","4",1971,"2","5","3","Other","2","NA","5","NA","NA","NA","2","NA","3","0 - 1","NA","NA","NA","NA","1","2","NA","NA","NA","NA","6","1","6","6","1","2","1","3","6","6","8","8","2","1","3","2","NA","2","NA",0,0,0,2671,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"3","1","1","3","1","2","1",113765,"1","5",,,,,37,"6","1",,"NA"
"2009","EE",1138061,117.726082578046,"NA","1","2009","7","2",1974,"1","1","3","EE","2","NA","3","NA","NA","NA","NA","NA","2","3","50","NA","NA","13","1","1","2","NA","NA","22","1","1","3","1","1","1","1","NA","1","1","1","1","3","1","3","2","NA","2","NA",0,0,95,31969,0,0,1682,1,0,0,108,0,0,0,0,0,0,0,1,"2","1","1","1","2","1","1",113806,"1","1",,,,,34,"6","1",,"l-n"
"2009","EE",1138062,117.726082578046,"NA","2","2009","16","4",1969,"2","2","2","EE","1","NA","3","NA","NA","1","2","NA","3","6","NA","NA","NA","NA","NA","1","2","NA","NA","NA","7","7","7","7","1","7","3","8","7","7","7","7","2","2","3","2","NA","2","NA",0,0,0,0,0,0,1337,1,0,0,0,0,0,0,0,0,0,552,1,"1","1","1","1","1","3","1",113806,"1","10",,,,,39,"2","1",,"NA"
"2009","EE",1138063,117.726082578046,"NA","2","2009","6","3",1991,"2","1","3","EE","1","NA","2","NA","NA","NA","2","NA","3",,"NA","NA","NA","NA","NA","2","NA","NA","NA","NA","8","8","5","2","8","8","7","8","5","5","8","3","NA","1","3","2","NA","2","NA",0,0,0,0,0,0,0,1,0,0,148,0,0,0,0,0,0,3,1,"1","1","1","3","1","1","1",113806,"1","6",,,,,17,"6","1",,"NA"
"2009","EE",1138221,117.726082578046,"NA","2","2009","16","1",1964,"2","2","3","EE","2","NA","5","NA","NA","NA","NA","NA","3","8","40","NA","NA","13","2","1","2","NA","NA","20","1","1","1","1","7","1","2","3","1","1","1","1","2","1","3","2","NA","2","NA",0,0,190,23755,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"1","1","1","3","1","3","1",113822,"1","1",,,,,44,"2","1",,"h"
"2009","EE",1138222,117.726082578046,"NA","1","2009","12","2",1962,"1","2","2","EE","1","2","3","NA","NA","1","2","2","NA","8","NA","NA","NA","NA","NA","NA","NA","NA","NA","18","5","6","1","7","8","8","6","1","7","7","8","8","1","2","3","2","NA","2","NA",0,0,0,367,1,0,4822,1,0,0,0,0,154,63,0,7,0,0,1,"1","1","1","3","1","1","1",113822,"1","5",,,,,46,"7","1",,"NA"
"2009","EE",1138223,117.726082578046,"NA","1","2009","17","3",1989,"1","1","3","EE","2","3","2","NA","NA","2","2","NA","NA",,"35","NA","NA","NA","NA","NA","NA","NA","NA","NA","7","1","7","8","8","4","8","8","5","5","8","8","NA","2","2","2","NA","2","NA",0,0,85,143,6,0,0,1,0,0,80,0,0,0,0,0,0,80,1,"1","1","1","1","1","1","1",113822,"1","6",,,,,19,"2","1",,"NA"
"2009","EE",1138641,117.726082578046,"NA","2","2009","13","2",1986,"1","1","2","EE","1","NA","3","NA","NA","1","NA","NA","NA",,"NA","NA","NA","NA","NA","NA","NA","NA","4","NA","1","7","7","7","7","5","7","NA","7","7","7","8","1","1","3","2","NA","2","NA",0,0,108,0,0,0,4324,1,0,0,0,0,0,0,0,0,0,0,1,"1","1","1","4","1","3","1",113864,"1","6",,,,,22,"5","1",,"NA"
"2009","EE",1138642,117.726082578046,"NA","2","2009","21","3",1954,"2","2","3","EE","2","NA","3","NA","NA","NA","NA","NA","3","9","40","NA","NA","10","1","2","2","NA","NA","21","3","1","1","2","1","1","1","1","1","1","1","1","4","1","3","2","NA","2","NA",128,0,78,8793,0,0,3099,1,0,0,0,0,0,0,0,579,0,0,1,"1","1","1","1","1","3","1",113864,"1","1",,,,,54,"5","1",,"r-u"
"2009","EE",1138643,117.726082578046,"NA","1","2009","9","2",1988,"1","1","3","EE","2","NA","2","NA","NA","1","2","NA","NA","9","NA","NA","NA","NA","NA","NA","NA","NA","NA","17","1","8","7","5","8","7","5","8","7","7","5","1","NA","2","3","2","NA","2","NA",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"1","1","1","2","1","1","3",113864,"1","5",,,,,20,"2","1",,"NA"
"2009","EE",1138644,117.726082578046,"NA","1","2009","13","3",1991,"2","1","1","EE","2","NA","1","NA","NA","1","2","NA","3",,"NA","NA","NA","NA","NA","2","NA","NA","1","NA","1","8","8","7","7","7","8","8","1","7","7","8","2","2","NA","2","NA","2","NA",0,0,0,0,0,0,1115,1,0,0,0,0,0,0,0,0,0,0,1,"1","1","1","4","1","1","1",113864,"1","6",,,,,17,"2","1",,"NA"
"2009","EE",1138645,117.726082578046,"NA","2","2009","12","2",1955,"1","2","1","EE","2","NA","2","NA","NA","NA","NA","NA","1","8","40","NA","NA","12","NA","2","2","NA","10","18","1","1","1","1","3","1","1","1","1","3","1","1","2","2","3","1","NA","2","NA",0,0,0,41494,0,0,0,1,0,0,0,0,0,0,0,1970,0,0,1,"1","1","1","1","1","3","2",113864,"1","1",,,,,53,"2","1",,"b-e"
"2009","EE",1138741,117.726082578046,"NA","2","2009","11","3",1969,"1","2","2","EE","2","NA","3","NA","NA","NA","NA","NA","3","8","30","NA","NA","13","1","1","NA","NA","NA","19","1","1","1","1","1","1","1","1","2","1","1","1","3","2","2","2","NA","2","NA",0,0,12,8259,0,0,0,1,0,0,103,0,0,0,0,0,0,0,1,"3","1","1","2","1","3","1",113874,"1","1",,,,,39,"2","1",,"h"
"2009","EE",1138742,117.726082578046,"NA","2","2009","10","1",1968,"2","2","1","EE","2","NA","3","NA","NA","2","NA","NA","2","2","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","5","5","7","NA","8","7","8","7","7","7","8","5","2","2","2","2","NA","2","NA",0,0,0,0,0,0,4913,1,0,63,463,0,0,0,0,0,0,0,1,"3","1","1","3","1","1","1",113874,"1","10",,,,,40,"6","1",,"NA"
"2009","EE",1138743,117.726082578046,"NA","2","2009","7","4",1987,"1","1","3","Other","1","NA","3","NA","NA","2","2","NA","3",,"NA","NA","NA","NA","NA","2","NA","NA","NA","NA","8","7","7","7","7","6","8","8","7","5","8","7","3","2","2","2","NA","2","NA",0,383,0,0,0,0,0,1,0,0,81,0,0,0,0,0,0,0,1,"1","1","1","1","1","3","1",113874,"1","6",,,,,21,"2","1",,"NA"
"2009","EE",1138744,117.726082578046,"NA","2","2009","10","2",1989,"2","1","3","EE","1","5","2","NA","NA","1","2","NA","NA",,"NA","NA","NA","NA","NA","2","2","NA","10","NA","7","7","7","7","7","7","7","2","7","3","7","5","2","1","3","2","NA","1","NA",0,0,0,0,0,0,2123,1,0,0,43,0,0,0,0,0,0,0,1,"1","1","1","4","2","3","1",113874,"1","6",,,,,19,"2","1",,"NA"
"2009","EE",1138861,117.726082578046,"NA","2","2009","12","2",1958,"2","2","2","EE","2","NA","3","NA","NA","1","2","NA","1","9","40","NA","NA","NA","1","2","NA","NA","NA","16","6","1","6","2","6","2","1","6","6","1","1","6","NA","1","2","2","2","2","NA",2147,0,0,4363,0,0,0,1,0,0,33,0,0,0,0,0,0,0,1,"3","1","1","4","3","3","1",113886,"1","2",,,,,50,"6","1",,"l-n"
"2009","EE",1138862,117.726082578046,"NA","1","2009","15","3",1951,"1","2","1","EE","2","NA","5","NA","NA","NA","NA","NA","3","2","40","NA","NA","13","1","2","NA","NA","NA","18","5","1","1","1","1","1","2","1","1","1","3","1","3","1","3","2","NA","2","NA",0,0,24,4758,0,0,1835,1,0,2717,131,0,0,0,0,0,0,0,1,"1","1","1","1","1","1","1",113886,"1","1",,,,,57,"2","1",,"g"
"2009","EE",1138863,117.726082578046,"NA","1","2009","17","3",1929,"1","2","1","Other","2","NA","1","NA","NA","2","2","NA","3","9","NA","NA","NA","NA","1","2","NA","NA","NA","20","5","6","6","6","8","6","5","6","1","7","6","6","4","1","3","2","NA","1","NA",0,0,0,0,0,0,2332,1,0,2160,307,0,0,1301,0,0,0,0,1,"1","1","1","3","1","1","2",113886,"1","7",,,,,79,"2","1",,"NA"
"2009","EE",1138864,117.726082578046,"NA","1","2009","11","1",1983,"1","1","2","Other","2","NA","3","NA","NA","NA","2","NA","3","7","NA","NA","NA","NA","1","2","NA","NA","1","15","6","6","6","6","6","6","2","6","1","6","6","6","3","2","3","2","NA","2","NA",0,0,188,2970,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"1","1","1","2","3","2","1",113886,"1","1",,,,,25,"6","1",,"h"
"2009","EE",1138865,117.726082578046,"NA","1","2009","32","1",1985,"2","1","3","EE","2","NA","4","NA","NA","1","NA","1","3","8","NA","NA","NA","12","1","2","NA","NA","NA","24","5","6","6","1","1","1","6","6","3","6","1","6","NA","2","3","2","NA","2","NA",0,345,0,0,0,0,0,1,0,0,0,0,0,0,3690,0,0,0,1,"1","1","1","3","1","1","1",113886,"1","10",,,,,23,"2","1",,"NA"
"2009","EE",1138881,117.726082578046,"NA","1","2009","NA","2",1957,"1","5","3","EE","2","NA","5","NA","NA","NA","1","1","3","6","60","NA","NA","9","1","2","2","NA","NA","22","1","1","1","1","1","1","1","1","1","1","1","1","1","2","3","2","NA","2","NA",0,0,0,0,0,0,0,1,0,-14414,0,0,0,0,0,0,0,0,1,"1","1","1","1","1","3","1",113888,"1","3",,,,,51,"2","1",,"a"
"2009","EE",1138882,117.726082578046,"NA","2","2009","13","1",1968,"2","2","1","Other","2","NA","3","NA","NA","1","NA","NA","3","8","40","NA","NA","NA","1","2","2","NA","NA","17","6","6","1","6","3","1","1","1","1","1","1","1","2","1","3","2","NA","2","NA",0,0,0,3704,0,0,1415,1,0,0,0,0,0,0,0,0,0,0,1,"1","1","1","1","1","2","1",113888,"1","1",,,,,40,"7","1",,"b-e"
"2009","EE",1138883,117.726082578046,"NA","2","2009","6","2",1989,"1","1","3","EE","2","NA","2","NA","NA","2","NA","NA","3",,"NA","NA","NA","13","1","2","NA","NA","NA","NA","7","8","8","8","8","7","8","5","5","2","7","8","NA","1","3","2","NA","2","NA",0,0,0,32,0,0,1171,1,0,0,14,0,0,0,174,0,0,0,1,"1","1","1","4","1","3","1",113888,"1","6",,,,,19,"2","1",,"NA"
"2009","EE",1138884,117.726082578046,"NA","1","2009","15","4",1991,"1","1","3","EE","2","NA","1","NA","NA","2","2","NA","3",,"40","NA","3","12","1","NA","NA","NA","11","21","8","8","7","2","7","7","5","7","7","7","8","7","2","1","3","2","NA","2","NA",1035,0,0,0,0,0,2001,1,0,0,0,0,0,0,0,0,0,1075,1,"1","1","1","2","1","1","1",113888,"1","6",,,,,17,"2","1",,"NA"
"2009","EE",1139341,117.726082578046,"NA","2","2009","8","2",1959,"1","2","3","EE","2","NA","3","NA","NA","NA","NA","NA","3","2","40","NA","NA","12","1","2","2","NA","NA","19","1","1","8","1","1","3","1","1","1","1","1","1","2","2","3","2","NA","2","NA",0,0,58,12231,0,0,1713,1,0,0,0,0,0,0,0,0,0,0,1,"1","1","1","1","1","1","1",113934,"1","1",,,,,49,"2","1",,"b-e"
"2009","EE",1139342,117.726082578046,"NA","2","2009","13","3",1961,"2","2","1","EE","1","NA","5","NA","NA","1","2","NA","3","4","40","NA","NA","NA","1","2","NA","NA","10","20","6","6","6","6","1","6","1","1","6","2","6","1","2","1","2","2","NA","2","NA",0,0,0,2080,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"3","1","1","4","1","1","1",113934,"1","10",,,,,47,"7","1",,"NA"
"2009","EE",1139343,117.726082578046,"NA","2","2009","10","2",1983,"2","1","3","EE","2","NA","3","NA","NA","1","NA","NA","3","5","40","NA","NA","NA","1","2","2","NA","NA","18","1","1","1","1","1","6","NA","8","7","1","1","1","3","1","1","2","NA","2","NA",0,0,27,4888,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"1","3","1","3","1","1","1",113934,"1","2",,,,,25,"2","1",,"i"
"2009","EE",1139344,117.726082578046,"NA","2","2009","6","4",1986,"2","1","3","EE","2","NA","2","NA","NA","1","2","1","3",,"40","NA","NA","NA","1","2","2","7","NA","19","1","6","6","1","1","1","1","1","1","1","1","6","4","1","3","2","NA","2","NA",0,0,0,0,0,0,0,1,0,0,30,0,0,0,0,0,0,5531,1,"1","1","1","3","1","1","1",113934,"1","6",,,,,22,"6","1",,"NA"
"2009","EE",1139345,117.726082578046,"NA","1","2009","30","1",1992,"2",,"1",,"1","NA",,"NA","NA","NA","NA","NA","2",,"NA","NA","NA","NA","NA","2","NA","NA","NA","NA","5","7","8","7","7","7","7","5","5","8","1","8","NA","2","2","2","NA","2","NA",0,0,0,0,0,0,1394,1,0,0,0,0,0,0,0,0,0,0,1,"1","1","1","3","1","1","1",113934,"1",,,,,,16,"7","1",,
"2009","EE",1139521,117.726082578046,"NA","1","2009","14","1",1948,"2","2","1","EE","2","NA","5","NA","NA","NA","NA","NA","3","2","40","NA","NA","11","1","2","2","NA","1","18","1","1","3","1","1","1","1","1","1","1","1","1","2","1","3","2","NA","2","NA",1968,0,141,6749,0,0,0,1,230,0,153,0,0,0,0,0,0,0,1,"1","1","1","4","1","1","1",113952,"1","1",,,,,60,"2","1",,"p"
"2009","EE",1139522,117.726082578046,"NA","2","2009","25","3",1928,"2","4","3","EE","2","NA","1","NA","NA","1","2","NA","3","0 - 1","NA","NA","NA","NA","1","2","NA","NA","NA","17","6","5","6","6","6","1","6","6","6","6","6","2","3","1","2","2","NA","2","NA",0,0,124,0,0,0,1503,1,0,0,0,0,0,2361,0,0,0,0,1,"1","1","2","4","2","3","1",113952,"1","7",,,,,80,"2","1",,"NA"
"2009","EE",1139523,117.726082578046,"NA","1","2009","25","2",1975,"1","1","3","EE","2","NA","2","NA","NA","NA","NA","NA","3","7","40","NA","4","12","1","2","2","NA","NA","18","1","1","6","2","1","1","1","1","1","1","1","1","2","1","3","2","NA","2","NA",0,0,0,7641,0,0,0,1,0,0,0,0,0,0,0,345,0,0,1,"1","1","1","4","1","1","1",113952,"1","5",,,,,33,"2","1",,"NA"
"2009","EE",1139524,117.726082578046,"NA","1","2009","10","3",1978,"2","2","3","EE","1","NA","4","NA","NA","2","2","NA","2","5","NA","NA","NA","1","NA","NA","NA","NA","NA","21","8","7","8","2","5","7","7","7","5","9","7","8","2","2","3","2","NA","1","NA",0,0,0,1520,30,0,405,1,0,0,34,0,0,0,0,24,0,0,1,"NA","1","1","1","1","1","1",113952,"1","1",,,,,30,"6","1",,"i"
"2009","EE",1139631,117.726082578046,"NA","1","2009","8","1",1963,"2","1","3","EE","1","3","3","NA","NA","NA","2","NA","2","6","NA","2","NA","NA","1","NA","NA","NA","NA","16","7","5","8","7","3","3","7","8","8","7","8","8","NA","2","3","2","NA","2","NA",1278,0,0,0,0,0,3826,1,0,0,140,0,0,0,0,0,0,0,1,"1","1","1","2","1","1","2",113963,"1","10",,,,,45,"2","1",,"NA"
